Name,Chromosome,Region,Expression value,Gene length,RPKM,Unique gene reads,Total gene reads
Franean1_0033,CP000820,complement(42120..42485),2.89996376498687,366,2.89996376498687,16,17
Franean1_0034,CP000820,complement(42461..43171),7.37622950200682,711,7.37622950200682,84,84
Franean1_0035,CP000820,complement(43221..43496),2.26212007243222,276,2.26212007243222,10,10
Franean1_0036,CP000820,43699..44568,0.287055236777605,870,0.287055236777605,4,4
Franean1_0037,CP000820,44565..44774,0,210,0,0,0
Franean1_0038,CP000820,45693..46814,0,1122,0,0,0
Franean1_0039,CP000820,46811..47149,0.184172607667048,339,0.184172607667048,1,1
Franean1_0040,CP000820,47146..48660,0,1515,0,0,0
Franean1_0041,CP000820,complement(48701..49600),0,900,0,0,0
Franean1_0042,CP000820,49995..50705,0.175624511952543,711,0.175624511952543,2,2
Franean1_0043,CP000820,51034..56460,0.0460176996492568,5427,0.0460176996492568,4,4
Franean1_0044,CP000820,56470..56763,0,294,0,0,0
Franean1_0045,CP000820,56774..60883,0,4110,0,0,0
Franean1_0046,CP000820,complement(61226..61570),0,345,0,0,0
Franean1_0047,CP000820,complement(61583..61909),0,327,0,0,0
Franean1_0048,CP000820,61929..62132,0,204,0,0,0
Franean1_0049,CP000820,complement(62283..63137),0.146045646781589,855,0.146045646781589,2,2
Franean1_0050,CP000820,complement(63167..63649),0,483,0,0,0
Franean1_0051,CP000820,63682..65379,0,1698,0,0,0
Franean1_0052,CP000820,65379..66158,0.240132746150497,780,0.240132746150497,3,3
Franean1_0053,CP000820,complement(66165..67283),0,1119,0,0,0
Franean1_0054,CP000820,complement(67290..68258),0,969,0,0,0
Franean1_0055,CP000820,complement(68240..69427),0,1188,0,0,0
Franean1_0056,CP000820,complement(69424..72531),0.0401766499350896,3108,0.0401766499350896,2,2
Franean1_0057,CP000820,complement(72610..72801),0,192,0,0,0
Franean1_0058,CP000820,complement(72866..74167),0,1302,0,0,0
Franean1_0059,CP000820,74912..76456,0.080821377345151,1545,0.080821377345151,2,2
Franean1_0060,CP000820,complement(76584..76895),0,312,0,0,0
Franean1_0061,CP000820,76974..77804,0.300527143196771,831,0.300527143196771,4,4
Franean1_0062,CP000820,77817..79001,0.105374707171526,1185,0.105374707171526,2,2
Franean1_0064,CP000820,complement(80009..80491),0,483,0,0,0
Franean1_0065,CP000820,80561..80929,0,369,0,0,0
Franean1_0066,CP000820,complement(81495..82970),0.380698256092251,1476,0.380698256092251,9,9
Franean1_0067,CP000820,complement(82991..83287),0,297,0,0,0
Franean1_0068,CP000820,complement(83438..83728),0,291,0,0,0
Franean1_0069,CP000820,83908..84387,0.260143808329705,480,0.260143808329705,2,2
Franean1_0070,CP000820,complement(84437..85057),0.201077339771753,621,0.201077339771753,0,2
Franean1_0071,CP000820,complement(84982..85521),1.04057523331882,540,1.04057523331882,0,9
Franean1_0072,CP000820,86789..89791,0.0415814279048479,3003,0.0415814279048479,2,2
Franean1_0073,CP000820,90092..91351,0,1260,0,0,0
Franean1_0074,CP000820,91442..92632,0,1191,0,0,0
Franean1_0075,CP000820,92648..93160,0,513,0,0,0
Franean1_0076,CP000820,93263..93886,0,624,0,0,0
Franean1_0077,CP000820,complement(94301..95116),0.153025769605709,816,0.153025769605709,2,2
Franean1_0078,CP000820,complement(95113..95979),0,867,0,0,0
Franean1_0079,CP000820,96103..96657,0,555,0,0,0
Franean1_0080,CP000820,complement(97102..97470),0,369,0,0,0
Franean1_0081,CP000820,complement(97795..99000),0,1206,0,0,0
Franean1_0082,CP000820,complement(98997..99656),0,660,0,0,0
Franean1_0083,CP000820,99828..100331,0,504,0,0,0
Franean1_0084,CP000820,100328..101554,0,1227,0,0,0
Franean1_0085,CP000820,101551..102258,0,708,0,0,0
Franean1_0086,CP000820,102255..103571,0.0948132331042205,1317,0.0948132331042205,2,2
Franean1_0087,CP000820,103928..104269,1.46045646781589,342,1.46045646781589,8,8
Franean1_0088,CP000820,complement(104451..105926),0.169199224929889,1476,0.169199224929889,4,4
Franean1_0089,CP000820,106070..106681,0,612,0,0,0
Franean1_0090,CP000820,106678..107595,0.0680114531580928,918,0.0680114531580928,1,1
Franean1_0091,CP000820,complement(107696..108688),0,993,0,0,0
Franean1_0092,CP000820,complement(108808..109800),0,993,0,0,0
Franean1_0093,CP000820,110033..110944,0,912,0,0,0
Franean1_0094,CP000820,111434..112696,0.642635536016373,1263,0.642635536016373,9,13
Franean1_0095,CP000820,complement(112875..113852),0,978,0,0,0
Franean1_0096,CP000820,complement(113892..114695),0,804,0,0,0
Franean1_0097,CP000820,complement(114692..115714),0.122061610946489,1023,0.122061610946489,2,2
Franean1_0098,CP000820,complement(115711..117012),0.287716654373867,1302,0.287716654373867,6,6
Franean1_0099,CP000820,complement(117226..118992),0,1767,0,0,0
Franean1_0100,CP000820,complement(119081..119740),0,660,0,0,0
Franean1_0101,CP000820,complement(119884..121128),0,1245,0,0,0
Franean1_0102,CP000820,121434..122270,0,837,0,0,0
Franean1_0103,CP000820,122399..123010,3.16253257185131,612,3.16253257185131,31,31
Franean1_0104,CP000820,complement(123040..123750),0,711,0,0,0
Franean1_0105,CP000820,complement(123775..124047),0,273,0,0,0
Franean1_0106,CP000820,complement(124071..125018),0,948,0,0,0
Franean1_0107,CP000820,125194..126174,0,981,0,0,0
Franean1_0108,CP000820,126171..127487,0.0948132331042205,1317,0.0948132331042205,2,2
Franean1_0109,CP000820,complement(127540..128625),0.11498068876451,1086,0.11498068876451,2,2
Franean1_0110,CP000820,128855..129745,0,891,0,0,0
Franean1_0111,CP000820,129761..130477,0.174154850764656,717,0.174154850764656,2,2
Franean1_0112,CP000820,complement(130611..132047),2.30273433678069,1437,2.30273433678069,53,53
Franean1_0113,CP000820,complement(132262..134859),0,2598,0,0,0
Franean1_0114,CP000820,complement(135288..135494),0,207,0,0,0
Franean1_0115,CP000820,136246..137430,1.05374707171526,1185,1.05374707171526,20,20
Franean1_0116,CP000820,137538..138677,0.219068470172383,1140,0.219068470172383,4,4
Franean1_0117,CP000820,138819..140615,0,1797,0,0,0
Franean1_0118,CP000820,complement(140647..141792),0.108960757415583,1146,0.108960757415583,2,2
Franean1_0119,CP000820,complement(141971..142558),0,588,0,0,0
Franean1_0120,CP000820,142743..145028,0.163870115483279,2286,0.163870115483279,6,6
Franean1_0121,CP000820,145039..146910,0.0667035405973602,1872,0.0667035405973602,2,2
Franean1_0122,CP000820,146934..147740,0,807,0,0,0
Franean1_0123,CP000820,complement(147843..148565),0.17270958229358,723,0.17270958229358,2,2
Franean1_0124,CP000820,148981..149508,1.18247185604411,528,1.18247185604411,10,10
Franean1_0125,CP000820,149587..150732,0.108960757415583,1146,0.108960757415583,2,2
Franean1_0126,CP000820,complement(150756..151208),0,453,0,0,0
Franean1_0127,CP000820,151460..152671,0.206054501647291,1212,0.206054501647291,2,4
Franean1_0128,CP000820,complement(152708..154795),0,2088,0,0,0
Franean1_0129,CP000820,154807..155253,0,447,0,0,0
Franean1_0130,CP000820,155425..157335,0.098013365775713,1911,0.098013365775713,3,3
Franean1_0131,CP000820,complement(157556..157822),0,267,0,0,0
Franean1_0132,CP000820,158037..158927,0,891,0,0,0
Franean1_0133,CP000820,159068..159718,0,651,0,0,0
Franean1_0134,CP000820,complement(159777..161879),0.178129854491096,2103,0.178129854491096,6,6
Franean1_0135,CP000820,complement(161876..163555),0,1680,0,0,0
Franean1_0136,CP000820,complement(163552..165000),0.215440006898306,1449,0.215440006898306,5,5
Franean1_0137,CP000820,complement(164997..166478),0.126385655868683,1482,0.126385655868683,3,3
Franean1_0138,CP000820,complement(166492..167895),0.0889380541298136,1404,0.0889380541298136,2,2
Franean1_0139,CP000820,complement(167892..168431),0.693716822212546,540,0.693716822212546,6,6
Franean1_0140,CP000820,complement(168435..170036),0.155891420721921,1602,0.155891420721921,4,4
Franean1_0141,CP000820,171011..171343,0.562473099091254,333,0.562473099091254,3,3
Franean1_0142,CP000820,complement(171414..172289),0.213816828764141,876,0.213816828764141,3,3
Franean1_0143,CP000820,172402..173202,0.155891420721921,801,0.155891420721921,2,2
Franean1_0144,CP000820,complement(173237..175087),0,1851,0,0,0
Franean1_0145,CP000820,175224..175487,0,264,0,0,0
Franean1_0146,CP000820,complement(175504..175902),0,399,0,0,0
Franean1_0147,CP000820,complement(176507..177967),0.085468191648363,1461,0.085468191648363,2,2
Franean1_0148,CP000820,178026..178289,0,264,0,0,0
Franean1_0149,CP000820,complement(178340..178690),0,351,0,0,0
Franean1_0150,CP000820,complement(178809..178889),0,81,0,0,0
Franean1_0151,CP000820,complement(178948..179829),0,882,0,0,0
Franean1_0152,CP000820,complement(179868..180809),0,942,0,0,0
Franean1_0153,CP000820,complement(181053..182849),0,1797,0,0,0
Franean1_0154,CP000820,182932..184167,0.202053443362878,1236,0.202053443362878,4,4
Franean1_0155,CP000820,complement(184343..186652),0.108111712552605,2310,0.108111712552605,4,4
Franean1_0156,CP000820,complement(186804..187838),0.120646403863052,1035,0.120646403863052,2,2
Franean1_0157,CP000820,complement(187820..188188),0,369,0,0,0
Franean1_0158,CP000820,complement(188268..188987),0,720,0,0,0
Franean1_0159,CP000820,complement(189121..189825),1.15127472622508,705,1.15127472622508,13,13
Franean1_0160,CP000820,complement(189925..190884),0.130071904164852,960,0.130071904164852,2,2
Franean1_0161,CP000820,191566..192531,0,966,0,0,0
Franean1_0162,CP000820,192539..193717,0,1179,0,0,0
Franean1_0163,CP000820,complement(193839..196154),0,2316,0,0,0
Franean1_0164,CP000820,complement(196564..197367),0.155309736316242,804,0.155309736316242,2,2
Franean1_0165,CP000820,complement(197523..198464),0,942,0,0,0
Franean1_0166,CP000820,complement(198508..199860),0.0922904863253942,1353,0.0922904863253942,2,2
Franean1_0167,CP000820,200636..201874,0,1239,0,0,0
Franean1_0168,CP000820,201871..202785,0,915,0,0,0
Franean1_0169,CP000820,202782..203795,0,1014,0,0,0
Franean1_0170,CP000820,203792..204229,0.142544552509427,438,0.142544552509427,1,1
Franean1_0171,CP000820,204568..205695,0.110699492906257,1128,0.110699492906257,2,2
Franean1_0172,CP000820,205839..208469,0.0474606719871753,2631,0.0474606719871753,2,2
Franean1_0173,CP000820,208620..210257,0.152465235651109,1638,0.152465235651109,4,4
Franean1_0174,CP000820,complement(210311..210904),0,594,0,0,0
Franean1_0175,CP000820,complement(211645..213267),10.0403007725032,1623,10.0403007725032,128,261
Franean1_0176,CP000820,complement(213806..215083),0,1278,0,0,0
Franean1_0177,CP000820,215413..216213,0.155891420721921,801,0.155891420721921,2,2
Franean1_0178,CP000820,216282..217856,0,1575,0,0,0
Franean1_0179,CP000820,complement(217922..218809),0,888,0,0,0
Franean1_0180,CP000820,complement(218865..219521),0.190059403345903,657,0.190059403345903,2,2
Franean1_0181,CP000820,complement(219531..220196),0,666,0,0,0
Franean1_0182,CP000820,220454..220909,0,456,0,0,0
Franean1_0183,CP000820,complement(220854..222110),0,1257,0,0,0
Franean1_0184,CP000820,222282..224009,0,1728,0,0,0
Franean1_0185,CP000820,complement(223795..225693),0,1899,0,0,0
Franean1_0186,CP000820,225735..227474,0.0717638091944013,1740,0.0717638091944013,2,2
Franean1_0187,CP000820,complement(227518..229479),0,1962,0,0,0
Franean1_0188,CP000820,complement(229619..231301),0.148388625072202,1683,0.148388625072202,4,4
Franean1_0189,CP000820,complement(231593..233140),0.161329493537801,1548,0.161329493537801,4,4
Franean1_0190,CP000820,complement(233346..235850),3.71366969495818,2505,3.71366969495818,149,149
Franean1_0191,CP000820,complement(236419..237513),0.114035642007542,1095,0.114035642007542,2,2
Franean1_0192,CP000820,complement(237759..238037),0,279,0,0,0
Franean1_0193,CP000820,complement(238150..239568),0,1419,0,0,0
Franean1_0194,CP000820,239718..240254,0,537,0,0,0
Franean1_0195,CP000820,complement(240264..241235),0.128466078187509,972,0.128466078187509,2,2
Franean1_0196,CP000820,complement(241413..242174),0,762,0,0,0
Franean1_0197,CP000820,complement(242234..243262),0,1029,0,0,0
Franean1_0198,CP000820,complement(243259..245055),0,1797,0,0,0
Franean1_0199,CP000820,complement(245060..245509),0,450,0,0,0
Franean1_0200,CP000820,complement(245513..246595),0,1083,0,0,0
Franean1_0201,CP000820,complement(246842..249385),0.171793080972447,2544,0.171793080972447,7,7
Franean1_0202,CP000820,complement(249519..250583),0,1065,0,0,0
Franean1_0203,CP000820,250592..251191,0.312172569995646,600,0.312172569995646,3,3
Franean1_0204,CP000820,251195..251440,0,246,0,0,0
Franean1_0205,CP000820,251873..252466,0,594,0,0,0
Franean1_0206,CP000820,complement(252538..253845),0.0954656177356715,1308,0.0954656177356715,2,2
Franean1_0207,CP000820,complement(253842..254405),0,564,0,0,0
Franean1_0208,CP000820,complement(254402..255721),0.094597748483529,1320,0.094597748483529,2,2
Franean1_0209,CP000820,complement(255770..256045),0,276,0,0,0
Franean1_0210,CP000820,complement(256145..257083),0,939,0,0,0
Franean1_0211,CP000820,complement(257313..258596),0.291750065416491,1284,0.291750065416491,6,6
Franean1_0212,CP000820,complement(258685..259113),0,429,0,0,0
Franean1_0213,CP000820,complement(260033..260776),0.167834715051422,744,0.167834715051422,2,2
Franean1_0214,CP000820,complement(261118..261900),0.478425394629342,783,0.478425394629342,6,6
Franean1_0215,CP000820,complement(262173..262856),0,684,0,0,0
Franean1_0216,CP000820,complement(263232..263471),0.52028761665941,240,0.52028761665941,2,2
Franean1_0217,CP000820,complement(264473..265507),0.603232019315258,1035,0.603232019315258,10,10
Franean1_0218,CP000820,265674..266399,0,726,0,0,0
Franean1_0219,CP000820,266560..268047,0,1488,0,0,0
Franean1_0220,CP000820,268359..269465,0,1107,0,0,0
Franean1_0221,CP000820,269458..270021,0,564,0,0,0
Franean1_0222,CP000820,270648..271739,0.114348926738332,1092,0.114348926738332,2,2
Franean1_0223,CP000820,complement(271810..273219),0.0885595943250059,1410,0.0885595943250059,2,2
Franean1_0224,CP000820,complement(273286..273810),0,525,0,0,0
Franean1_0225,CP000820,complement(273938..276175),0.0278974593383062,2238,0.0278974593383062,1,1
Franean1_0226,CP000820,276572..277366,0,795,0,0,0
Franean1_0227,CP000820,complement(277387..278307),0.271159669920214,921,0.271159669920214,4,4
Franean1_0228,CP000820,278506..279408,0.967976961226809,903,0.967976961226809,14,14
Franean1_0229,CP000820,complement(279463..282075),2.50884958664698,2613,2.50884958664698,105,105
Franean1_0230,CP000820,complement(282472..282981),0,510,0,0,0
Franean1_0231,CP000820,complement(283089..284270),0.633852934001311,1182,0.633852934001311,12,12
Franean1_0232,CP000820,complement(284442..285278),0.895118480274253,837,0.895118480274253,12,12
Franean1_0233,CP000820,complement(285275..287113),2.2407166524973,1839,2.2407166524973,66,66
Franean1_0234,CP000820,complement(287131..287700),0.547671175430958,570,0.547671175430958,5,5
Franean1_0235,CP000820,complement(287881..289170),0.145196544184021,1290,0.145196544184021,3,3
Franean1_0236,CP000820,complement(289198..289536),0.368345215334095,339,0.368345215334095,2,2
Franean1_0237,CP000820,complement(289568..289963),0.472988742417645,396,0.472988742417645,3,3
Franean1_0238,CP000820,289991..292210,1.18119350809163,2220,1.18119350809163,42,42
Franean1_0239,CP000820,complement(292294..292899),0.206054501647291,606,0.206054501647291,2,2
Franean1_0240,CP000820,293188..293994,0.154732376701683,807,0.154732376701683,2,2
Franean1_0241,CP000820,293991..296393,0.103927613814614,2403,0.103927613814614,4,4
Franean1_0242,CP000820,complement(296616..297503),0,888,0,0,0
Franean1_0243,CP000820,297807..298133,0.381862470942686,327,0.381862470942686,2,2
Franean1_0244,CP000820,298302..298592,0,291,0,0,0
Franean1_0245,CP000820,complement(298650..300521),0.0667035405973602,1872,0.0667035405973602,2,2
Franean1_0246,CP000820,complement(300704..301759),0,1056,0,0,0
Franean1_0247,CP000820,complement(301785..302174),0,390,0,0,0
Franean1_0248,CP000820,302323..303096,0,774,0,0,0
Franean1_0249,CP000820,complement(303104..304078),0,975,0,0,0
Franean1_0250,CP000820,304371..305261,0.280289625136382,891,0.280289625136382,4,4
Franean1_0251,CP000820,305715..306239,0,525,0,0,0
Franean1_0252,CP000820,306334..307206,0.429103188997451,873,0.429103188997451,6,6
Franean1_0253,CP000820,307361..307921,0,561,0,0,0
Franean1_0254,CP000820,307918..308355,0,438,0,0,0
Franean1_0255,CP000820,308413..309117,0,705,0,0,0
Franean1_0256,CP000820,309460..310581,0.779040281629063,1122,0.779040281629063,14,14
Franean1_0257,CP000820,310578..311339,0.245805173224918,762,0.245805173224918,3,3
Franean1_0258,CP000820,311560..314049,0,2490,0,0,0
Franean1_0259,CP000820,complement(313980..314747),0.325179760412131,768,0.325179760412131,4,4
Franean1_0261,CP000820,complement(316856..317458),0,603,0,0,0
Franean1_0262,CP000820,317552..317767,0,216,0,0,0
Franean1_0263,CP000820,318039..318338,0,300,0,0,0
Franean1_0264,CP000820,318335..320977,0,2643,0,0,0
Franean1_0265,CP000820,321432..322007,0,576,0,0,0
Franean1_0266,CP000820,322084..322320,0,237,0,0,0
Franean1_0267,CP000820,322364..322633,0,270,0,0,0
Franean1_0268,CP000820,322950..323435,0,486,0,0,0
Franean1_0269,CP000820,323432..323875,0,444,0,0,0
Franean1_0270,CP000820,324319..325530,0,1212,0,0,0
Franean1_0271,CP000820,325527..325739,0,213,0,0,0
Franean1_0272,CP000820,325736..326326,0,591,0,0,0
Franean1_0273,CP000820,complement(326817..327074),0,258,0,0,0
Franean1_0274,CP000820,327230..327460,0.540558562763023,231,0.540558562763023,2,2
Franean1_0275,CP000820,complement(327682..328056),0,375,0,0,0
Franean1_0276,CP000820,complement(328053..328334),0,282,0,0,0
Franean1_0277,CP000820,complement(328301..328534),0,234,0,0,0
Franean1_0278,CP000820,complement(328531..329010),0,480,0,0,0
Franean1_0279,CP000820,329052..329246,0,195,0,0,0
Franean1_0280,CP000820,329996..330460,0,465,0,0,0
Franean1_0281,CP000820,330616..331425,0.616637175300041,810,0.616637175300041,8,8
Franean1_0282,CP000820,complement(331468..331896),0,429,0,0,0
Franean1_0283,CP000820,complement(331893..332435),0.804864821351573,543,0.804864821351573,7,7
Franean1_0284,CP000820,complement(333017..334603),0.23604731190597,1587,0.23604731190597,6,6
Franean1_0285,CP000820,complement(334755..335654),0.138743364442509,900,0.138743364442509,2,2
Franean1_0286,CP000820,336555..337505,0.13130286855758,951,0.13130286855758,2,2
Franean1_0287,CP000820,337539..338171,0.197265447074658,633,0.197265447074658,2,2
Franean1_0288,CP000820,complement(338215..339744),0.163227487579423,1530,0.163227487579423,4,4
Franean1_0289,CP000820,complement(339741..341312),0.0794332239174671,1572,0.0794332239174671,2,2
Franean1_0290,CP000820,complement(341569..342840),0.0981674748413981,1272,0.0981674748413981,2,2
Franean1_0291,CP000820,complement(342837..343637),0,801,0,0,0
Franean1_0292,CP000820,344266..345102,0,837,0,0,0
Franean1_0293,CP000820,complement(345121..345927),0,807,0,0,0
Franean1_0294,CP000820,346178..346627,0,450,0,0,0
Franean1_0295,CP000820,346689..347537,0.294155542987652,849,0.294155542987652,4,4
Franean1_0296,CP000820,347677..349551,0.0998952223986067,1875,0.0998952223986067,3,3
Franean1_0297,CP000820,complement(349657..350430),0.806647467689007,774,0.806647467689007,10,10
Franean1_0298,CP000820,complement(350427..352688),2.42892892657974,2262,2.42892892657974,88,88
Franean1_0299,CP000820,complement(352989..354815),0.170866212367622,1827,0.170866212367622,5,5
Franean1_0300,CP000820,complement(354886..356019),0.220227562607158,1134,0.220227562607158,4,4
Franean1_0301,CP000820,complement(356152..357639),0,1488,0,0,0
Franean1_0302,CP000820,358256..358798,1.26478757640961,543,1.26478757640961,11,11
Franean1_0303,CP000820,359498..360229,0.852930519113786,732,0.852930519113786,10,10
Franean1_0304,CP000820,complement(360189..360857),0,669,0,0,0
Franean1_0305,CP000820,complement(360969..362006),0,1038,0,0,0
Franean1_0306,CP000820,complement(362170..363108),0,939,0,0,0
Franean1_0307,CP000820,complement(363151..364407),0,1257,0,0,0
Franean1_0308,CP000820,complement(364424..366553),0,2130,0,0,0
Franean1_0309,CP000820,complement(366844..369915),0.182913615231824,3072,0.182913615231824,9,9
Franean1_0310,CP000820,complement(370571..372931),0.0528881948319603,2361,0.0528881948319603,2,2
Franean1_0311,CP000820,complement(373694..374212),0,519,0,0,0
Franean1_0312,CP000820,complement(374249..374590),0.912785292384929,342,0.912785292384929,5,5
Franean1_0313,CP000820,374926..377373,0.0510085898685696,2448,0.0510085898685696,2,2
Franean1_0314,CP000820,377482..378504,0.244123221892978,1023,0.244123221892978,4,4
Franean1_0315,CP000820,complement(378962..379357),0,396,0,0,0
Franean1_0316,CP000820,complement(379368..379640),0,273,0,0,0
Franean1_0317,CP000820,complement(379814..381373),0,1560,0,0,0
Franean1_0318,CP000820,complement(381370..382914),0.161642754690302,1545,0.161642754690302,4,4
Franean1_0319,CP000820,complement(382911..384383),0,1473,0,0,0
Franean1_0320,CP000820,complement(384542..385531),0,990,0,0,0
Franean1_0321,CP000820,385842..386333,0.253798837394834,492,0.253798837394834,2,2
Franean1_0322,CP000820,386441..387490,0.178384325711798,1050,0.178384325711798,3,3
Franean1_0323,CP000820,complement(387501..388682),0.105642155666885,1182,0.105642155666885,2,2
Franean1_0324,CP000820,complement(388702..389118),0,417,0,0,0
Franean1_0325,CP000820,complement(389115..389951),0.149186413379042,837,0.149186413379042,2,2
Franean1_0326,CP000820,complement(389948..390673),0,726,0,0,0
Franean1_0327,CP000820,390793..391029,0,237,0,0,0
Franean1_0328,CP000820,391269..392009,0.16851420782491,741,0.16851420782491,2,2
Franean1_0329,CP000820,complement(392138..395995),0.145648166405434,3858,0.145648166405434,9,9
Franean1_0330,CP000820,complement(396470..397249),0,780,0,0,0
Franean1_0331,CP000820,complement(397246..398352),0.112799483286593,1107,0.112799483286593,2,2
Franean1_0332,CP000820,complement(398391..398882),0,492,0,0,0
Franean1_0333,CP000820,complement(398969..399130),0,162,0,0,0
Franean1_0334,CP000820,399250..400269,0.306051539211418,1020,0.306051539211418,5,5
Franean1_0335,CP000820,400644..401774,0.110405860299079,1131,0.110405860299079,2,2
Franean1_0336,CP000820,complement(402236..402592),0.699546375340383,357,0.699546375340383,4,4
Franean1_0337,CP000820,403117..405732,0.0477328088678358,2616,0.0477328088678358,2,2
Franean1_0338,CP000820,complement(405763..406221),0,459,0,0,0
Franean1_0339,CP000820,406453..407364,0.136917793857739,912,0.136917793857739,2,2
Franean1_0340,CP000820,408054..408719,0,666,0,0,0
Franean1_0341,CP000820,409243..410526,0.0972500218054971,1284,0.0972500218054971,2,2
Franean1_0342,CP000820,complement(410546..411694),0,1149,0,0,0
Franean1_0343,CP000820,411963..412901,0,939,0,0,0
Franean1_0344,CP000820,412898..413734,0,837,0,0,0
Franean1_0345,CP000820,413781..414614,0,834,0,0,0
Franean1_0346,CP000820,complement(414755..416194),0.563644918047694,1440,0.563644918047694,0,13
Franean1_0347,CP000820,complement(416191..416526),0,336,0,0,0
Franean1_0348,CP000820,complement(416807..418222),0.176368683613359,1416,0.176368683613359,4,4
Franean1_0349,CP000820,complement(418581..418832),0,252,0,0,0
Franean1_0350,CP000820,418902..419234,0.187491033030418,333,0.187491033030418,1,1
Franean1_0351,CP000820,complement(419550..420047),0,498,0,0,0
Franean1_0352,CP000820,420297..421421,0.554973457770037,1125,0.554973457770037,10,10
Franean1_0353,CP000820,421590..422741,0.10839325347071,1152,0.10839325347071,2,2
Franean1_0354,CP000820,422738..423802,0,1065,0,0,0
Franean1_0355,CP000820,423907..424683,0.160706599740358,777,0.160706599740358,2,2
Franean1_0356,CP000820,424695..425768,0,1074,0,0,0
Franean1_0357,CP000820,complement(425875..426786),0.136917793857739,912,0.136917793857739,2,2
Franean1_0358,CP000820,complement(426847..427926),0.0578097351843789,1080,0.0578097351843789,1,1
Franean1_0359,CP000820,complement(428073..429545),0,1473,0,0,0
Franean1_0360,CP000820,complement(429889..430659),0.161957234757793,771,0.161957234757793,2,2
Franean1_0361,CP000820,complement(431162..431545),0,384,0,0,0
Franean1_0362,CP000820,431765..432247,4.65350414900342,483,4.65350414900342,36,36
Franean1_0363,CP000820,432452..433141,0.180969605794577,690,0.180969605794577,2,2
Franean1_0364,CP000820,433138..433620,0.258528008277968,483,0.258528008277968,2,2
Franean1_0365,CP000820,433843..434235,0.158866447834934,393,0.158866447834934,1,1
Franean1_0366,CP000820,434305..435825,0.656773322804778,1521,0.656773322804778,16,16
Franean1_0367,CP000820,complement(435972..437561),0.274868929555915,1590,0.274868929555915,7,7
Franean1_0368,CP000820,complement(437566..438852),0,1287,0,0,0
Franean1_0369,CP000820,complement(438959..440494),0.44712217056668,1536,0.44712217056668,11,11
Franean1_0370,CP000820,complement(440618..441952),0.0935348524331523,1335,0.0935348524331523,2,2
Franean1_0371,CP000820,complement(441949..443658),0,1710,0,0,0
Franean1_0372,CP000820,444150..445310,0.215105991383735,1161,0.215105991383735,4,4
Franean1_0373,CP000820,445407..446480,0,1074,0,0,0
Franean1_0374,CP000820,complement(446517..447281),0,765,0,0,0
Franean1_0375,CP000820,complement(447294..448088),0,795,0,0,0
Franean1_0376,CP000820,complement(448085..449041),0,957,0,0,0
Franean1_0377,CP000820,complement(449076..452870),0.0329035646899231,3795,0.0329035646899231,2,2
Franean1_0378,CP000820,452989..454416,0,1428,0,0,0
Franean1_0379,CP000820,454521..455219,0,699,0,0,0
Franean1_0380,CP000820,complement(455358..457001),0,1644,0,0,0
Franean1_0381,CP000820,complement(457220..458482),0,1263,0,0,0
