Name	Chromosome	Region	Expression value	Gene length	RPKM	Unique gene reads	Total gene reads
Francci3_0036	NC_007777 with rRNA	complement(43653..45035)	73.23596522	1383	73.23596522	175	175
Francci3_0037	NC_007777 with rRNA	complement(45032..45817)	217.9604552	786	217.9604552	296	296
Francci3_0038	NC_007777 with rRNA	complement(45887..46303)	138.7945733	417	138.7945733	100	100
Francci3_0039	NC_007777 with rRNA	complement(46300..48741)	41.95040403	2442	41.95040403	177	177
Francci3_0040	NC_007777 with rRNA	49299..50174	10.57120312	876	10.57120312	16	16
Francci3_0041	NC_007777 with rRNA	50181..51176	12.78415076	996	12.78415076	22	22
Francci3_0042	NC_007777 with rRNA	51205..51471	17.34152422	267	17.34152422	8	8
Francci3_0043	NC_007777 with rRNA	complement(51706..53304)	6.153312886	1599	6.153312886	17	17
Francci3_0044	NC_007777 with rRNA	complement(53428..56019)	13.39753173	2592	13.39753173	60	60
pgi	NC_007777 with rRNA	56163..57833	34.98271123	1671	34.98271123	101	101
Francci3_0046	NC_007777 with rRNA	57927..58268	3.384639596	342	3.384639596	2	2
Francci3_0047	NC_007777 with rRNA	58859..59182	7.145350258	324	7.145350258	4	4
Francci3_0048	NC_007777 with rRNA	complement(59204..62632)	7.42666326	3429	7.42666326	44	44
Francci3_0049	NC_007777 with rRNA	complement(62629..62964)	31.0057163	336	31.0057163	18	18
Francci3_0050	NC_007777 with rRNA	63095..63721	5.538501157	627	5.538501157	6	6
Francci3_0051	NC_007777 with rRNA	63817..64413	4.847348165	597	4.847348165	5	5
Francci3_0052	NC_007777 with rRNA	complement(64448..67876)	1.856665815	3429	1.856665815	11	11
Francci3_0053	NC_007777 with rRNA	68071..69915	35.13421005	1845	35.13421005	112	112
Francci3_0054	NC_007777 with rRNA	69967..70365	53.67071359	399	53.67071359	37	37
Francci3_0055	NC_007777 with rRNA	complement(70487..70723)	153.8511492	237	153.8511492	63	63
Francci3_0056	NC_007777 with rRNA	complement(70854..72428)	13.59658078	1575	13.59658078	37	37
Francci3_0057	NC_007777 with rRNA	complement(72481..73542)	24.52429538	1062	24.52429538	45	45
Francci3_0058	NC_007777 with rRNA	complement(73539..74738)	6.270044851	1200	6.270044851	13	13
Francci3_0059	NC_007777 with rRNA	74865..75776	18.4039778	912	18.4039778	29	29
Francci3_0060	NC_007777 with rRNA	75885..77102	7.127750873	1218	7.127750873	15	15
Francci3_0061	NC_007777 with rRNA	complement(77199..77627)	12.14209869	429	12.14209869	9	9
Francci3_0062	NC_007777 with rRNA	78169..78789	4.660011038	621	4.660011038	5	5
Francci3_0063	NC_007777 with rRNA	complement(78731..80380)	5.963119579	1650	5.963119579	17	17
Francci3_0064	NC_007777 with rRNA	complement(80424..81671)	27.36188212	1248	27.36188212	59	59
Francci3_0065	NC_007777 with rRNA	82288..82662	32.41130877	375	32.41130877	21	21
Francci3_0066	NC_007777 with rRNA	complement(82641..82997)	27.56063671	357	27.56063671	17	17
Francci3_0067	NC_007777 with rRNA	complement(83126..84502)	8.406294421	1377	8.406294421	20	20
Francci3_0068	NC_007777 with rRNA	complement(85040..86473)	14.93348307	1434	14.93348307	37	37
Francci3_0069	NC_007777 with rRNA	complement(86820..88559)	33.92809415	1740	33.92809415	102	102
Francci3_0070	NC_007777 with rRNA	complement(88699..89094)	65.76970124	396	65.76970124	45	45
Francci3_0071	NC_007777 with rRNA	89381..90892	19.13933105	1512	19.13933105	50	50
Francci3_0072	NC_007777 with rRNA	complement(90921..92099)	14.23615586	1179	14.23615586	29	29
Francci3_0073	NC_007777 with rRNA	complement(92127..92720)	12.66675727	594	12.66675727	13	13
Francci3_0074	NC_007777 with rRNA	complement(92722..93798)	10.21048658	1077	10.21048658	19	19
Francci3_0075	NC_007777 with rRNA	94020..94670	14.22484475	651	14.22484475	16	16
Francci3_0076	NC_007777 with rRNA	complement(94744..95439)	28.2734118	696	28.2734118	34	34
Francci3_0077	NC_007777 with rRNA	complement(95499..96299)	29.62510388	801	29.62510388	41	41
Francci3_0078	NC_007777 with rRNA	96417..97085	4.32566047	669	4.32566047	5	5
Francci3_0079	NC_007777 with rRNA	complement(97224..98060)	4.840398562	837	4.840398562	7	7
Francci3_0080	NC_007777 with rRNA	complement(98144..98539)	2.923097833	396	2.923097833	2	2
Francci3_0081	NC_007777 with rRNA	98966..100075	41.19197865	1110	41.19197865	79	79
Francci3_0082	NC_007777 with rRNA	100068..101192	74.59745669	1125	74.59745669	145	145
Francci3_0083	NC_007777 with rRNA	complement(101296..102663)	274.1558073	1368	274.1558073	648	648
Francci3_0084	NC_007777 with rRNA	complement(102901..103620)	4.823111424	720	4.823111424	6	6
Francci3_0085	NC_007777 with rRNA	complement(103611..105374)	2.624822544	1764	2.624822544	8	8
Francci3_0086	NC_007777 with rRNA	105749..106180	4.01925952	432	4.01925952	3	3
Francci3_0087	NC_007777 with rRNA	complement(106217..107347)	4.605623641	1131	4.605623641	9	9
Francci3_0088	NC_007777 with rRNA	107420..108103	3.384639596	684	3.384639596	4	4
Francci3_0089	NC_007777 with rRNA	complement(108070..108585)	5.608269098	516	5.608269098	5	5
Francci3_0090	NC_007777 with rRNA	109230..110144	3.795235219	915	3.795235219	6	6
Francci3_0091	NC_007777 with rRNA	110202..110540	11.95107255	339	11.95107255	7	7
Francci3_0092	NC_007777 with rRNA	complement(110569..114177)	3.207389143	3609	3.207389143	20	20
Francci3_0093	NC_007777 with rRNA	114314..115126	2.847593461	813	2.847593461	4	4
Francci3_0094	NC_007777 with rRNA	115384..117018	17.34550163	1635	17.34550163	49	49
Francci3_0095	NC_007777 with rRNA	117015..118124	29.19937727	1110	29.19937727	56	56
Francci3_0096	NC_007777 with rRNA	complement(118388..118594)	315.9487483	207	315.9487483	113	113
Francci3_0097	NC_007777 with rRNA	complement(118976..120046)	8.10606962	1071	8.10606962	15	15
Francci3_0098	NC_007777 with rRNA	120308..121138	13.92956368	831	13.92956368	20	20
Francci3_0099	NC_007777 with rRNA	121291..121497	134.2083179	207	134.2083179	48	48
Francci3_0100	NC_007777 with rRNA	122042..122794	13.06659669	753	13.06659669	17	17
Francci3_0101	NC_007777 with rRNA	complement(123143..124507)	23.32053875	1365	23.32053875	55	55
Francci3_0102	NC_007777 with rRNA	124773..125201	6.745610383	429	6.745610383	5	5
Francci3_0103	NC_007777 with rRNA	125242..125610	10.97944064	369	10.97944064	7	7
Francci3_0104	NC_007777 with rRNA	complement(125720..126445)	1.594417	726	1.594417	2	2
Francci3_0105	NC_007777 with rRNA	126483..127232	3.858489139	750	3.858489139	5	5
Francci3_0106	NC_007777 with rRNA	127446..128207	0.759545106	762	0.759545106	1	1
Francci3_0107	NC_007777 with rRNA	complement(128268..129806)	5.264994927	1539	5.264994927	14	14
Francci3_0108	NC_007777 with rRNA	complement(130057..131040)	11.7636864	984	11.7636864	20	20
Francci3_0109	NC_007777 with rRNA	complement(131792..132205)	0	414	0	0	0
Francci3_0110	NC_007777 with rRNA	132382..134361	1.7538587	1980	1.7538587	6	6
Francci3_0111	NC_007777 with rRNA	complement(134396..135169)	2.243307639	774	2.243307639	3	3
metH	NC_007777 with rRNA	complement(135222..139001)	7.196388474	3780	7.196388474	47	47
Francci3_0113	NC_007777 with rRNA	complement(139211..139435)	25.72326093	225	25.72326093	10	10
Francci3_0114	NC_007777 with rRNA	complement(140305..141600)	5.805597084	1296	5.805597084	13	13
Francci3_0115	NC_007777 with rRNA	141625..142620	0	996	0	0	0
Francci3_0116	NC_007777 with rRNA	142982..143365	1.50722232	384	1.50722232	1	1
Francci3_0117	NC_007777 with rRNA	complement(143542..144165)	11.13025713	624	11.13025713	1	12
Francci3_0118	NC_007777 with rRNA	complement(144129..144650)	7.761328728	522	7.761328728	0	7
Francci3_0119	NC_007777 with rRNA	144898..148125	28.50835377	3228	28.50835377	159	159
Francci3_0120	NC_007777 with rRNA	148289..149023	13.38659497	735	13.38659497	2	17
Francci3_0121	NC_007777 with rRNA	149099..150523	1.624627006	1425	1.624627006	0	4
Francci3_0122	NC_007777 with rRNA	complement(151406..152596)	0.485955811	1191	0.485955811	0	1
Francci3_0123	NC_007777 with rRNA	complement(153065..154531)	27.61699793	1467	27.61699793	70	70
Francci3_0124	NC_007777 with rRNA	complement(154538..155449)	64.73123227	912	64.73123227	102	102
Francci3_0125	NC_007777 with rRNA	complement(155446..155955)	64.68643557	510	64.68643557	57	57
Francci3_0126	NC_007777 with rRNA	complement(155958..156923)	95.26393993	966	95.26393993	159	159
Francci3_0127	NC_007777 with rRNA	157063..157398	34.45079589	336	34.45079589	20	20
Francci3_0128	NC_007777 with rRNA	157382..157909	14.25010193	528	14.25010193	13	13
Francci3_0129	NC_007777 with rRNA	complement(158019..158840)	2.112311573	822	2.112311573	3	3
Francci3_0130	NC_007777 with rRNA	complement(160042..161406)	7.208166524	1365	7.208166524	17	17
Francci3_0131	NC_007777 with rRNA	complement(161702..162172)	27.03400034	471	27.03400034	22	22
Francci3_0132	NC_007777 with rRNA	complement(162176..162718)	9.592928799	543	9.592928799	9	9
Francci3_0133	NC_007777 with rRNA	162818..163372	9.385514122	555	9.385514122	9	9
Francci3_0134	NC_007777 with rRNA	163323..163628	3.782832489	306	3.782832489	2	2
Francci3_0135	NC_007777 with rRNA	complement(164190..164720)	0	531	0	0	0
Francci3_0136	NC_007777 with rRNA	165430..165717	0	288	0	0	0
Francci3_0137	NC_007777 with rRNA	165717..165908	0	192	0	0	0
Francci3_0138	NC_007777 with rRNA	166020..167696	1.035372756	1677	1.035372756	3	3
Francci3_0139	NC_007777 with rRNA	complement(167882..168481)	66.55893765	600	66.55893765	69	69
Francci3_0140	NC_007777 with rRNA	complement(168614..169255)	3.606064616	642	3.606064616	4	4
Francci3_0141	NC_007777 with rRNA	complement(169565..170038)	4.884163467	474	4.884163467	4	4
Francci3_0142	NC_007777 with rRNA	complement(170022..170291)	6.430815232	270	6.430815232	3	3
Francci3_0143	NC_007777 with rRNA	complement(170920..171693)	11.2165382	774	11.2165382	2	15
Francci3_0144	NC_007777 with rRNA	171894..173606	4.39232564	1713	4.39232564	13	13
Francci3_0145	NC_007777 with rRNA	174006..174713	10.62719466	708	10.62719466	13	13
Francci3_0146	NC_007777 with rRNA	complement(174885..175619)	5.512127342	735	5.512127342	7	7
Francci3_0147	NC_007777 with rRNA	complement(175762..176376)	0.941094912	615	0.941094912	1	1
Francci3_0148	NC_007777 with rRNA	complement(176373..176858)	2.381783419	486	2.381783419	2	2
Francci3_0149	NC_007777 with rRNA	177055..177582	0	528	0	0	0
Francci3_0150	NC_007777 with rRNA	177775..179004	0	1230	0	0	0
Francci3_0151	NC_007777 with rRNA	179235..179987	3.843116672	753	3.843116672	5	5
Francci3_0152	NC_007777 with rRNA	180630..180932	9.550715691	303	9.550715691	5	5
Francci3_0153	NC_007777 with rRNA	180922..181269	19.95770244	348	19.95770244	12	12
Francci3_0155	NC_007777 with rRNA	182215..183180	0.599144276	966	0.599144276	1	1
Francci3_0156	NC_007777 with rRNA	complement(183259..184350)	1.060024489	1092	1.060024489	2	2
Francci3_0158	NC_007777 with rRNA	complement(185247..188675)	6.751512054	3429	6.751512054	40	40
Francci3_0159	NC_007777 with rRNA	complement(188891..189832)	11.67377287	942	11.67377287	19	19
Francci3_0160	NC_007777 with rRNA	complement(189838..190254)	6.939728667	417	6.939728667	5	5
Francci3_0161	NC_007777 with rRNA	complement(190521..191390)	9.978851222	870	9.978851222	15	15
Francci3_0162	NC_007777 with rRNA	complement(191494..191853)	12.86163046	360	12.86163046	8	8
Francci3_0163	NC_007777 with rRNA	complement(192225..193595)	24.06278785	1371	24.06278785	57	57
Francci3_0164	NC_007777 with rRNA	193779..194693	18.97617609	915	18.97617609	30	30
Francci3_0165	NC_007777 with rRNA	complement(194831..195514)	9.307758888	684	9.307758888	11	11
Francci3_0166	NC_007777 with rRNA	196154..197257	1.048502483	1104	1.048502483	2	2
Francci3_0167	NC_007777 with rRNA	complement(197358..198236)	0	879	0	0	0
Francci3_0168	NC_007777 with rRNA	198470..199165	0.831570935	696	0.831570935	1	1
Francci3_0169	NC_007777 with rRNA	complement(199276..200727)	0.39860425	1452	0.39860425	1	1
Francci3_0170	NC_007777 with rRNA	complement(200990..201946)	0.604778862	957	0.604778862	1	1
Francci3_0171	NC_007777 with rRNA	complement(201952..203220)	1.36825856	1269	1.36825856	3	3
Francci3_0172	NC_007777 with rRNA	203554..203949	0	396	0	0	0
Francci3_0173	NC_007777 with rRNA	complement(204004..204486)	2.396577105	483	2.396577105	2	2
Francci3_0174	NC_007777 with rRNA	complement(204685..205857)	3.947303467	1173	3.947303467	8	8
Francci3_0175	NC_007777 with rRNA	complement(206008..207507)	6.173582623	1500	6.173582623	16	16
Francci3_0176	NC_007777 with rRNA	208053..208643	20.56555125	591	20.56555125	21	21
Francci3_0177	NC_007777 with rRNA	208675..208983	35.58800662	309	35.58800662	19	19
Francci3_0178	NC_007777 with rRNA	complement(209118..210755)	22.96719726	1638	22.96719726	65	65
Francci3_0179	NC_007777 with rRNA	complement(211430..212041)	14.18562184	612	14.18562184	15	15
Francci3_0180	NC_007777 with rRNA	complement(212133..212333)	2.879469507	201	2.879469507	1	1
Francci3_0181	NC_007777 with rRNA	212677..214077	16.52457875	1401	16.52457875	40	40
Francci3_0182	NC_007777 with rRNA	214335..215183	27.95018634	849	27.95018634	41	41
Francci3_0183	NC_007777 with rRNA	complement(215087..215782)	4.989425611	696	4.989425611	6	6
Francci3_0184	NC_007777 with rRNA	complement(215799..216353)	9.385514122	555	9.385514122	9	9
Francci3_0186	NC_007777 with rRNA	217848..219344	0	1497	0	0	0
Francci3_0187	NC_007777 with rRNA	219341..220285	0.612458594	945	0.612458594	1	1
Francci3_0188	NC_007777 with rRNA	220282..221313	11.2165382	1032	11.2165382	20	20
Francci3_0189	NC_007777 with rRNA	221592..222524	8.064366368	933	8.064366368	13	13
Francci3_0190	NC_007777 with rRNA	222852..223949	102.7876205	1098	102.7876205	195	195
Francci3_0191	NC_007777 with rRNA	complement(224184..224423)	40.9964471	240	40.9964471	17	17
Francci3_0192	NC_007777 with rRNA	225565..227316	23.78520702	1752	23.78520702	72	72
Francci3_0193	NC_007777 with rRNA	227306..228556	17.11799738	1251	17.11799738	37	37
Francci3_0194	NC_007777 with rRNA	228556..231681	9.998004487	3126	9.998004487	54	54
Francci3_0196	NC_007777 with rRNA	complement(232703..234961)	1.793454447	2259	1.793454447	7	7
Francci3_0197	NC_007777 with rRNA	complement(234954..236012)	1.093056413	1059	1.093056413	2	2
Francci3_0198	NC_007777 with rRNA	complement(236038..237273)	3.74610596	1236	3.74610596	8	8
Francci3_0199	NC_007777 with rRNA	complement(237273..238148)	2.64280078	876	2.64280078	4	4
Francci3_0200	NC_007777 with rRNA	complement(238141..239610)	5.11840396	1470	5.11840396	13	13
Francci3_0201	NC_007777 with rRNA	239756..240475	2.411555712	720	2.411555712	3	3
Francci3_0202	NC_007777 with rRNA	complement(240562..240834)	4.240097955	273	4.240097955	2	2
Francci3_0203	NC_007777 with rRNA	240985..241698	1.621213924	714	1.621213924	2	2
Francci3_0204	NC_007777 with rRNA	complement(242000..242437)	31.71360936	438	31.71360936	24	24
Francci3_0205	NC_007777 with rRNA	complement(242849..244087)	4.671294357	1239	4.671294357	10	10
Francci3_0207	NC_007777 with rRNA	complement(245245..246375)	6.652567481	1131	6.652567481	13	13
Francci3_0208	NC_007777 with rRNA	complement(246568..247401)	12.4915116	834	12.4915116	18	18
Francci3_0209	NC_007777 with rRNA	247515..248108	11.69239133	594	11.69239133	12	12
Francci3_0210	NC_007777 with rRNA	complement(248256..248930)	2.572326093	675	2.572326093	3	3
Francci3_0211	NC_007777 with rRNA	249173..250768	7.252799134	1596	7.252799134	20	20
Francci3_0212	NC_007777 with rRNA	250881..251129	0	249	0	0	0
Francci3_0213	NC_007777 with rRNA	251167..251547	3.038180425	381	3.038180425	2	2
Francci3_0214	NC_007777 with rRNA	251544..251849	1.891416245	306	1.891416245	1	1
Francci3_0215	NC_007777 with rRNA	251852..252877	2.820532996	1026	2.820532996	5	5
Francci3_0216	NC_007777 with rRNA	252938..253426	5.917928127	489	5.917928127	5	5
Francci3_0217	NC_007777 with rRNA	complement(253701..256295)	10.92866866	2595	10.92866866	49	49
Francci3_0218	NC_007777 with rRNA	256823..257818	2.324391048	996	2.324391048	4	4
Francci3_0219	NC_007777 with rRNA	complement(257962..258408)	14.24274514	447	14.24274514	11	11
Francci3_0220	NC_007777 with rRNA	complement(258715..259407)	21.71444104	693	21.71444104	26	26
Francci3_0221	NC_007777 with rRNA	complement(259383..259991)	23.75916958	609	23.75916958	25	25
Francci3_0222	NC_007777 with rRNA	complement(260173..261099)	10.61396689	927	10.61396689	17	17
Francci3_0223	NC_007777 with rRNA	262847..263977	39.40366893	1131	39.40366893	77	77
Francci3_0224	NC_007777 with rRNA	263974..264957	27.64466304	984	27.64466304	47	47
Francci3_0225	NC_007777 with rRNA	264960..266267	22.56685162	1308	22.56685162	51	51
Francci3_0226	NC_007777 with rRNA	266320..267414	17.97104531	1095	17.97104531	34	34
Francci3_0227	NC_007777 with rRNA	complement(267687..267965)	134.8396742	279	134.8396742	65	65
Francci3_0228	NC_007777 with rRNA	complement(268837..269079)	28.58140103	243	28.58140103	12	12
Francci3_0229	NC_007777 with rRNA	complement(269076..269981)	8.304695167	906	8.304695167	13	13
Francci3_0230	NC_007777 with rRNA	270516..270794	0	279	0	0	0
Francci3_0231	NC_007777 with rRNA	270934..272280	17.18703403	1347	17.18703403	40	40
Francci3_0232	NC_007777 with rRNA	272340..272858	16.72755407	519	16.72755407	15	15
Francci3_0233	NC_007777 with rRNA	272851..273732	3.28102818	882	3.28102818	5	5
Francci3_0234	NC_007777 with rRNA	273729..274457	11.9089171	729	11.9089171	15	15
Francci3_0235	NC_007777 with rRNA	274454..275956	2.310472538	1503	2.310472538	6	6
Francci3_0236	NC_007777 with rRNA	276160..277170	6.869713601	1011	6.869713601	12	12
Francci3_0237	NC_007777 with rRNA	complement(277305..278336)	25.23721094	1032	25.23721094	45	45
Francci3_0238	NC_007777 with rRNA	complement(278338..278742)	25.72326093	405	25.72326093	18	18
Francci3_0239	NC_007777 with rRNA	278917..279081	3.507717399	165	3.507717399	1	1
Francci3_0240	NC_007777 with rRNA	complement(279183..280028)	9.57780992	846	9.57780992	14	14
Francci3_0241	NC_007777 with rRNA	280096..280632	3.233370787	537	3.233370787	3	3
Francci3_0243	NC_007777 with rRNA	281268..283220	71.71692563	1953	71.71692563	242	242
Francci3_0244	NC_007777 with rRNA	complement(283431..284636)	3.839292676	1206	3.839292676	8	8
Francci3_0245	NC_007777 with rRNA	complement(284585..284992)	14.18562184	408	14.18562184	10	10
Francci3_0246	NC_007777 with rRNA	285155..285424	15.00523554	270	15.00523554	7	7
Francci3_0247	NC_007777 with rRNA	285556..286281	15.1469615	726	15.1469615	19	19
Francci3_0248	NC_007777 with rRNA	complement(286491..287126)	0.910021023	636	0.910021023	1	1
Francci3_0249	NC_007777 with rRNA	complement(287447..288355)	0	909	0	0	0
Francci3_0250	NC_007777 with rRNA	complement(288328..289170)	1.373127808	843	1.373127808	2	2
Francci3_0251	NC_007777 with rRNA	complement(289213..290253)	23.35108701	1041	23.35108701	42	42
Francci3_0252	NC_007777 with rRNA	complement(290443..291369)	4.994807947	927	4.994807947	8	8
Francci3_0253	NC_007777 with rRNA	complement(291680..293080)	0.826228938	1401	0.826228938	2	2
Francci3_0254	NC_007777 with rRNA	complement(293551..294774)	5.201394673	1224	5.201394673	11	11
Francci3_0255	NC_007777 with rRNA	complement(294788..295345)	10.37228263	558	10.37228263	10	10
Francci3_0256	NC_007777 with rRNA	295942..297609	36.08658907	1668	36.08658907	104	104
Francci3_0257	NC_007777 with rRNA	297609..298601	11.07421354	993	11.07421354	19	19
Francci3_0258	NC_007777 with rRNA	298708..299526	12.01361087	819	12.01361087	17	17
Francci3_0259	NC_007777 with rRNA	299713..301281	32.46147651	1569	32.46147651	88	88
Francci3_0260	NC_007777 with rRNA	301688..301891	1463.956173	204	1463.956173	516	516
Francci3_0261	NC_007777 with rRNA	complement(302101..303180)	35.36948378	1080	35.36948378	66	66
Francci3_0262	NC_007777 with rRNA	complement(303308..304576)	46.06470485	1269	46.06470485	101	101
Francci3_0263	NC_007777 with rRNA	304876..305460	145.4353599	585	145.4353599	147	147
Francci3_0264	NC_007777 with rRNA	305474..306472	17.95993443	999	17.95993443	31	31
Francci3_0265	NC_007777 with rRNA	complement(306618..307070)	8.943517872	453	8.943517872	7	7
Francci3_0266	NC_007777 with rRNA	307181..307453	0	273	0	0	0
Francci3_0267	NC_007777 with rRNA	307671..308285	14.11642368	615	14.11642368	15	15
recR	NC_007777 with rRNA	complement(308393..308992)	31.8325354	600	31.8325354	33	33
Francci3_0269	NC_007777 with rRNA	complement(309008..309484)	12.13361365	477	12.13361365	10	10
Francci3_0270	NC_007777 with rRNA	complement(309543..311981)	8.068181472	2439	8.068181472	34	34
Francci3_0272	NC_007777 with rRNA	complement(313871..314527)	0	657	0	0	0
Francci3_0273	NC_007777 with rRNA	314734..315207	0	474	0	0	0
Francci3_0274	NC_007777 with rRNA	315627..316211	0	585	0	0	0
Francci3_0275	NC_007777 with rRNA	316297..317343	2.763960701	1047	2.763960701	5	5
Francci3_0276	NC_007777 with rRNA	complement(317381..320365)	1.938939266	2985	1.938939266	10	10
Francci3_0277	NC_007777 with rRNA	complement(320800..322440)	7.053910675	1641	7.053910675	0	20
Francci3_0278	NC_007777 with rRNA	322805..323263	8.826609142	459	8.826609142	7	7
Francci3_0279	NC_007777 with rRNA	323798..325183	24.21995347	1386	24.21995347	58	58
Francci3_0280	NC_007777 with rRNA	complement(325516..326046)	1.089968683	531	1.089968683	1	1
Francci3_0281	NC_007777 with rRNA	complement(326089..326580)	25.88011008	492	25.88011008	22	22
Francci3_0282	NC_007777 with rRNA	327001..328251	17.11799738	1251	17.11799738	37	37
Francci3_0283	NC_007777 with rRNA	328333..329076	10.89089676	744	10.89089676	14	14
Francci3_0284	NC_007777 with rRNA	329213..329860	21.43605077	648	21.43605077	24	24
Francci3_0285	NC_007777 with rRNA	complement(330380..331486)	103.5204403	1107	103.5204403	198	198
Francci3_0286	NC_007777 with rRNA	complement(332010..332396)	14.95538426	387	14.95538426	10	10
Francci3_0287	NC_007777 with rRNA	complement(332611..333921)	11.03686825	1311	11.03686825	25	25
Francci3_0288	NC_007777 with rRNA	334095..334808	8.10606962	714	8.10606962	10	10
Francci3_0289	NC_007777 with rRNA	334995..335774	22.26051426	780	22.26051426	30	30
Francci3_0290	NC_007777 with rRNA	336011..337183	0.986825867	1173	0.986825867	2	2
Francci3_0291	NC_007777 with rRNA	337183..338814	5.674248734	1632	5.674248734	16	16
Francci3_0292	NC_007777 with rRNA	338842..339504	7.856652093	663	7.856652093	9	9
Francci3_0293	NC_007777 with rRNA	complement(339572..340903)	17.81509625	1332	17.81509625	41	41
Francci3_0294	NC_007777 with rRNA	341387..341953	21.43605077	567	21.43605077	21	21
Francci3_0295	NC_007777 with rRNA	complement(342024..343178)	10.02204971	1155	10.02204971	20	20
Francci3_0296	NC_007777 with rRNA	complement(343548..344795)	7.883932135	1248	7.883932135	6	17
Francci3_0297	NC_007777 with rRNA	complement(345106..346530)	0.406156751	1425	0.406156751	0	1
Francci3_0298	NC_007777 with rRNA	346650..347126	6.066806823	477	6.066806823	5	5
Francci3_0299	NC_007777 with rRNA	complement(347324..348337)	0.570782417	1014	0.570782417	1	1
Francci3_0300	NC_007777 with rRNA	complement(348360..349589)	1.411642368	1230	1.411642368	0	3
Francci3_0301	NC_007777 with rRNA	complement(349944..350447)	6.890159177	504	6.890159177	6	6
Francci3_0302	NC_007777 with rRNA	complement(350444..350689)	2.35273728	246	2.35273728	1	1
Francci3_0303	NC_007777 with rRNA	complement(350786..351430)	1.794646111	645	1.794646111	2	2
Francci3_0304	NC_007777 with rRNA	complement(351427..351810)	1.50722232	384	1.50722232	1	1
Francci3_0305	NC_007777 with rRNA	complement(351807..352739)	8.684702242	933	8.684702242	14	14
Francci3_0306	NC_007777 with rRNA	352958..353596	13.58622936	639	13.58622936	15	15
Francci3_0307	NC_007777 with rRNA	complement(353679..354617)	35.13320782	939	35.13320782	57	57
Francci3_0308	NC_007777 with rRNA	354896..355615	1.607703808	720	1.607703808	2	2
Francci3_0309	NC_007777 with rRNA	355612..357036	2.84309726	1425	2.84309726	7	7
Francci3_0310	NC_007777 with rRNA	complement(357069..358031)	15.02526923	963	15.02526923	25	25
Francci3_0311	NC_007777 with rRNA	complement(358220..359449)	19.76299315	1230	19.76299315	42	42
