Name	Chromosome	Region	Expression value	Gene length	RPKM	Unique gene reads	Total gene reads
Francci3_0030	NC_007777 with rRNA	complement(35871..37199)	0.690626122	1329	0.690626122	2	2
Francci3_0031	NC_007777 with rRNA	37685..38491	27.29641982	807	27.29641982	48	48
Francci3_0032	NC_007777 with rRNA	complement(38911..39249)	9.47624604	339	9.47624604	7	7
Francci3_0033	NC_007777 with rRNA	39396..39938	31.270864	543	31.270864	37	37
Francci3_0034	NC_007777 with rRNA	complement(39979..42114)	21.48506827	2136	21.48506827	100	100
Francci3_0035	NC_007777 with rRNA	complement(42111..43613)	33.28170016	1503	33.28170016	109	109
Francci3_0036	NC_007777 with rRNA	complement(43653..45035)	41.81059533	1383	41.81059533	126	126
Francci3_0037	NC_007777 with rRNA	complement(45032..45817)	263.9088019	786	263.9088019	452	452
Francci3_0038	NC_007777 with rRNA	complement(45887..46303)	58.32809613	417	58.32809613	53	53
Francci3_0039	NC_007777 with rRNA	complement(46300..48741)	37.96152898	2442	37.96152898	202	202
Francci3_0040	NC_007777 with rRNA	49299..50174	3.143294919	876	3.143294919	6	6
Francci3_0041	NC_007777 with rRNA	50181..51176	4.146877032	996	4.146877032	9	9
Francci3_0042	NC_007777 with rRNA	51205..51471	15.46924915	267	15.46924915	9	9
Francci3_0043	NC_007777 with rRNA	complement(51706..53304)	8.610151186	1599	8.610151186	30	30
Francci3_0044	NC_007777 with rRNA	complement(53428..56019)	10.80022552	2592	10.80022552	61	61
pgi	NC_007777 with rRNA	56163..57833	24.71747172	1671	24.71747172	90	90
Francci3_0046	NC_007777 with rRNA	57927..58268	10.73499551	342	10.73499551	8	8
Francci3_0047	NC_007777 with rRNA	58859..59182	2.832846038	324	2.832846038	2	2
Francci3_0048	NC_007777 with rRNA	complement(59204..62632)	6.825597542	3429	6.825597542	51	51
Francci3_0049	NC_007777 with rRNA	complement(62629..62964)	10.92669186	336	10.92669186	8	8
Francci3_0050	NC_007777 with rRNA	63095..63721	5.855452099	627	5.855452099	8	8
Francci3_0051	NC_007777 with rRNA	63817..64413	0.76871199	597	0.76871199	1	1
Francci3_0052	NC_007777 with rRNA	complement(64448..67876)	1.204517213	3429	1.204517213	9	9
Francci3_0053	NC_007777 with rRNA	68071..69915	14.42678665	1845	14.42678665	58	58
Francci3_0054	NC_007777 with rRNA	69967..70365	65.56015118	399	65.56015118	57	57
Francci3_0055	NC_007777 with rRNA	complement(70487..70723)	98.75516443	237	98.75516443	51	51
Francci3_0056	NC_007777 with rRNA	complement(70854..72428)	16.60857163	1575	16.60857163	57	57
Francci3_0057	NC_007777 with rRNA	complement(72481..73542)	9.506839248	1062	9.506839248	22	22
Francci3_0058	NC_007777 with rRNA	complement(73539..74738)	6.118947443	1200	6.118947443	16	16
Francci3_0059	NC_007777 with rRNA	74865..75776	21.13452242	912	21.13452242	42	42
Francci3_0060	NC_007777 with rRNA	75885..77102	3.391042302	1218	3.391042302	9	9
Francci3_0061	NC_007777 with rRNA	complement(77199..77627)	7.488222395	429	7.488222395	7	7
Francci3_0062	NC_007777 with rRNA	78169..78789	2.217009943	621	2.217009943	3	3
Francci3_0063	NC_007777 with rRNA	complement(78731..80380)	3.337607696	1650	3.337607696	12	12
Francci3_0064	NC_007777 with rRNA	complement(80424..81671)	28.68256614	1248	28.68256614	78	78
Francci3_0065	NC_007777 with rRNA	82288..82662	34.26610568	375	34.26610568	28	28
Francci3_0066	NC_007777 with rRNA	complement(82641..82997)	16.71141108	357	16.71141108	13	13
Francci3_0067	NC_007777 with rRNA	complement(83126..84502)	3.66603605	1377	3.66603605	11	11
Francci3_0068	NC_007777 with rRNA	complement(85040..86473)	20.16180381	1434	20.16180381	63	63
Francci3_0069	NC_007777 with rRNA	complement(86820..88559)	32.44097136	1740	32.44097136	123	123
Francci3_0070	NC_007777 with rRNA	complement(88699..89094)	48.67344557	396	48.67344557	42	42
Francci3_0071	NC_007777 with rRNA	89381..90892	30.95896028	1512	30.95896028	102	102
Francci3_0072	NC_007777 with rRNA	complement(90921..92099)	10.50964256	1179	10.50964256	27	27
Francci3_0073	NC_007777 with rRNA	complement(92127..92720)	10.81632124	594	10.81632124	14	14
Francci3_0074	NC_007777 with rRNA	complement(92722..93798)	15.76609021	1077	15.76609021	37	37
Francci3_0075	NC_007777 with rRNA	94020..94670	5.639582897	651	5.639582897	8	8
Francci3_0076	NC_007777 with rRNA	complement(94744..95439)	15.82486408	696	15.82486408	24	24
Francci3_0077	NC_007777 with rRNA	complement(95499..96299)	33.23023892	801	33.23023892	58	58
Francci3_0078	NC_007777 with rRNA	96417..97085	2.057941965	669	2.057941965	3	3
Francci3_0079	NC_007777 with rRNA	complement(97224..98060)	2.193171127	837	2.193171127	4	4
Francci3_0080	NC_007777 with rRNA	complement(98144..98539)	0	396	0	0	0
Francci3_0081	NC_007777 with rRNA	98966..100075	23.9796589	1110	23.9796589	58	58
Francci3_0082	NC_007777 with rRNA	100068..101192	60.37361477	1125	60.37361477	148	148
Francci3_0083	NC_007777 with rRNA	complement(101296..102663)	170.0825852	1368	170.0825852	507	507
Francci3_0084	NC_007777 with rRNA	complement(102901..103620)	2.549561435	720	2.549561435	4	4
Francci3_0085	NC_007777 with rRNA	complement(103611..105374)	1.82111531	1764	1.82111531	7	7
Francci3_0086	NC_007777 with rRNA	105749..106180	2.124634529	432	2.124634529	2	2
Francci3_0087	NC_007777 with rRNA	complement(106217..107347)	4.057657456	1131	4.057657456	10	10
Francci3_0088	NC_007777 with rRNA	107420..108103	3.354686098	684	3.354686098	5	5
Francci3_0089	NC_007777 with rRNA	complement(108070..108585)	6.225673271	516	6.225673271	7	7
Francci3_0090	NC_007777 with rRNA	109230..110144	1.504659207	915	1.504659207	3	3
Francci3_0091	NC_007777 with rRNA	110202..110540	5.414997737	339	5.414997737	4	4
Francci3_0092	NC_007777 with rRNA	complement(110569..114177)	2.034562741	3609	2.034562741	16	16
Francci3_0093	NC_007777 with rRNA	114314..115126	1.693435639	813	1.693435639	3	3
Francci3_0094	NC_007777 with rRNA	115384..117018	17.9638824	1635	17.9638824	64	64
Francci3_0095	NC_007777 with rRNA	117015..118124	27.28719806	1110	27.28719806	66	66
Francci3_0096	NC_007777 with rRNA	complement(118388..118594)	246.0881037	207	246.0881037	111	111
Francci3_0097	NC_007777 with rRNA	complement(118976..120046)	5.570470361	1071	5.570470361	13	13
Francci3_0098	NC_007777 with rRNA	120308..121138	7.179270466	831	7.179270466	13	13
Francci3_0099	NC_007777 with rRNA	121291..121497	62.07627841	207	62.07627841	28	28
Francci3_0100	NC_007777 with rRNA	122042..122794	2.437827667	753	2.437827667	4	4
Francci3_0101	NC_007777 with rRNA	complement(123143..124507)	19.1637365	1365	19.1637365	57	57
Francci3_0102	NC_007777 with rRNA	124773..125201	9.627714508	429	9.627714508	9	9
Francci3_0103	NC_007777 with rRNA	125242..125610	19.89901608	369	19.89901608	16	16
Francci3_0104	NC_007777 with rRNA	complement(125720..126445)	0.63212267	726	0.63212267	1	1
Francci3_0105	NC_007777 with rRNA	126483..127232	3.059473722	750	3.059473722	5	5
Francci3_0106	NC_007777 with rRNA	127446..128207	0.602258607	762	0.602258607	1	1
Francci3_0107	NC_007777 with rRNA	complement(128268..129806)	5.963886397	1539	5.963886397	20	20
Francci3_0108	NC_007777 with rRNA	complement(130057..131040)	4.197448703	984	4.197448703	9	9
Francci3_0109	NC_007777 with rRNA	complement(131792..132205)	1.108504972	414	1.108504972	1	1
Francci3_0110	NC_007777 with rRNA	132382..134361	2.08600481	1980	2.08600481	9	9
Francci3_0111	NC_007777 with rRNA	complement(134396..135169)	0	774	0	0	0
metH	NC_007777 with rRNA	complement(135222..139001)	3.642230621	3780	3.642230621	30	30
Francci3_0113	NC_007777 with rRNA	complement(139211..139435)	4.079298295	225	4.079298295	2	2
Francci3_0114	NC_007777 with rRNA	complement(140305..141600)	1.416423019	1296	1.416423019	4	4
Francci3_0115	NC_007777 with rRNA	141625..142620	0	996	0	0	0
Francci3_0116	NC_007777 with rRNA	142982..143365	1.195106922	384	1.195106922	1	1
Francci3_0117	NC_007777 with rRNA	complement(143542..144165)	16.91535952	624	16.91535952	1	23
Francci3_0118	NC_007777 with rRNA	complement(144129..144650)	5.274954692	522	5.274954692	0	6
Francci3_0119	NC_007777 with rRNA	144898..148125	18.76628863	3228	18.76628863	132	132
Francci3_0120	NC_007777 with rRNA	148289..149023	6.868206314	735	6.868206314	0	11
Francci3_0121	NC_007777 with rRNA	149099..150523	0.322049865	1425	0.322049865	0	1
Francci3_0122	NC_007777 with rRNA	complement(151406..152596)	0.385324146	1191	0.385324146	0	1
Francci3_0123	NC_007777 with rRNA	complement(153065..154531)	25.65202916	1467	25.65202916	82	82
Francci3_0124	NC_007777 with rRNA	complement(154538..155449)	73.97082847	912	73.97082847	147	147
Francci3_0125	NC_007777 with rRNA	complement(155446..155955)	71.98761698	510	71.98761698	80	80
Francci3_0126	NC_007777 with rRNA	complement(155958..156923)	67.46044541	966	67.46044541	142	142
Francci3_0127	NC_007777 with rRNA	157063..157398	4.097509449	336	4.097509449	3	3
Francci3_0128	NC_007777 with rRNA	157382..157909	26.9442288	528	26.9442288	31	31
Francci3_0129	NC_007777 with rRNA	complement(158019..158840)	2.233192497	822	2.233192497	4	4
Francci3_0130	NC_007777 with rRNA	complement(160042..161406)	6.387912166	1365	6.387912166	19	19
Francci3_0131	NC_007777 with rRNA	complement(161702..162172)	19.48709377	471	19.48709377	20	20
Francci3_0132	NC_007777 with rRNA	complement(162176..162718)	14.36769427	543	14.36769427	17	17
Francci3_0133	NC_007777 with rRNA	162818..163372	0.82688479	555	0.82688479	1	1
Francci3_0134	NC_007777 with rRNA	163323..163628	0	306	0	0	0
Francci3_0135	NC_007777 with rRNA	complement(164190..164720)	0	531	0	0	0
Francci3_0136	NC_007777 with rRNA	165430..165717	0	288	0	0	0
Francci3_0137	NC_007777 with rRNA	165717..165908	0	192	0	0	0
Francci3_0138	NC_007777 with rRNA	166020..167696	1.641935808	1677	1.641935808	6	6
Francci3_0139	NC_007777 with rRNA	complement(167882..168481)	169.0359231	600	169.0359231	221	221
Francci3_0140	NC_007777 with rRNA	complement(168614..169255)	5.003812161	642	5.003812161	7	7
Francci3_0141	NC_007777 with rRNA	complement(169565..170038)	4.840939433	474	4.840939433	5	5
Francci3_0142	NC_007777 with rRNA	complement(170022..170291)	1.699707623	270	1.699707623	1	1
Francci3_0143	NC_007777 with rRNA	complement(170920..171693)	20.75224424	774	20.75224424	3	35
Francci3_0144	NC_007777 with rRNA	171894..173606	2.679048793	1713	2.679048793	10	10
Francci3_0145	NC_007777 with rRNA	174006..174713	5.833742266	708	5.833742266	9	9
Francci3_0146	NC_007777 with rRNA	complement(174885..175619)	6.243823922	735	6.243823922	10	10
Francci3_0147	NC_007777 with rRNA	complement(175762..176376)	0	615	0	0	0
Francci3_0148	NC_007777 with rRNA	complement(176373..176858)	0.944282013	486	0.944282013	1	1
Francci3_0149	NC_007777 with rRNA	177055..177582	0	528	0	0	0
Francci3_0150	NC_007777 with rRNA	177775..179004	0.373106551	1230	0.373106551	1	1
Francci3_0151	NC_007777 with rRNA	179235..179987	4.875655333	753	4.875655333	8	8
Francci3_0152	NC_007777 with rRNA	180630..180932	7.572954756	303	7.572954756	5	5
Francci3_0153	NC_007777 with rRNA	180922..181269	9.231170712	348	9.231170712	7	7
Francci3_0155	NC_007777 with rRNA	182215..183180	0.950147118	966	0.950147118	2	2
Francci3_0156	NC_007777 with rRNA	complement(183259..184350)	0.420257379	1092	0.420257379	1	1
Francci3_0158	NC_007777 with rRNA	complement(185247..188675)	4.550398361	3429	4.550398361	34	34
Francci3_0159	NC_007777 with rRNA	complement(188891..189832)	31.17935003	942	31.17935003	64	64
Francci3_0160	NC_007777 with rRNA	complement(189838..190254)	19.80954208	417	19.80954208	18	18
Francci3_0161	NC_007777 with rRNA	complement(190521..191390)	4.747459223	870	4.747459223	9	9
Francci3_0162	NC_007777 with rRNA	complement(191494..191853)	3.824342152	360	3.824342152	3	3
Francci3_0163	NC_007777 with rRNA	complement(192225..193595)	23.431418	1371	23.431418	70	70
Francci3_0164	NC_007777 with rRNA	193779..194693	12.53882673	915	12.53882673	25	25
Francci3_0165	NC_007777 with rRNA	complement(194831..195514)	9.393121075	684	9.393121075	14	14
Francci3_0166	NC_007777 with rRNA	196154..197257	2.078446822	1104	2.078446822	5	5
Francci3_0167	NC_007777 with rRNA	complement(197358..198236)	0	879	0	0	0
Francci3_0168	NC_007777 with rRNA	198470..199165	0	696	0	0	0
Francci3_0169	NC_007777 with rRNA	complement(199276..200727)	0.948184005	1452	0.948184005	3	3
Francci3_0170	NC_007777 with rRNA	complement(200990..201946)	0.479541336	957	0.479541336	1	1
Francci3_0171	NC_007777 with rRNA	complement(201952..203220)	1.808199599	1269	1.808199599	5	5
Francci3_0172	NC_007777 with rRNA	203554..203949	2.317783122	396	2.317783122	2	2
Francci3_0173	NC_007777 with rRNA	complement(204004..204486)	3.800588474	483	3.800588474	4	4
Francci3_0174	NC_007777 with rRNA	complement(204685..205857)	3.912370488	1173	3.912370488	10	10
Francci3_0175	NC_007777 with rRNA	complement(206008..207507)	3.977315838	1500	3.977315838	13	13
Francci3_0176	NC_007777 with rRNA	208053..208643	27.95458223	591	27.95458223	36	36
Francci3_0177	NC_007777 with rRNA	208675..208983	25.24808411	309	25.24808411	17	17
Francci3_0178	NC_007777 with rRNA	complement(209118..210755)	14.2887509	1638	14.2887509	51	51
Francci3_0179	NC_007777 with rRNA	complement(211430..212041)	8.998452122	612	8.998452122	12	12
Francci3_0180	NC_007777 with rRNA	complement(212133..212333)	0	201	0	0	0
Francci3_0181	NC_007777 with rRNA	212677..214077	12.11997085	1401	12.11997085	37	37
Francci3_0182	NC_007777 with rRNA	214335..215183	14.59466263	849	14.59466263	27	27
Francci3_0183	NC_007777 with rRNA	complement(215087..215782)	5.274954692	696	5.274954692	8	8
Francci3_0184	NC_007777 with rRNA	complement(215799..216353)	8.268847896	555	8.268847896	10	10
Francci3_0186	NC_007777 with rRNA	217848..219344	0	1497	0	0	0
Francci3_0187	NC_007777 with rRNA	219341..220285	0	945	0	0	0
Francci3_0188	NC_007777 with rRNA	220282..221313	5.780982323	1032	5.780982323	13	13
Francci3_0189	NC_007777 with rRNA	221592..222524	2.459384021	933	2.459384021	5	5
Francci3_0190	NC_007777 with rRNA	222852..223949	60.18636829	1098	60.18636829	144	144
Francci3_0191	NC_007777 with rRNA	complement(224184..224423)	36.33125044	240	36.33125044	19	19
Francci3_0192	NC_007777 with rRNA	225565..227316	19.383652	1752	19.383652	74	74
Francci3_0193	NC_007777 with rRNA	227306..228556	13.94004813	1251	13.94004813	38	38
Francci3_0194	NC_007777 with rRNA	228556..231681	3.963809524	3126	3.963809524	27	27
Francci3_0196	NC_007777 with rRNA	complement(232703..234961)	4.063046111	2259	4.063046111	20	20
Francci3_0197	NC_007777 with rRNA	complement(234954..236012)	1.733412873	1059	1.733412873	4	4
Francci3_0198	NC_007777 with rRNA	complement(236038..237273)	2.227772127	1236	2.227772127	6	6
Francci3_0199	NC_007777 with rRNA	complement(237273..238148)	6.810472325	876	6.810472325	13	13
Francci3_0200	NC_007777 with rRNA	complement(238141..239610)	3.434103157	1470	3.434103157	11	11
Francci3_0201	NC_007777 with rRNA	239756..240475	1.912171076	720	1.912171076	3	3
Francci3_0202	NC_007777 with rRNA	complement(240562..240834)	8.405147587	273	8.405147587	5	5
Francci3_0203	NC_007777 with rRNA	240985..241698	0.64274658	714	0.64274658	1	1
Francci3_0204	NC_007777 with rRNA	complement(242000..242437)	18.85976952	438	18.85976952	18	18
Francci3_0205	NC_007777 with rRNA	complement(242849..244087)	9.259908358	1239	9.259908358	25	25
Francci3_0207	NC_007777 with rRNA	complement(245245..246375)	3.65189171	1131	3.65189171	9	9
Francci3_0208	NC_007777 with rRNA	complement(246568..247401)	6.052915636	834	6.052915636	11	11
Francci3_0209	NC_007777 with rRNA	247515..248108	30.13118059	594	30.13118059	39	39
Francci3_0210	NC_007777 with rRNA	complement(248256..248930)	8.158596591	675	8.158596591	12	12
Francci3_0211	NC_007777 with rRNA	249173..250768	1.725267136	1596	1.725267136	6	6
Francci3_0212	NC_007777 with rRNA	250881..251129	0	249	0	0	0
Francci3_0213	NC_007777 with rRNA	251167..251547	3.61355164	381	3.61355164	3	3
Francci3_0214	NC_007777 with rRNA	251544..251849	2.999484041	306	2.999484041	2	2
Francci3_0215	NC_007777 with rRNA	251852..252877	3.578331838	1026	3.578331838	8	8
Francci3_0216	NC_007777 with rRNA	252938..253426	9.384888716	489	9.384888716	10	10
Francci3_0217	NC_007777 with rRNA	complement(253701..256295)	7.250775872	2595	7.250775872	41	41
Francci3_0218	NC_007777 with rRNA	256823..257818	2.303820573	996	2.303820573	5	5
Francci3_0219	NC_007777 with rRNA	complement(257962..258408)	9.240021307	447	9.240021307	9	9
Francci3_0220	NC_007777 with rRNA	complement(258715..259407)	12.58225124	693	12.58225124	19	19
Francci3_0221	NC_007777 with rRNA	complement(259383..259991)	23.36051364	609	23.36051364	31	31
Francci3_0222	NC_007777 with rRNA	complement(260173..261099)	3.960483782	927	3.960483782	8	8
Francci3_0223	NC_007777 with rRNA	262847..263977	20.28828728	1131	20.28828728	50	50
Francci3_0224	NC_007777 with rRNA	263974..264957	20.98724352	984	20.98724352	45	45
Francci3_0225	NC_007777 with rRNA	264960..266267	15.43771144	1308	15.43771144	44	44
Francci3_0226	NC_007777 with rRNA	266320..267414	11.7349677	1095	11.7349677	28	28
Francci3_0227	NC_007777 with rRNA	complement(267687..267965)	77.30928221	279	77.30928221	47	47
Francci3_0228	NC_007777 with rRNA	complement(268837..269079)	7.554256103	243	7.554256103	4	4
Francci3_0229	NC_007777 with rRNA	complement(269076..269981)	5.571889228	906	5.571889228	11	11
Francci3_0230	NC_007777 with rRNA	270516..270794	3.28975669	279	3.28975669	2	2
Francci3_0231	NC_007777 with rRNA	270934..272280	11.24305488	1347	11.24305488	33	33
Francci3_0232	NC_007777 with rRNA	272340..272858	6.18968672	519	6.18968672	7	7
Francci3_0233	NC_007777 with rRNA	272851..273732	1.56095598	882	1.56095598	3	3
Francci3_0234	NC_007777 with rRNA	273729..274457	2.518085368	729	2.518085368	4	4
Francci3_0235	NC_007777 with rRNA	274454..275956	0.610673398	1503	0.610673398	2	2
Francci3_0236	NC_007777 with rRNA	276160..277170	12.256052	1011	12.256052	27	27
Francci3_0237	NC_007777 with rRNA	complement(277305..278336)	26.68145687	1032	26.68145687	60	60
Francci3_0238	NC_007777 with rRNA	complement(278338..278742)	38.52670612	405	38.52670612	34	34
Francci3_0239	NC_007777 with rRNA	278917..279081	2.781339747	165	2.781339747	1	1
Francci3_0240	NC_007777 with rRNA	complement(279183..280028)	7.051978436	846	7.051978436	13	13
Francci3_0241	NC_007777 with rRNA	280096..280632	2.563804795	537	2.563804795	3	3
Francci3_0243	NC_007777 with rRNA	281268..283220	44.64669793	1953	44.64669793	190	190
Francci3_0244	NC_007777 with rRNA	complement(283431..284636)	1.52212623	1206	1.52212623	4	4
Francci3_0245	NC_007777 with rRNA	complement(284585..284992)	13.49767818	408	13.49767818	12	12
Francci3_0246	NC_007777 with rRNA	285155..285424	8.498538115	270	8.498538115	5	5
Francci3_0247	NC_007777 with rRNA	285556..286281	9.481840046	726	9.481840046	15	15
Francci3_0248	NC_007777 with rRNA	complement(286491..287126)	0.721573991	636	0.721573991	1	1
Francci3_0249	NC_007777 with rRNA	complement(287447..288355)	0	909	0	0	0
Francci3_0250	NC_007777 with rRNA	complement(288328..289170)	0	843	0	0	0
Francci3_0251	NC_007777 with rRNA	complement(289213..290253)	15.87046887	1041	15.87046887	36	36
Francci3_0252	NC_007777 with rRNA	complement(290443..291369)	1.980241891	927	1.980241891	4	4
Francci3_0253	NC_007777 with rRNA	complement(291680..293080)	0.32756678	1401	0.32756678	1	1
Francci3_0254	NC_007777 with rRNA	complement(293551..294774)	4.499226061	1224	4.499226061	12	12
Francci3_0255	NC_007777 with rRNA	complement(294788..295345)	11.51414841	558	11.51414841	14	14
Francci3_0256	NC_007777 with rRNA	295942..297609	14.3068915	1668	14.3068915	52	52
Francci3_0257	NC_007777 with rRNA	297609..298601	11.09174763	993	11.09174763	24	24
Francci3_0258	NC_007777 with rRNA	298708..299526	4.48274538	819	4.48274538	8	8
Francci3_0259	NC_007777 with rRNA	299713..301281	20.76698224	1569	20.76698224	71	71
Francci3_0260	NC_007777 with rRNA	301688..301891	582.6497749	204	582.6497749	259	259
Francci3_0261	NC_007777 with rRNA	complement(302101..303180)	35.26893318	1080	35.26893318	83	83
Francci3_0262	NC_007777 with rRNA	complement(303308..304576)	28.93119358	1269	28.93119358	80	80
Francci3_0263	NC_007777 with rRNA	304876..305460	82.37044635	585	82.37044635	105	105
Francci3_0264	NC_007777 with rRNA	305474..306472	6.89070658	999	6.89070658	15	15
Francci3_0265	NC_007777 with rRNA	complement(306618..307070)	4.052283075	453	4.052283075	4	4
Francci3_0266	NC_007777 with rRNA	307181..307453	0	273	0	0	0
Francci3_0267	NC_007777 with rRNA	307671..308285	8.208344131	615	8.208344131	11	11
recR	NC_007777 with rRNA	complement(308393..308992)	19.88657919	600	19.88657919	26	26
Francci3_0269	NC_007777 with rRNA	complement(309008..309484)	6.734690582	477	6.734690582	7	7
Francci3_0270	NC_007777 with rRNA	complement(309543..311981)	8.467178196	2439	8.467178196	45	45
Francci3_0272	NC_007777 with rRNA	complement(313871..314527)	0.698509982	657	0.698509982	1	1
Francci3_0273	NC_007777 with rRNA	314734..315207	0	474	0	0	0
Francci3_0274	NC_007777 with rRNA	315627..316211	0	585	0	0	0
Francci3_0275	NC_007777 with rRNA	316297..317343	3.068240122	1047	3.068240122	7	7
Francci3_0276	NC_007777 with rRNA	complement(317381..320365)	1.229939185	2985	1.229939185	8	8
Francci3_0277	NC_007777 with rRNA	complement(320800..322440)	3.915231454	1641	3.915231454	0	14
Francci3_0278	NC_007777 with rRNA	322805..323263	7.998624109	459	7.998624109	8	8
Francci3_0279	NC_007777 with rRNA	323798..325183	13.24447499	1386	13.24447499	40	40
Francci3_0280	NC_007777 with rRNA	complement(325516..326046)	2.59277434	531	2.59277434	3	3
Francci3_0281	NC_007777 with rRNA	complement(326089..326580)	13.99149568	492	13.99149568	15	15
Francci3_0282	NC_007777 with rRNA	327001..328251	17.60848185	1251	17.60848185	48	48
Francci3_0283	NC_007777 with rRNA	328333..329076	8.635611311	744	8.635611311	14	14
Francci3_0284	NC_007777 with rRNA	329213..329860	8.498538115	648	8.498538115	12	12
Francci3_0285	NC_007777 with rRNA	complement(330380..331486)	106.9572114	1107	106.9572114	258	258
Francci3_0286	NC_007777 with rRNA	complement(332010..332396)	10.67258275	387	10.67258275	9	9
Francci3_0287	NC_007777 with rRNA	complement(332611..333921)	5.950921426	1311	5.950921426	17	17
Francci3_0288	NC_007777 with rRNA	334095..334808	2.570986321	714	2.570986321	4	4
Francci3_0289	NC_007777 with rRNA	334995..335774	18.23917026	780	18.23917026	31	31
Francci3_0290	NC_007777 with rRNA	336011..337183	1.956185244	1173	1.956185244	5	5
Francci3_0291	NC_007777 with rRNA	337183..338814	2.530814659	1632	2.530814659	9	9
Francci3_0292	NC_007777 with rRNA	338842..339504	5.537508998	663	5.537508998	8	8
Francci3_0293	NC_007777 with rRNA	complement(339572..340903)	14.47048382	1332	14.47048382	42	42
Francci3_0294	NC_007777 with rRNA	341387..341953	14.56892248	567	14.56892248	18	18
Francci3_0295	NC_007777 with rRNA	complement(342024..343178)	8.344019241	1155	8.344019241	21	21
Francci3_0296	NC_007777 with rRNA	complement(343548..344795)	6.619053725	1248	6.619053725	8	18
Francci3_0297	NC_007777 with rRNA	complement(345106..346530)	0.966149596	1425	0.966149596	0	3
Francci3_0298	NC_007777 with rRNA	346650..347126	3.848394618	477	3.848394618	4	4
Francci3_0299	NC_007777 with rRNA	complement(347324..348337)	0	1014	0	0	0
Francci3_0300	NC_007777 with rRNA	complement(348360..349589)	1.119319654	1230	1.119319654	0	3
Francci3_0301	NC_007777 with rRNA	complement(349944..350447)	3.642230621	504	3.642230621	4	4
Francci3_0302	NC_007777 with rRNA	complement(350444..350689)	0	246	0	0	0
Francci3_0303	NC_007777 with rRNA	complement(350786..351430)	0.711505517	645	0.711505517	1	1
Francci3_0304	NC_007777 with rRNA	complement(351427..351810)	0	384	0	0	0
Francci3_0305	NC_007777 with rRNA	complement(351807..352739)	5.902521649	933	5.902521649	12	12
Francci3_0306	NC_007777 with rRNA	352958..353596	10.05460847	639	10.05460847	14	14
Francci3_0307	NC_007777 with rRNA	complement(353679..354617)	26.88036017	939	26.88036017	55	55
Francci3_0308	NC_007777 with rRNA	354896..355615	1.912171076	720	1.912171076	3	3
Francci3_0309	NC_007777 with rRNA	355612..357036	0.966149596	1425	0.966149596	3	3
Francci3_0310	NC_007777 with rRNA	complement(357069..358031)	9.531070784	963	9.531070784	20	20
Francci3_0311	NC_007777 with rRNA	complement(358220..359449)	11.93940965	1230	11.93940965	32	32
Francci3_0312	NC_007777 with rRNA	complement(359872..361038)	0.786497101	1167	0.786497101	2	2
