Name,Chromosome,Region,Expression value,Gene length,RPKM,Unique gene reads,Total gene reads
Franean1_0117,CP000820,138819..140615,0,1797,0,0,0
Franean1_0118,CP000820,complement(140647..141792),0,1146,0,0,0
Franean1_0119,CP000820,complement(141971..142558),0,588,0,0,0
Franean1_0120,CP000820,142743..145028,0.191375673914185,2286,0.191375673914185,4,4
Franean1_0121,CP000820,145039..146910,0.116849570130296,1872,0.116849570130296,2,2
Franean1_0122,CP000820,146934..147740,0,807,0,0,0
Franean1_0123,CP000820,complement(147843..148565),0.151274132284864,723,0.151274132284864,1,1
Franean1_0124,CP000820,148981..149508,2.4857090373172,528,2.4857090373172,12,12
Franean1_0125,CP000820,149587..150732,0.19087469047462,1146,0.19087469047462,2,2
Franean1_0126,CP000820,complement(150756..151208),0,453,0,0,0
Franean1_0127,CP000820,151460..152671,0,1212,0,0,0
Franean1_0128,CP000820,complement(152708..154795),0,2088,0,0,0
Franean1_0129,CP000820,154807..155253,0,447,0,0,0
Franean1_0130,CP000820,155425..157335,0,1911,0,0,0
Franean1_0131,CP000820,complement(157556..157822),0,267,0,0,0
Franean1_0132,CP000820,158037..158927,0,891,0,0,0
Franean1_0133,CP000820,159068..159718,0,651,0,0,0
Franean1_0134,CP000820,complement(159777..161879),0,2103,0,0,0
Franean1_0135,CP000820,complement(161876..163555),0,1680,0,0,0
Franean1_0136,CP000820,complement(163552..165000),0.301921870647224,1449,0.301921870647224,4,4
Franean1_0137,CP000820,complement(164997..166478),0,1482,0,0,0
Franean1_0138,CP000820,complement(166492..167895),0.389498567100986,1404,0.389498567100986,5,5
Franean1_0139,CP000820,complement(167892..168431),0.405078509785026,540,0.405078509785026,2,2
Franean1_0140,CP000820,complement(168435..170036),0,1602,0,0,0
Franean1_0141,CP000820,171011..171343,0,333,0,0,0
Franean1_0142,CP000820,complement(171414..172289),0.2497059306894,876,0.2497059306894,2,2
Franean1_0143,CP000820,172402..173202,0,801,0,0,0
Franean1_0144,CP000820,complement(173237..175087),0,1851,0,0,0
Franean1_0145,CP000820,175224..175487,0,264,0,0,0
Franean1_0146,CP000820,complement(175504..175902),0,399,0,0,0
Franean1_0147,CP000820,complement(176507..177967),0.149721009776806,1461,0.149721009776806,2,2
Franean1_0148,CP000820,178026..178289,0,264,0,0,0
Franean1_0149,CP000820,complement(178340..178690),0,351,0,0,0
Franean1_0150,CP000820,complement(178809..178889),0,81,0,0,0
Franean1_0151,CP000820,complement(178948..179829),0,882,0,0,0
Franean1_0152,CP000820,complement(179868..180809),0.232210610704792,942,0.232210610704792,2,2
Franean1_0153,CP000820,complement(181053..182849),0,1797,0,0,0
Franean1_0154,CP000820,182932..184167,0.176976047964332,1236,0.176976047964332,2,2
Franean1_0155,CP000820,complement(184343..186652),0.094693677612084,2310,0.094693677612084,2,2
Franean1_0156,CP000820,complement(186804..187838),0,1035,0,0,0
Franean1_0157,CP000820,complement(187820..188188),0,369,0,0,0
Franean1_0158,CP000820,complement(188268..188987),0.303808882338769,720,0.303808882338769,2,2
Franean1_0159,CP000820,complement(189121..189825),0.620545802223869,705,0.620545802223869,4,4
Franean1_0160,CP000820,complement(189925..190884),0,960,0,0,0
Franean1_0161,CP000820,191566..192531,0,966,0,0,0
Franean1_0162,CP000820,192539..193717,0.0927660709431357,1179,0.0927660709431357,1,1
Franean1_0163,CP000820,complement(193839..196154),0,2316,0,0,0
Franean1_0164,CP000820,complement(196564..197367),0,804,0,0,0
Franean1_0165,CP000820,complement(197523..198464),0,942,0,0,0
Franean1_0166,CP000820,complement(198508..199860),0,1353,0,0,0
Franean1_0167,CP000820,200636..201874,0,1239,0,0,0
Franean1_0168,CP000820,201871..202785,0.239062727086245,915,0.239062727086245,2,2
Franean1_0169,CP000820,202782..203795,0,1014,0,0,0
Franean1_0170,CP000820,203792..204229,0,438,0,0,0
Franean1_0171,CP000820,204568..205695,0.387841126389918,1128,0.387841126389918,4,4
Franean1_0172,CP000820,205839..208469,0.332561604384514,2631,0.332561604384514,8,8
Franean1_0173,CP000820,208620..210257,0.267084731726391,1638,0.267084731726391,4,4
Franean1_0174,CP000820,complement(210311..210904),0,594,0,0,0
Franean1_0175,CP000820,complement(211645..213267),17.7231207515925,1623,17.7231207515925,145,263
Franean1_0176,CP000820,complement(213806..215083),0,1278,0,0,0
Franean1_0177,CP000820,215413..216213,0,801,0,0,0
Franean1_0178,CP000820,216282..217856,0.138884060497723,1575,0.138884060497723,2,2
Franean1_0179,CP000820,complement(217922..218809),0,888,0,0,0
Franean1_0180,CP000820,complement(218865..219521),0,657,0,0,0
Franean1_0181,CP000820,complement(219531..220196),0,666,0,0,0
Franean1_0182,CP000820,220454..220909,0,456,0,0,0
Franean1_0183,CP000820,complement(220854..222110),0.17401940754488,1257,0.17401940754488,2,2
Franean1_0184,CP000820,222282..224009,0,1728,0,0,0
Franean1_0185,CP000820,complement(223795..225693),0,1899,0,0,0
Franean1_0186,CP000820,225735..227474,0.125714020278111,1740,0.125714020278111,2,2
Franean1_0187,CP000820,complement(227518..229479),0,1962,0,0,0
Franean1_0188,CP000820,complement(229619..231301),0.389915143108581,1683,0.389915143108581,6,6
Franean1_0189,CP000820,complement(231593..233140),0,1548,0,0,0
Franean1_0190,CP000820,complement(233346..235850),3.4055702259771,2505,3.4055702259771,78,78
Franean1_0191,CP000820,complement(236419..237513),0.399529489103039,1095,0.399529489103039,4,4
Franean1_0192,CP000820,complement(237759..238037),0,279,0,0,0
Franean1_0193,CP000820,complement(238150..239568),0,1419,0,0,0
Franean1_0194,CP000820,239718..240254,0,537,0,0,0
Franean1_0195,CP000820,complement(240264..241235),0,972,0,0,0
Franean1_0196,CP000820,complement(241413..242174),0.287063510871278,762,0.287063510871278,2,2
Franean1_0197,CP000820,complement(242234..243262),0,1029,0,0,0
Franean1_0198,CP000820,complement(243259..245055),0,1797,0,0,0
Franean1_0199,CP000820,complement(245060..245509),0,450,0,0,0
Franean1_0200,CP000820,complement(245513..246595),0,1083,0,0,0
Franean1_0201,CP000820,complement(246842..249385),0.0429918229724674,2544,0.0429918229724674,1,1
Franean1_0202,CP000820,complement(249519..250583),0.308087880681569,1065,0.308087880681569,3,3
Franean1_0203,CP000820,250592..251191,0,600,0,0,0
Franean1_0204,CP000820,251195..251440,0,246,0,0,0
Franean1_0205,CP000820,251873..252466,0,594,0,0,0
Franean1_0206,CP000820,complement(252538..253845),0.167234247158956,1308,0.167234247158956,2,2
Franean1_0207,CP000820,complement(253842..254405),0,564,0,0,0
Franean1_0208,CP000820,complement(254402..255721),0.497141807463441,1320,0.497141807463441,6,6
Franean1_0209,CP000820,complement(255770..256045),0,276,0,0,0
Franean1_0210,CP000820,complement(256145..257083),0,939,0,0,0
Franean1_0211,CP000820,complement(257313..258596),0.340720241875255,1284,0.340720241875255,4,4
Franean1_0212,CP000820,complement(258685..259113),1.01977806659167,429,1.01977806659167,4,4
Franean1_0213,CP000820,complement(260033..260776),0.588017191623425,744,0.588017191623425,4,4
Franean1_0214,CP000820,complement(261118..261900),0.279364489506914,783,0.279364489506914,2,2
Franean1_0215,CP000820,complement(262173..262856),0.959396470543482,684,0.959396470543482,6,6
Franean1_0216,CP000820,complement(263232..263471),0.911426647016308,240,0.911426647016308,2,2
Franean1_0217,CP000820,complement(264473..265507),0.634035928359171,1035,0.634035928359171,6,6
Franean1_0218,CP000820,265674..266399,0,726,0,0,0
Franean1_0219,CP000820,266560..268047,0,1488,0,0,0
Franean1_0220,CP000820,268359..269465,0,1107,0,0,0
Franean1_0221,CP000820,269458..270021,0,564,0,0,0
Franean1_0222,CP000820,270648..271739,0.400627097589586,1092,0.400627097589586,4,4
Franean1_0223,CP000820,complement(271810..273219),0,1410,0,0,0
Franean1_0224,CP000820,complement(273286..273810),0,525,0,0,0
Franean1_0225,CP000820,complement(273938..276175),0.146610184506645,2238,0.146610184506645,3,3
Franean1_0226,CP000820,276572..277366,0.550295334047582,795,0.550295334047582,4,4
Franean1_0227,CP000820,complement(277387..278307),0.237505315183403,921,0.237505315183403,2,2
Franean1_0228,CP000820,278506..279408,0.484479280806011,903,0.484479280806011,4,4
Franean1_0229,CP000820,complement(279463..282075),7.03190248903512,2613,7.03190248903512,168,168
Franean1_0230,CP000820,complement(282472..282981),0,510,0,0,0
Franean1_0231,CP000820,complement(283089..284270),0.185061248125139,1182,0.185061248125139,2,2
Franean1_0232,CP000820,complement(284442..285278),0.522681948109711,837,0.522681948109711,4,4
Franean1_0233,CP000820,complement(285275..287113),1.90314210143699,1839,1.90314210143699,32,32
Franean1_0234,CP000820,complement(287131..287700),1.53503435286957,570,1.53503435286957,8,8
Franean1_0235,CP000820,complement(287881..289170),0.254351622423156,1290,0.254351622423156,3,3
Franean1_0236,CP000820,complement(289198..289536),0,339,0,0,0
Franean1_0237,CP000820,complement(289568..289963),0.276189893035245,396,0.276189893035245,1,1
Franean1_0238,CP000820,289991..292210,1.18239132585899,2220,1.18239132585899,24,24
Franean1_0239,CP000820,complement(292294..292899),0,606,0,0,0
Franean1_0240,CP000820,293188..293994,0,807,0,0,0
Franean1_0241,CP000820,293991..296393,0.0910288786033766,2403,0.0910288786033766,2,2
Franean1_0242,CP000820,complement(296616..297503),0,888,0,0,0
Franean1_0243,CP000820,297807..298133,0.668936988635823,327,0.668936988635823,2,2
Franean1_0244,CP000820,298302..298592,0,291,0,0,0
Franean1_0245,CP000820,complement(298650..300521),0,1872,0,0,0
Franean1_0246,CP000820,complement(300704..301759),0,1056,0,0,0
Franean1_0247,CP000820,complement(301785..302174),0,390,0,0,0
Franean1_0248,CP000820,302323..303096,0,774,0,0,0
Franean1_0249,CP000820,complement(303104..304078),0,975,0,0,0
Franean1_0250,CP000820,304371..305261,0,891,0,0,0
Franean1_0251,CP000820,305715..306239,0,525,0,0,0
Franean1_0252,CP000820,306334..307206,0.375846040006725,873,0.375846040006725,2,3
Franean1_0253,CP000820,307361..307921,0.389915143108581,561,0.389915143108581,2,2
Franean1_0254,CP000820,307918..308355,0,438,0,0,0
Franean1_0255,CP000820,308413..309117,0,705,0,0,0
Franean1_0256,CP000820,309460..310581,0,1122,0,0,0
Franean1_0257,CP000820,310578..311339,0,762,0,0,0
Franean1_0258,CP000820,311560..314049,0.0878483515196442,2490,0.0878483515196442,2,2
Franean1_0259,CP000820,complement(313980..314747),0.284820827192596,768,0.284820827192596,2,2
Franean1_0261,CP000820,complement(316856..317458),0,603,0,0,0
Franean1_0262,CP000820,317552..317767,0,216,0,0,0
Franean1_0263,CP000820,318039..318338,0,300,0,0,0
Franean1_0264,CP000820,318335..320977,0,2643,0,0,0
Franean1_0265,CP000820,321432..322007,0.379761102923462,576,0.379761102923462,2,2
Franean1_0266,CP000820,322084..322320,0,237,0,0,0
Franean1_0267,CP000820,322364..322633,0,270,0,0,0
Franean1_0268,CP000820,322950..323435,0,486,0,0,0
Franean1_0269,CP000820,323432..323875,0,444,0,0,0
Franean1_0270,CP000820,324319..325530,0,1212,0,0,0
Franean1_0271,CP000820,325527..325739,0,213,0,0,0
Franean1_0272,CP000820,325736..326326,0,591,0,0,0
Franean1_0273,CP000820,complement(326817..327074),0,258,0,0,0
Franean1_0274,CP000820,327230..327460,0,231,0,0,0
Franean1_0275,CP000820,complement(327682..328056),0,375,0,0,0
Franean1_0276,CP000820,complement(328053..328334),0,282,0,0,0
Franean1_0277,CP000820,complement(328301..328534),0,234,0,0,0
Franean1_0278,CP000820,complement(328531..329010),0,480,0,0,0
Franean1_0279,CP000820,329052..329246,0,195,0,0,0
Franean1_0280,CP000820,329996..330460,0,465,0,0,0
Franean1_0281,CP000820,330616..331425,0,810,0,0,0
Franean1_0282,CP000820,complement(331468..331896),0,429,0,0,0
Franean1_0283,CP000820,complement(331893..332435),0,543,0,0,0
Franean1_0284,CP000820,complement(333017..334603),0.0689169487346925,1587,0.0689169487346925,1,1
Franean1_0285,CP000820,complement(334755..335654),0.243047105871016,900,0.243047105871016,2,2
Franean1_0286,CP000820,336555..337505,0.230013033947333,951,0.230013033947333,2,2
Franean1_0287,CP000820,337539..338171,0.345564605503814,633,0.345564605503814,2,2
Franean1_0288,CP000820,complement(338215..339744),0,1530,0,0,0
Franean1_0289,CP000820,complement(339741..341312),0.0695745532073518,1572,0.0695745532073518,1,1
Franean1_0290,CP000820,complement(341569..342840),0,1272,0,0,0
Franean1_0291,CP000820,complement(342837..343637),0,801,0,0,0
Franean1_0292,CP000820,344266..345102,0.130670487027428,837,0.130670487027428,1,1
Franean1_0293,CP000820,complement(345121..345927),0,807,0,0,0
Franean1_0294,CP000820,346178..346627,0.486094211742031,450,0.486094211742031,2,2
Franean1_0295,CP000820,346689..347537,0,849,0,0,0
Franean1_0296,CP000820,347677..349551,0,1875,0,0,0
Franean1_0297,CP000820,complement(349657..350430),0.141306456901753,774,0.141306456901753,1,1
Franean1_0298,CP000820,complement(350427..352688),1.54724948034599,2262,1.54724948034599,32,32
Franean1_0299,CP000820,complement(352989..354815),0,1827,0,0,0
Franean1_0300,CP000820,complement(354886..356019),0.38578905693812,1134,0.38578905693812,4,4
Franean1_0301,CP000820,complement(356152..357639),0,1488,0,0,0
Franean1_0302,CP000820,358256..358798,0.201420253484267,543,0.201420253484267,1,1
Franean1_0303,CP000820,359498..360229,1.49414204428903,732,1.49414204428903,10,10
Franean1_0304,CP000820,complement(360189..360857),0,669,0,0,0
Franean1_0305,CP000820,complement(360969..362006),0,1038,0,0,0
Franean1_0306,CP000820,complement(362170..363108),0,939,0,0,0
Franean1_0307,CP000820,complement(363151..364407),0,1257,0,0,0
Franean1_0308,CP000820,complement(364424..366553),0,2130,0,0,0
Franean1_0309,CP000820,complement(366844..369915),0.284820827192596,3072,0.284820827192596,8,8
Franean1_0310,CP000820,complement(370571..372931),0,2361,0,0,0
Franean1_0311,CP000820,complement(373694..374212),0.421468969718524,519,0.421468969718524,2,2
Franean1_0312,CP000820,complement(374249..374590),1.59899411757247,342,1.59899411757247,5,5
Franean1_0313,CP000820,374926..377373,0.1787111072581,2448,0.1787111072581,4,4
Franean1_0314,CP000820,377482..378504,0.427648866635218,1023,0.427648866635218,4,4
Franean1_0315,CP000820,complement(378962..379357),0,396,0,0,0
Franean1_0316,CP000820,complement(379368..379640),0,273,0,0,0
Franean1_0317,CP000820,complement(379814..381373),0,1560,0,0,0
Franean1_0318,CP000820,complement(381370..382914),0,1545,0,0,0
Franean1_0319,CP000820,complement(382911..384383),0,1473,0,0,0
Franean1_0320,CP000820,complement(384542..385531),0,990,0,0,0
Franean1_0321,CP000820,385842..386333,0,492,0,0,0
Franean1_0322,CP000820,386441..387490,0,1050,0,0,0
Franean1_0323,CP000820,complement(387501..388682),0,1182,0,0,0
Franean1_0324,CP000820,complement(388702..389118),0,417,0,0,0
Franean1_0325,CP000820,complement(389115..389951),0,837,0,0,0
Franean1_0326,CP000820,complement(389948..390673),0,726,0,0,0
Franean1_0327,CP000820,390793..391029,0,237,0,0,0
Franean1_0328,CP000820,391269..392009,0.590397828026758,741,0.590397828026758,4,4
Franean1_0329,CP000820,complement(392138..395995),0,3858,0,0,0
Franean1_0330,CP000820,complement(396470..397249),0,780,0,0,0
Franean1_0331,CP000820,complement(397246..398352),0,1107,0,0,0
Franean1_0332,CP000820,complement(398391..398882),0,492,0,0,0
Franean1_0333,CP000820,complement(398969..399130),0,162,0,0,0
Franean1_0334,CP000820,399250..400269,0,1020,0,0,0
Franean1_0335,CP000820,400644..401774,0.193406185043248,1131,0.193406185043248,2,2
Franean1_0336,CP000820,complement(402236..402592),0.612723796313485,357,0.612723796313485,2,2
Franean1_0337,CP000820,403117..405732,0,2616,0,0,0
Franean1_0338,CP000820,complement(405763..406221),0,459,0,0,0
Franean1_0339,CP000820,406453..407364,0,912,0,0,0
Franean1_0340,CP000820,408054..408719,0,666,0,0,0
Franean1_0341,CP000820,409243..410526,0,1284,0,0,0
Franean1_0342,CP000820,complement(410546..411694),0,1149,0,0,0
Franean1_0343,CP000820,411963..412901,0,939,0,0,0
Franean1_0344,CP000820,412898..413734,0,837,0,0,0
Franean1_0345,CP000820,413781..414614,0,834,0,0,0
Franean1_0346,CP000820,complement(414755..416194),0.455713323508154,1440,0.455713323508154,0,6
Franean1_0347,CP000820,complement(416191..416526),0,336,0,0,0
Franean1_0348,CP000820,complement(416807..418222),0,1416,0,0,0
Franean1_0349,CP000820,complement(418581..418832),0,252,0,0,0
Franean1_0350,CP000820,418902..419234,0,333,0,0,0
Franean1_0351,CP000820,complement(419550..420047),0,498,0,0,0
Franean1_0352,CP000820,420297..421421,0.388875369393625,1125,0.388875369393625,4,4
Franean1_0353,CP000820,421590..422741,0,1152,0,0,0
Franean1_0354,CP000820,422738..423802,0,1065,0,0,0
Franean1_0355,CP000820,423907..424683,0,777,0,0,0
Franean1_0356,CP000820,424695..425768,0,1074,0,0,0
Franean1_0357,CP000820,complement(425875..426786),0,912,0,0,0
Franean1_0358,CP000820,complement(426847..427926),0,1080,0,0,0
Franean1_0359,CP000820,complement(428073..429545),0,1473,0,0,0
Franean1_0360,CP000820,complement(429889..430659),0,771,0,0,0
Franean1_0361,CP000820,complement(431162..431545),0,384,0,0,0
Franean1_0362,CP000820,431765..432247,7.92544910448964,483,7.92544910448964,35,35
Franean1_0363,CP000820,432452..433141,0.951053892538756,690,0.951053892538756,6,6
Franean1_0364,CP000820,433138..433620,0,483,0,0,0
Franean1_0365,CP000820,433843..434235,0.556596425658814,393,0.556596425658814,2,2
Franean1_0366,CP000820,434305..435825,0.215722283317469,1521,0.215722283317469,3,3
Franean1_0367,CP000820,complement(435972..437561),0.137573833511896,1590,0.137573833511896,2,2
Franean1_0368,CP000820,complement(437566..438852),0.254944516647918,1287,0.254944516647918,3,3
Franean1_0369,CP000820,complement(438959..440494),0.427231240788894,1536,0.427231240788894,6,6
Franean1_0370,CP000820,complement(440618..441952),0.327703962972156,1335,0.327703962972156,4,4
Franean1_0371,CP000820,complement(441949..443658),0,1710,0,0,0
Franean1_0372,CP000820,444150..445310,0,1161,0,0,0
Franean1_0373,CP000820,445407..446480,0,1074,0,0,0
Franean1_0374,CP000820,complement(446517..447281),0,765,0,0,0
Franean1_0375,CP000820,complement(447294..448088),0,795,0,0,0
Franean1_0376,CP000820,complement(448085..449041),0,957,0,0,0
Franean1_0377,CP000820,complement(449076..452870),0,3795,0,0,0
Franean1_0378,CP000820,452989..454416,0,1428,0,0,0
Franean1_0379,CP000820,454521..455219,0,699,0,0,0
Franean1_0380,CP000820,complement(455358..457001),0,1644,0,0,0
Franean1_0381,CP000820,complement(457220..458482),0,1263,0,0,0
Franean1_0382,CP000820,complement(458620..459447),0,828,0,0,0
Franean1_0383,CP000820,complement(459444..460775),0,1332,0,0,0
Franean1_0384,CP000820,complement(460772..461050),0,279,0,0,0
Franean1_0385,CP000820,complement(461298..461573),0,276,0,0,0
Franean1_0386,CP000820,462141..463397,0,1257,0,0,0
Franean1_0387,CP000820,complement(463343..463774),0,432,0,0,0
Franean1_0388,CP000820,464012..465445,0,1434,0,0,0
Franean1_0389,CP000820,465683..468763,0,3081,0,0,0
Franean1_0390,CP000820,468767..469177,0,411,0,0,0
Franean1_0391,CP000820,469212..469604,0,393,0,0,0
Franean1_0392,CP000820,469585..470178,0.36825319071366,594,0.36825319071366,2,2
Franean1_0393,CP000820,470232..470609,0,378,0,0,0
Franean1_0394,CP000820,470606..471238,0.345564605503814,633,0.345564605503814,2,2
Franean1_0395,CP000820,471460..471942,0,483,0,0,0
Franean1_0396,CP000820,472073..472792,0,720,0,0,0
Franean1_0397,CP000820,complement(472926..473999),0,1074,0,0,0
Franean1_0398,CP000820,complement(474884..475465),0,582,0,0,0
Franean1_0399,CP000820,complement(475659..478193),0.172577826653976,2535,0.172577826653976,4,4
