Name	Chromosome	Region	Expression value	Gene length	RPKM	Unique gene reads	Total gene reads
Francci3_0051	NC_007777 with rRNA	63817..64413	1.984543313	597	1.984543313	3	3
Francci3_0052	NC_007777 with rRNA	complement(64448..67876)	2.188264295	3429	2.188264295	19	19
Francci3_0053	NC_007777 with rRNA	68071..69915	23.33156043	1845	23.33156043	109	109
Francci3_0054	NC_007777 with rRNA	69967..70365	42.56074468	399	42.56074468	43	43
Francci3_0055	NC_007777 with rRNA	complement(70487..70723)	99.98078969	237	99.98078969	60	60
Francci3_0056	NC_007777 with rRNA	complement(70854..72428)	12.28652816	1575	12.28652816	49	49
Francci3_0057	NC_007777 with rRNA	complement(72481..73542)	17.84967771	1062	17.84967771	48	48
Francci3_0058	NC_007777 with rRNA	complement(73539..74738)	5.265654924	1200	5.265654924	16	16
Francci3_0059	NC_007777 with rRNA	74865..75776	17.75426413	912	17.75426413	41	41
Francci3_0060	NC_007777 with rRNA	75885..77102	4.863597528	1218	4.863597528	15	15
Francci3_0061	NC_007777 with rRNA	complement(77199..77627)	6.443983298	429	6.443983298	7	7
Francci3_0062	NC_007777 with rRNA	78169..78789	1.271897325	621	1.271897325	2	2
Francci3_0063	NC_007777 with rRNA	complement(78731..80380)	5.505002875	1650	5.505002875	23	23
Francci3_0064	NC_007777 with rRNA	complement(80424..81671)	23.41697502	1248	23.41697502	74	74
Francci3_0065	NC_007777 with rRNA	82288..82662	21.06261969	375	21.06261969	20	20
Francci3_0066	NC_007777 with rRNA	complement(82641..82997)	23.23083055	357	23.23083055	21	21
Francci3_0067	NC_007777 with rRNA	complement(83126..84502)	4.01520528	1377	4.01520528	14	14
Francci3_0068	NC_007777 with rRNA	complement(85040..86473)	17.07482245	1434	17.07482245	62	62
Francci3_0069	NC_007777 with rRNA	complement(86820..88559)	24.51253154	1740	24.51253154	108	108
Francci3_0070	NC_007777 with rRNA	complement(88699..89094)	75.79351784	396	75.79351784	76	76
Francci3_0071	NC_007777 with rRNA	89381..90892	24.29096765	1512	24.29096765	93	93
Francci3_0072	NC_007777 with rRNA	complement(90921..92099)	9.379029126	1179	9.379029126	28	28
Francci3_0073	NC_007777 with rRNA	complement(92127..92720)	11.96739755	594	11.96739755	18	18
Francci3_0074	NC_007777 with rRNA	complement(92722..93798)	6.967092169	1077	6.967092169	19	19
Francci3_0075	NC_007777 with rRNA	94020..94670	6.066422723	651	6.066422723	10	10
Francci3_0076	NC_007777 with rRNA	complement(94744..95439)	13.61807308	696	13.61807308	24	24
Francci3_0077	NC_007777 with rRNA	complement(95499..96299)	30.56840873	801	30.56840873	62	62
Francci3_0078	NC_007777 with rRNA	96417..97085	3.541920352	669	3.541920352	6	6
Francci3_0079	NC_007777 with rRNA	complement(97224..98060)	3.302830149	837	3.302830149	7	7
Francci3_0080	NC_007777 with rRNA	complement(98144..98539)	0.997283129	396	0.997283129	1	1
Francci3_0081	NC_007777 with rRNA	98966..100075	23.48197466	1110	23.48197466	66	66
Francci3_0082	NC_007777 with rRNA	100068..101192	67.75142669	1125	67.75142669	193	193
Francci3_0083	NC_007777 with rRNA	complement(101296..102663)	197.1733724	1368	197.1733724	683	683
Francci3_0084	NC_007777 with rRNA	complement(102901..103620)	4.936551491	720	4.936551491	9	9
Francci3_0085	NC_007777 with rRNA	complement(103611..105374)	1.567159203	1764	1.567159203	7	7
Francci3_0086	NC_007777 with rRNA	105749..106180	6.399233414	432	6.399233414	7	7
Francci3_0087	NC_007777 with rRNA	complement(106217..107347)	2.444269527	1131	2.444269527	7	7
Francci3_0088	NC_007777 with rRNA	107420..108103	3.46424666	684	3.46424666	6	6
Francci3_0089	NC_007777 with rRNA	complement(108070..108585)	9.949638664	516	9.949638664	13	13
Francci3_0090	NC_007777 with rRNA	109230..110144	0.863222119	915	0.863222119	2	2
Francci3_0091	NC_007777 with rRNA	110202..110540	11.64967903	339	11.64967903	10	10
Francci3_0092	NC_007777 with rRNA	complement(110569..114177)	2.407406657	3609	2.407406657	22	22
Francci3_0093	NC_007777 with rRNA	114314..115126	1.457284573	813	1.457284573	3	3
Francci3_0094	NC_007777 with rRNA	115384..117018	18.11578529	1635	18.11578529	75	75
Francci3_0095	NC_007777 with rRNA	117015..118124	28.10721209	1110	28.10721209	79	79
Francci3_0096	NC_007777 with rRNA	complement(118388..118594)	276.6376681	207	276.6376681	145	145
Francci3_0097	NC_007777 with rRNA	complement(118976..120046)	5.162406788	1071	5.162406788	14	14
Francci3_0098	NC_007777 with rRNA	120308..121138	5.227635755	831	5.227635755	11	11
Francci3_0099	NC_007777 with rRNA	121291..121497	66.77460954	207	66.77460954	35	35
Francci3_0100	NC_007777 with rRNA	122042..122794	8.39148195	753	8.39148195	16	16
Francci3_0101	NC_007777 with rRNA	complement(123143..124507)	15.91269345	1365	15.91269345	55	55
Francci3_0102	NC_007777 with rRNA	124773..125201	9.205690426	429	9.205690426	10	10
Francci3_0103	NC_007777 with rRNA	125242..125610	19.26459118	369	19.26459118	18	18
Francci3_0104	NC_007777 with rRNA	complement(125720..126445)	1.631917848	726	1.631917848	3	3
Francci3_0105	NC_007777 with rRNA	126483..127232	4.739089431	750	4.739089431	9	9
Francci3_0106	NC_007777 with rRNA	127446..128207	2.07309249	762	2.07309249	4	4
Francci3_0107	NC_007777 with rRNA	complement(128268..129806)	5.388828138	1539	5.388828138	21	21
Francci3_0108	NC_007777 with rRNA	complement(130057..131040)	9.632295592	984	9.632295592	24	24
Francci3_0109	NC_007777 with rRNA	complement(131792..132205)	0.953922993	414	0.953922993	1	1
Francci3_0110	NC_007777 with rRNA	132382..134361	2.194022885	1980	2.194022885	11	11
Francci3_0111	NC_007777 with rRNA	complement(134396..135169)	0.51023788	774	0.51023788	1	1
metH	NC_007777 with rRNA	complement(135222..139001)	5.119386731	3780	5.119386731	49	49
Francci3_0113	NC_007777 with rRNA	complement(139211..139435)	3.510436616	225	3.510436616	2	2
Francci3_0114	NC_007777 with rRNA	complement(140305..141600)	1.218901603	1296	1.218901603	4	4
Francci3_0115	NC_007777 with rRNA	141625..142620	0.39651016	996	0.39651016	1	1
Francci3_0116	NC_007777 with rRNA	142982..143365	3.085344682	384	3.085344682	3	3
Francci3_0117	NC_007777 with rRNA	complement(143542..144165)	9.493368252	624	9.493368252	0	15
Francci3_0118	NC_007777 with rRNA	complement(144129..144650)	2.269678846	522	2.269678846	0	3
Francci3_0119	NC_007777 with rRNA	144898..148125	21.04304477	3228	21.04304477	172	172
Francci3_0120	NC_007777 with rRNA	148289..149023	11.28354627	735	11.28354627	1	21
Francci3_0121	NC_007777 with rRNA	149099..150523	0.831419198	1425	0.831419198	0	3
Francci3_0122	NC_007777 with rRNA	complement(151406..152596)	0.33159036	1191	0.33159036	0	1
Francci3_0123	NC_007777 with rRNA	complement(153065..154531)	22.07483148	1467	22.07483148	82	82
Francci3_0124	NC_007777 with rRNA	complement(154538..155449)	55.42794657	912	55.42794657	128	128
Francci3_0125	NC_007777 with rRNA	complement(155446..155955)	61.94888146	510	61.94888146	80	80
Francci3_0126	NC_007777 with rRNA	complement(155958..156923)	72.36187279	966	72.36187279	177	177
Francci3_0127	NC_007777 with rRNA	157063..157398	10.57832462	336	10.57832462	9	9
Francci3_0128	NC_007777 with rRNA	157382..157909	26.9266445	528	26.9266445	36	36
Francci3_0129	NC_007777 with rRNA	complement(158019..158840)	1.441328902	822	1.441328902	3	3
Francci3_0130	NC_007777 with rRNA	complement(160042..161406)	4.050503787	1365	4.050503787	14	14
Francci3_0131	NC_007777 with rRNA	complement(161702..162172)	21.80048217	471	21.80048217	26	26
Francci3_0132	NC_007777 with rRNA	complement(162176..162718)	9.45490525	543	9.45490525	13	13
Francci3_0133	NC_007777 with rRNA	162818..163372	3.557874948	555	3.557874948	5	5
Francci3_0134	NC_007777 with rRNA	163323..163628	2.581203394	306	2.581203394	2	2
Francci3_0135	NC_007777 with rRNA	complement(164190..164720)	0	531	0	0	0
Francci3_0136	NC_007777 with rRNA	165430..165717	0	288	0	0	0
Francci3_0137	NC_007777 with rRNA	165717..165908	0	192	0	0	0
Francci3_0138	NC_007777 with rRNA	166020..167696	3.532416094	1677	3.532416094	15	15
Francci3_0139	NC_007777 with rRNA	complement(167882..168481)	111.8951671	600	111.8951671	170	170
Francci3_0140	NC_007777 with rRNA	complement(168614..169255)	3.075733016	642	3.075733016	5	5
Francci3_0141	NC_007777 with rRNA	complement(169565..170038)	8.331732474	474	8.331732474	10	10
Francci3_0142	NC_007777 with rRNA	complement(170022..170291)	1.462681923	270	1.462681923	1	1
Francci3_0143	NC_007777 with rRNA	complement(170920..171693)	5.612616682	774	5.612616682	0	11
Francci3_0144	NC_007777 with rRNA	171894..173606	2.305453119	1713	2.305453119	10	10
Francci3_0145	NC_007777 with rRNA	174006..174713	5.578024284	708	5.578024284	10	10
Francci3_0146	NC_007777 with rRNA	complement(174885..175619)	4.835805542	735	4.835805542	9	9
Francci3_0147	NC_007777 with rRNA	complement(175762..176376)	1.926459118	615	1.926459118	3	3
Francci3_0148	NC_007777 with rRNA	complement(176373..176858)	0.812601068	486	0.812601068	1	1
Francci3_0149	NC_007777 with rRNA	177055..177582	0	528	0	0	0
Francci3_0150	NC_007777 with rRNA	177775..179004	0	1230	0	0	0
Francci3_0151	NC_007777 with rRNA	179235..179987	4.720208597	753	4.720208597	7	9
Francci3_0152	NC_007777 with rRNA	180630..180932	7.82027959	303	7.82027959	6	6
Francci3_0153	NC_007777 with rRNA	180922..181269	7.943875963	348	7.943875963	7	7
Francci3_0155	NC_007777 with rRNA	182215..183180	0.40882414	966	0.40882414	1	1
Francci3_0156	NC_007777 with rRNA	complement(183259..184350)	0.361652124	1092	0.361652124	1	1
Francci3_0158	NC_007777 with rRNA	complement(185247..188675)	4.837215809	3429	4.837215809	42	42
Francci3_0159	NC_007777 with rRNA	complement(188891..189832)	16.76960167	942	16.76960167	40	40
Francci3_0160	NC_007777 with rRNA	complement(189838..190254)	14.20590357	417	14.20590357	15	15
Francci3_0161	NC_007777 with rRNA	complement(190521..191390)	4.085421924	870	4.085421924	9	9
Francci3_0162	NC_007777 with rRNA	complement(191494..191853)	4.38804577	360	4.38804577	4	4
Francci3_0163	NC_007777 with rRNA	complement(192225..193595)	15.26694261	1371	15.26694261	53	53
Francci3_0164	NC_007777 with rRNA	193779..194693	15.96960919	915	15.96960919	37	37
Francci3_0165	NC_007777 with rRNA	complement(194831..195514)	6.928493321	684	6.928493321	12	12
Francci3_0166	NC_007777 with rRNA	196154..197257	2.504047858	1104	2.504047858	7	7
Francci3_0167	NC_007777 with rRNA	complement(197358..198236)	0.449287963	879	0.449287963	1	1
Francci3_0168	NC_007777 with rRNA	198470..199165	1.134839423	696	1.134839423	2	2
Francci3_0169	NC_007777 with rRNA	complement(199276..200727)	2.175890464	1452	2.175890464	8	8
Francci3_0170	NC_007777 with rRNA	complement(200990..201946)	0	957	0	0	0
Francci3_0171	NC_007777 with rRNA	complement(201952..203220)	1.867253519	1269	1.867253519	6	6
Francci3_0172	NC_007777 with rRNA	203554..203949	3.989132518	396	3.989132518	4	4
Francci3_0173	NC_007777 with rRNA	complement(204004..204486)	3.27059312	483	3.27059312	4	4
Francci3_0174	NC_007777 with rRNA	complement(204685..205857)	3.366787036	1173	3.366787036	10	10
Francci3_0175	NC_007777 with rRNA	complement(206008..207507)	3.949241193	1500	3.949241193	15	15
Francci3_0176	NC_007777 with rRNA	208053..208643	16.70575801	591	16.70575801	25	25
Francci3_0177	NC_007777 with rRNA	208675..208983	31.95178959	309	31.95178959	25	25
Francci3_0178	NC_007777 with rRNA	complement(209118..210755)	20.01141752	1638	20.01141752	83	83
Francci3_0179	NC_007777 with rRNA	complement(211430..212041)	5.807707636	612	5.807707636	9	9
Francci3_0180	NC_007777 with rRNA	complement(212133..212333)	3.929593227	201	3.929593227	2	2
Francci3_0181	NC_007777 with rRNA	212677..214077	10.42983042	1401	10.42983042	37	37
Francci3_0182	NC_007777 with rRNA	214335..215183	16.74589905	849	16.74589905	36	36
Francci3_0183	NC_007777 with rRNA	complement(215087..215782)	1.702259135	696	1.702259135	3	3
Francci3_0184	NC_007777 with rRNA	complement(215799..216353)	12.09677482	555	12.09677482	17	17
Francci3_0186	NC_007777 with rRNA	217848..219344	0	1497	0	0	0
Francci3_0187	NC_007777 with rRNA	219341..220285	0.835818242	945	0.835818242	2	2
Francci3_0188	NC_007777 with rRNA	220282..221313	12.62838754	1032	12.62838754	33	33
Francci3_0189	NC_007777 with rRNA	221592..222524	3.386273263	933	3.386273263	8	8
Francci3_0190	NC_007777 with rRNA	222852..223949	65.82068655	1098	65.82068655	183	183
Francci3_0191	NC_007777 with rRNA	complement(224184..224423)	34.55586044	240	34.55586044	21	21
Francci3_0192	NC_007777 with rRNA	225565..227316	18.25847812	1752	18.25847812	81	81
Francci3_0193	NC_007777 with rRNA	227306..228556	12.94315659	1251	12.94315659	41	41
Francci3_0194	NC_007777 with rRNA	228556..231681	6.064093962	3126	6.064093962	48	48
Francci3_0196	NC_007777 with rRNA	complement(232703..234961)	2.622338109	2259	2.622338109	15	15
Francci3_0197	NC_007777 with rRNA	complement(234954..236012)	1.11876521	1059	1.11876521	3	3
Francci3_0198	NC_007777 with rRNA	complement(236038..237273)	1.278071583	1236	1.278071583	4	4
Francci3_0199	NC_007777 with rRNA	complement(237273..238148)	4.508266202	876	4.508266202	10	10
Francci3_0200	NC_007777 with rRNA	complement(238141..239610)	4.029837952	1470	4.029837952	15	15
Francci3_0201	NC_007777 with rRNA	239756..240475	0	720	0	0	0
Francci3_0202	NC_007777 with rRNA	complement(240562..240834)	11.57286796	273	11.57286796	8	8
Francci3_0203	NC_007777 with rRNA	240985..241698	1.106230026	714	1.106230026	2	2
Francci3_0204	NC_007777 with rRNA	complement(242000..242437)	16.22975833	438	16.22975833	18	18
Francci3_0205	NC_007777 with rRNA	complement(242849..244087)	6.69362914	1239	6.69362914	21	21
Francci3_0207	NC_007777 with rRNA	complement(245245..246375)	5.936083137	1131	5.936083137	17	17
Francci3_0208	NC_007777 with rRNA	complement(246568..247401)	5.208831309	834	5.208831309	11	11
Francci3_0209	NC_007777 with rRNA	247515..248108	14.62681923	594	14.62681923	22	22
Francci3_0210	NC_007777 with rRNA	complement(248256..248930)	7.605946001	675	7.605946001	13	13
Francci3_0211	NC_007777 with rRNA	249173..250768	4.70147761	1596	4.70147761	19	19
Francci3_0212	NC_007777 with rRNA	250881..251129	0	249	0	0	0
Francci3_0213	NC_007777 with rRNA	251167..251547	6.219277469	381	6.219277469	6	6
Francci3_0214	NC_007777 with rRNA	251544..251849	1.290601697	306	1.290601697	1	1
Francci3_0215	NC_007777 with rRNA	251852..252877	2.694414069	1026	2.694414069	7	7
Francci3_0216	NC_007777 with rRNA	252938..253426	2.422847358	489	2.422847358	3	3
Francci3_0217	NC_007777 with rRNA	complement(253701..256295)	5.478716106	2595	5.478716106	36	36
Francci3_0218	NC_007777 with rRNA	256823..257818	1.18953048	996	1.18953048	3	3
Francci3_0219	NC_007777 with rRNA	complement(257962..258408)	18.55348211	447	18.55348211	21	21
Francci3_0220	NC_007777 with rRNA	complement(258715..259407)	13.67702578	693	13.67702578	24	24
Francci3_0221	NC_007777 with rRNA	complement(259383..259991)	25.93918682	609	25.93918682	40	40
Francci3_0222	NC_007777 with rRNA	complement(260173..261099)	10.65059653	927	10.65059653	25	25
Francci3_0223	NC_007777 with rRNA	262847..263977	28.28369024	1131	28.28369024	81	81
Francci3_0224	NC_007777 with rRNA	263974..264957	27.29150418	984	27.29150418	68	68
Francci3_0225	NC_007777 with rRNA	264960..266267	19.62543406	1308	19.62543406	65	65
Francci3_0226	NC_007777 with rRNA	266320..267414	9.3771937	1095	9.3771937	26	26
Francci3_0227	NC_007777 with rRNA	complement(267687..267965)	87.7609154	279	87.7609154	62	62
Francci3_0228	NC_007777 with rRNA	complement(268837..269079)	26.00323419	243	26.00323419	16	16
Francci3_0229	NC_007777 with rRNA	complement(269076..269981)	3.923087278	906	3.923087278	9	9
Francci3_0230	NC_007777 with rRNA	270516..270794	0	279	0	0	0
Francci3_0231	NC_007777 with rRNA	270934..272280	14.65939567	1347	14.65939567	50	50
Francci3_0232	NC_007777 with rRNA	272340..272858	13.69679026	519	13.69679026	18	18
Francci3_0233	NC_007777 with rRNA	272851..273732	3.582078179	882	3.582078179	8	8
Francci3_0234	NC_007777 with rRNA	273729..274457	3.250404274	729	3.250404274	6	6
Francci3_0235	NC_007777 with rRNA	274454..275956	0.262757232	1503	0.262757232	1	1
Francci3_0236	NC_007777 with rRNA	276160..277170	7.812544397	1011	7.812544397	20	20
Francci3_0237	NC_007777 with rRNA	complement(277305..278336)	29.08355917	1032	29.08355917	76	76
Francci3_0238	NC_007777 with rRNA	complement(278338..278742)	31.20388103	405	31.20388103	32	32
Francci3_0239	NC_007777 with rRNA	278917..279081	0	165	0	0	0
Francci3_0240	NC_007777 with rRNA	complement(279183..280028)	9.803080975	846	9.803080975	21	21
Francci3_0241	NC_007777 with rRNA	280096..280632	4.412559992	537	4.412559992	6	6
Francci3_0243	NC_007777 with rRNA	281268..283220	62.48415405	1953	62.48415405	309	309
Francci3_0244	NC_007777 with rRNA	complement(283431..284636)	2.619728818	1206	2.619728818	8	8
Francci3_0245	NC_007777 with rRNA	complement(284585..284992)	15.48722036	408	15.48722036	16	16
Francci3_0246	NC_007777 with rRNA	285155..285424	14.62681923	270	14.62681923	10	10
Francci3_0247	NC_007777 with rRNA	285556..286281	11.96739755	726	11.96739755	22	22
Francci3_0248	NC_007777 with rRNA	complement(286491..287126)	0.620949873	636	0.620949873	1	1
Francci3_0249	NC_007777 with rRNA	complement(287447..288355)	0.434459977	909	0.434459977	1	1
Francci3_0250	NC_007777 with rRNA	complement(288328..289170)	0.468474637	843	0.468474637	1	1
Francci3_0251	NC_007777 with rRNA	complement(289213..290253)	17.07164781	1041	17.07164781	45	45
Francci3_0252	NC_007777 with rRNA	complement(290443..291369)	2.556143167	927	2.556143167	6	6
Francci3_0253	NC_007777 with rRNA	complement(291680..293080)	0	1401	0	0	0
Francci3_0254	NC_007777 with rRNA	complement(293551..294774)	4.839756364	1224	4.839756364	15	15
Francci3_0255	NC_007777 with rRNA	complement(294788..295345)	15.57048499	558	15.57048499	22	22
Francci3_0256	NC_007777 with rRNA	295942..297609	27.22798184	1668	27.22798184	115	115
Francci3_0257	NC_007777 with rRNA	297609..298601	22.27165225	993	22.27165225	56	56
Francci3_0258	NC_007777 with rRNA	298708..299526	3.857622655	819	3.857622655	8	8
Francci3_0259	NC_007777 with rRNA	299713..301281	29.19770417	1569	29.19770417	116	116
Francci3_0260	NC_007777 with rRNA	301688..301891	919.5537091	204	919.5537091	475	475
Francci3_0261	NC_007777 with rRNA	complement(302101..303180)	35.10436616	1080	35.10436616	96	96
Francci3_0262	NC_007777 with rRNA	complement(303308..304576)	32.9881455	1269	32.9881455	106	106
Francci3_0263	NC_007777 with rRNA	304876..305460	75.60940403	585	75.60940403	112	112
Francci3_0264	NC_007777 with rRNA	305474..306472	10.67362485	999	10.67362485	27	27
Francci3_0265	NC_007777 with rRNA	complement(306618..307070)	6.10258021	453	6.10258021	7	7
Francci3_0266	NC_007777 with rRNA	307181..307453	2.893216991	273	2.893216991	2	2
Francci3_0267	NC_007777 with rRNA	307671..308285	5.779377355	615	5.779377355	9	9
recR	NC_007777 with rRNA	complement(308393..308992)	25.01186089	600	25.01186089	38	38
Francci3_0269	NC_007777 with rRNA	complement(309008..309484)	11.5910643	477	11.5910643	14	14
Francci3_0270	NC_007777 with rRNA	complement(309543..311981)	7.772184389	2439	7.772184389	48	48
Francci3_0272	NC_007777 with rRNA	complement(313871..314527)	0	657	0	0	0
Francci3_0273	NC_007777 with rRNA	314734..315207	0.833173247	474	0.833173247	1	1
Francci3_0274	NC_007777 with rRNA	315627..316211	0	585	0	0	0
Francci3_0275	NC_007777 with rRNA	316297..317343	3.017567292	1047	3.017567292	8	8
Francci3_0276	NC_007777 with rRNA	complement(317381..320365)	2.1168462	2985	2.1168462	16	16
Francci3_0277	NC_007777 with rRNA	complement(320800..322440)	3.850570328	1641	3.850570328	0	16
Francci3_0278	NC_007777 with rRNA	322805..323263	10.32481358	459	10.32481358	12	12
Francci3_0279	NC_007777 with rRNA	323798..325183	16.81134418	1386	16.81134418	59	59
Francci3_0280	NC_007777 with rRNA	complement(325516..326046)	2.231209713	531	2.231209713	3	3
Francci3_0281	NC_007777 with rRNA	complement(326089..326580)	20.86997378	492	20.86997378	26	26
Francci3_0282	NC_007777 with rRNA	327001..328251	11.99609635	1251	11.99609635	38	38
Francci3_0283	NC_007777 with rRNA	328333..329076	10.08542778	744	10.08542778	19	19
Francci3_0284	NC_007777 with rRNA	329213..329860	25.59693366	648	25.59693366	42	42
Francci3_0285	NC_007777 with rRNA	complement(330380..331486)	77.05836474	1107	77.05836474	216	216
Francci3_0286	NC_007777 with rRNA	complement(332010..332396)	16.32761217	387	16.32761217	16	16
Francci3_0287	NC_007777 with rRNA	complement(332611..333921)	5.121060281	1311	5.121060281	17	17
Francci3_0288	NC_007777 with rRNA	334095..334808	7.190495169	714	7.190495169	13	13
Francci3_0289	NC_007777 with rRNA	334995..335774	17.72095407	780	17.72095407	35	35
Francci3_0290	NC_007777 with rRNA	336011..337183	3.703465739	1173	3.703465739	11	11
Francci3_0291	NC_007777 with rRNA	337183..338814	6.291683273	1632	6.291683273	26	26
Francci3_0292	NC_007777 with rRNA	338842..339504	8.339272504	663	8.339272504	14	14
Francci3_0293	NC_007777 with rRNA	complement(339572..340903)	11.266604	1332	11.266604	38	38
Francci3_0294	NC_007777 with rRNA	341387..341953	20.19894084	567	20.19894084	29	29
Francci3_0295	NC_007777 with rRNA	complement(342024..343178)	7.180438532	1155	7.180438532	21	21
Francci3_0296	NC_007777 with rRNA	complement(343548..344795)	6.961803385	1248	6.961803385	9	22
Francci3_0297	NC_007777 with rRNA	complement(345106..346530)	0.277139733	1425	0.277139733	0	1
Francci3_0298	NC_007777 with rRNA	346650..347126	8.279331641	477	8.279331641	10	10
Francci3_0299	NC_007777 with rRNA	complement(347324..348337)	0	1014	0	0	0
Francci3_0300	NC_007777 with rRNA	complement(348360..349589)	2.247535638	1230	2.247535638	0	7
Francci3_0301	NC_007777 with rRNA	complement(349944..350447)	5.485057212	504	5.485057212	7	7
Francci3_0302	NC_007777 with rRNA	complement(350444..350689)	0	246	0	0	0
Francci3_0303	NC_007777 with rRNA	complement(350786..351430)	1.224570912	645	1.224570912	2	2
Francci3_0304	NC_007777 with rRNA	complement(351427..351810)	0	384	0	0	0
Francci3_0305	NC_007777 with rRNA	complement(351807..352739)	11.0053881	933	11.0053881	26	26
Francci3_0306	NC_007777 with rRNA	352958..353596	8.034450001	639	8.034450001	13	13
Francci3_0307	NC_007777 with rRNA	complement(353679..354617)	28.17882427	939	28.17882427	67	67
Francci3_0308	NC_007777 with rRNA	354896..355615	2.742528606	720	2.742528606	5	5
Francci3_0309	NC_007777 with rRNA	355612..357036	0.831419198	1425	0.831419198	3	3
Francci3_0310	NC_007777 with rRNA	complement(357069..358031)	10.66254112	963	10.66254112	26	26
Francci3_0311	NC_007777 with rRNA	complement(358220..359449)	17.98028511	1230	17.98028511	56	56
