Name,Chromosome,Region,Expression value,Gene length,RPKM,Unique gene reads,Total gene reads
Franean1_0029,CP000820,37290..37865,0.32591687325885,576,0.32591687325885,2,2
Franean1_0030,CP000820,37862..38839,2.6873145868706,978,2.6873145868706,28,28
Franean1_0031,CP000820,complement(39584..40471),21.774770559348,888,21.774770559348,206,206
Franean1_0032,CP000820,complement(40475..41677),36.515693969511,1203,36.515693969511,468,468
Franean1_0033,CP000820,complement(42120..42485),24.107162822032,366,24.107162822032,94,94
Franean1_0034,CP000820,complement(42461..43171),29.043731490409,711,29.043731490409,220,220
Franean1_0035,CP000820,complement(43221..43496),63.256214009892,276,63.256214009892,186,186
Franean1_0036,CP000820,43699..44568,2.2656841947926,870,2.2656841947926,21,21
Franean1_0037,CP000820,44565..44774,1.7878868475914,210,1.7878868475914,4,4
Franean1_0038,CP000820,45693..46814,0.58560464927794,1122,0.58560464927794,7,7
Franean1_0039,CP000820,46811..47149,0,339,0,0,0
Franean1_0040,CP000820,47146..48660,0.1858694247496,1515,0.1858694247496,3,3
Franean1_0041,CP000820,complement(48701..49600),0.20858679888567,900,0.20858679888567,2,2
Franean1_0042,CP000820,49995..50705,0.26403392264008,711,0.26403392264008,2,2
Franean1_0043,CP000820,51034..56460,0.38050659829889,5427,0.38050659829889,21,22
Franean1_0044,CP000820,56470..56763,0,294,0,0,0
Franean1_0045,CP000820,56774..60883,0.25121767749004,4110,0.25121767749004,11,11
Franean1_0046,CP000820,complement(61226..61570),1.6324184260617,345,1.6324184260617,6,6
Franean1_0047,CP000820,complement(61583..61909),0.57409210702477,327,0.57409210702477,2,2
Franean1_0048,CP000820,61929..62132,2.7607076323103,204,2.7607076323103,6,6
Franean1_0049,CP000820,complement(62283..63137),0.2195650514586,855,0.2195650514586,2,2
Franean1_0050,CP000820,complement(63167..63649),0.38867105382422,483,0.38867105382422,2,2
Franean1_0051,CP000820,63682..65379,0.77390861777368,1698,0.77390861777368,14,14
Franean1_0052,CP000820,65379..66158,0.36101561345596,780,0.36101561345596,3,3
Franean1_0053,CP000820,complement(66165..67283),0.41941045352346,1119,0.41941045352346,5,5
Franean1_0054,CP000820,complement(67290..68258),0.38746773786811,969,0.38746773786811,4,4
Franean1_0055,CP000820,complement(68240..69427),0.55307105765139,1188,0.55307105765139,7,7
Franean1_0056,CP000820,complement(69424..72531),0.1208031653778,3108,0.1208031653778,4,4
Franean1_0057,CP000820,complement(72610..72801),0.97775061977656,192,0.97775061977656,2,2
Franean1_0058,CP000820,complement(72866..74167),0.36046105798214,1302,0.36046105798214,5,5
Franean1_0059,CP000820,74912..76456,2.4301374627456,1545,2.4301374627456,39,40
Franean1_0060,CP000820,complement(76584..76895),0,312,0,0,0
Franean1_0061,CP000820,76974..77804,4.0663130468686,831,4.0663130468686,36,36
Franean1_0062,CP000820,77817..79001,1.2673628286724,1185,1.2673628286724,16,16
Franean1_0064,CP000820,complement(80009..80491),0.77734210764845,483,0.77734210764845,4,4
Franean1_0065,CP000820,80561..80929,0.50874828996504,369,0.50874828996504,2,2
Franean1_0066,CP000820,complement(81495..82970),1.9713996236145,1476,1.9713996236145,31,31
Franean1_0067,CP000820,complement(82991..83287),1.8962436262333,297,1.8962436262333,6,6
Franean1_0068,CP000820,complement(83438..83728),0,291,0,0,0
Franean1_0069,CP000820,83908..84387,1.3688508676872,480,1.3688508676872,7,7
Franean1_0070,CP000820,complement(84437..85057),0.6045994170599,621,0.6045994170599,0,4
Franean1_0071,CP000820,complement(84982..85521),1.0429339944283,540,1.0429339944283,0,6
Franean1_0072,CP000820,86789..89791,0.21879734148846,3003,0.21879734148846,7,7
Franean1_0073,CP000820,90092..91351,0.52146699721417,1260,0.52146699721417,7,7
Franean1_0074,CP000820,91442..92632,0.39405566540113,1191,0.39405566540113,5,5
Franean1_0075,CP000820,92648..93160,0,513,0,0,0
Franean1_0076,CP000820,93263..93886,0.30084634454663,624,0.30084634454663,2,2
Franean1_0077,CP000820,complement(94301..95116),0,816,0,0,0
Franean1_0078,CP000820,complement(95113..95979),0.32478913321298,867,0.32478913321298,3,3
Franean1_0079,CP000820,96103..96657,1.8603687468181,555,1.8603687468181,11,11
Franean1_0080,CP000820,complement(97102..97470),0,369,0,0,0
Franean1_0081,CP000820,complement(97795..99000),0.46698537063955,1206,0.46698537063955,6,6
Franean1_0082,CP000820,complement(98997..99656),0,660,0,0,0
Franean1_0083,CP000820,99828..100331,0.37247642658155,504,0.37247642658155,2,2
Franean1_0084,CP000820,100328..101554,0.38249412998594,1227,0.38249412998594,5,5
Franean1_0085,CP000820,101551..102258,0.79545813134364,708,0.79545813134364,6,6
Franean1_0086,CP000820,102255..103571,0.071271115792369,1317,0.071271115792369,1,1
Franean1_0087,CP000820,103928..104269,5.7635826007882,342,5.7635826007882,21,21
Franean1_0088,CP000820,complement(104451..105926),0.69952889870193,1476,0.69952889870193,11,11
Franean1_0089,CP000820,106070..106681,0.61349058495784,612,0.61349058495784,4,4
Franean1_0090,CP000820,106678..107595,0.20449686165261,918,0.20449686165261,2,2
Franean1_0091,CP000820,complement(107696..108688),0.18905147935257,993,0.18905147935257,2,2
Franean1_0092,CP000820,complement(108808..109800),0.28357721902885,993,0.28357721902885,2,3
Franean1_0093,CP000820,110033..110944,0.20584223574243,912,0.20584223574243,2,2
Franean1_0094,CP000820,111434..112696,5.0536469088689,1263,5.0536469088689,63,68
Franean1_0095,CP000820,complement(112875..113852),0.19195104191933,978,0.19195104191933,2,2
Franean1_0096,CP000820,complement(113892..114695),0.46698537063955,804,0.46698537063955,4,4
Franean1_0097,CP000820,complement(114692..115714),1.6515670293,1023,1.6515670293,18,18
Franean1_0098,CP000820,complement(115711..117012),0.79301432756071,1302,0.79301432756071,11,11
Franean1_0099,CP000820,complement(117226..118992),0.15936173089737,1767,0.15936173089737,3,3
Franean1_0100,CP000820,complement(119081..119740),0.853309631805,660,0.853309631805,6,6
Franean1_0101,CP000820,complement(119884..121128),0.6031425509947,1245,0.6031425509947,8,8
Franean1_0102,CP000820,121434..122270,2.4671556857444,837,2.4671556857444,22,22
Franean1_0103,CP000820,122399..123010,3.3741982172681,612,3.3741982172681,22,22
Franean1_0104,CP000820,complement(123040..123750),0.13201696132004,711,0.13201696132004,1,1
Franean1_0105,CP000820,complement(123775..124047),0,273,0,0,0
Franean1_0106,CP000820,complement(124071..125018),1.0891399308903,948,1.0891399308903,11,11
Franean1_0107,CP000820,125194..126174,0.76545614269969,981,0.76545614269969,8,8
Franean1_0108,CP000820,126171..127487,0.49889781054658,1317,0.49889781054658,7,7
Franean1_0109,CP000820,complement(127540..128625),1.728619880268,1086,1.728619880268,20,20
Franean1_0110,CP000820,128855..129745,0.4213874724963,891,0.4213874724963,4,4
Franean1_0111,CP000820,129761..130477,1.3091221687385,717,1.3091221687385,10,10
Franean1_0112,CP000820,complement(130611..132047),8.2302515635472,1437,8.2302515635472,126,126
Franean1_0113,CP000820,complement(132262..134859),0.25290547209001,2598,0.25290547209001,6,7
Franean1_0114,CP000820,complement(135288..135494),0.90689912558986,207,0.90689912558986,2,2
Franean1_0115,CP000820,136246..137430,1.3465730054644,1185,1.3465730054644,17,17
Franean1_0116,CP000820,137538..138677,0.32934757718789,1140,0.32934757718789,4,4
Franean1_0117,CP000820,138819..140615,0.20893502392554,1797,0.20893502392554,4,4
Franean1_0118,CP000820,complement(140647..141792),0.24571743324228,1146,0.24571743324228,3,3
Franean1_0119,CP000820,complement(141971..142558),0.63853101699694,588,0.63853101699694,4,4
Franean1_0120,CP000820,142743..145028,0.65696629570289,2286,0.65696629570289,15,16
Franean1_0121,CP000820,145039..146910,1.0529622059132,1872,1.0529622059132,18,21
Franean1_0122,CP000820,146934..147740,0.46524936554424,807,0.46524936554424,4,4
Franean1_0123,CP000820,complement(147843..148565),1.4280838927857,723,1.4280838927857,11,11
Franean1_0124,CP000820,148981..149508,6.7553679184563,528,6.7553679184563,38,38
Franean1_0125,CP000820,149587..150732,0.81905811080759,1146,0.81905811080759,10,10
Franean1_0126,CP000820,complement(150756..151208),0.41441085871325,453,0.41441085871325,2,2
Franean1_0127,CP000820,151460..152671,0.46467356187401,1212,0.46467356187401,6,6
Franean1_0128,CP000820,complement(152708..154795),0,2088,0,0,0
Franean1_0129,CP000820,154807..155253,0,447,0,0,0
Franean1_0130,CP000820,155425..157335,0.1964710821529,1911,0.1964710821529,4,4
Franean1_0131,CP000820,complement(157556..157822),2.8124062771101,267,2.8124062771101,8,8
Franean1_0132,CP000820,158037..158927,0.4213874724963,891,0.4213874724963,4,4
Franean1_0133,CP000820,159068..159718,0.57673769277143,651,0.57673769277143,4,4
Franean1_0134,CP000820,complement(159777..161879),1.651436139537,2103,1.651436139537,37,37
Franean1_0135,CP000820,complement(161876..163555),0.55871463987232,1680,0.55871463987232,10,10
Franean1_0136,CP000820,complement(163552..165000),1.4899057063262,1449,1.4899057063262,23,23
Franean1_0137,CP000820,complement(164997..166478),0.3800164352168,1482,0.3800164352168,6,6
Franean1_0138,CP000820,complement(166492..167895),4.679832026281,1404,4.679832026281,70,70
Franean1_0139,CP000820,complement(167892..168431),4.1717359777133,540,4.1717359777133,24,24
Franean1_0140,CP000820,complement(168435..170036),1.4062031385551,1602,1.4062031385551,24,24
Franean1_0141,CP000820,171011..171343,1.1274962101928,333,1.1274962101928,4,4
Franean1_0142,CP000820,complement(171414..172289),0.96435677567003,876,0.96435677567003,9,9
Franean1_0143,CP000820,172402..173202,0.35155078463876,801,0.35155078463876,3,3
Franean1_0144,CP000820,complement(173237..175087),0.050709918691815,1851,0.050709918691815,1,1
Franean1_0145,CP000820,175224..175487,2.1332740795125,264,2.1332740795125,6,6
Franean1_0146,CP000820,complement(175504..175902),1.6467378859395,399,1.6467378859395,7,7
Franean1_0147,CP000820,complement(176507..177967),0.38547868377228,1461,0.38547868377228,6,6
Franean1_0148,CP000820,178026..178289,1.422182719675,264,1.422182719675,4,4
Franean1_0149,CP000820,complement(178340..178690),0,351,0,0,0
Franean1_0150,CP000820,complement(178809..178889),0,81,0,0,0
Franean1_0151,CP000820,complement(178948..179829),0,882,0,0,0
Franean1_0152,CP000820,complement(179868..180809),0.39857350105541,942,0.39857350105541,4,4
Franean1_0153,CP000820,complement(181053..182849),0.31340253588831,1797,0.31340253588831,6,6
Franean1_0154,CP000820,182932..184167,0.45565077426481,1236,0.45565077426481,6,6
Franean1_0155,CP000820,complement(184343..186652),0.284436543935,2310,0.284436543935,7,7
Franean1_0156,CP000820,complement(186804..187838),1.3603486883848,1035,1.3603486883848,15,15
Franean1_0157,CP000820,complement(187820..188188),0.50874828996504,369,0.50874828996504,2,2
Franean1_0158,CP000820,complement(188268..188987),0,720,0,0,0
Franean1_0159,CP000820,complement(189121..189825),3.0622317283215,705,3.0622317283215,23,23
Franean1_0160,CP000820,complement(189925..190884),0.19555012395531,960,0.19555012395531,2,2
Franean1_0161,CP000820,191566..192531,0.19433552691211,966,0.19433552691211,2,2
Franean1_0162,CP000820,192539..193717,0.63690625613944,1179,0.63690625613944,8,8
Franean1_0163,CP000820,complement(193839..196154),0.24317113859728,2316,0.24317113859728,6,6
Franean1_0164,CP000820,complement(196564..197367),0.46698537063955,804,0.46698537063955,4,4
Franean1_0165,CP000820,complement(197523..198464),0.39857350105541,942,0.39857350105541,4,4
Franean1_0166,CP000820,complement(198508..199860),0.69374766813415,1353,0.69374766813415,8,10
Franean1_0167,CP000820,200636..201874,0.37878958635412,1239,0.37878958635412,4,5
Franean1_0168,CP000820,201871..202785,0,915,0,0,0
Franean1_0169,CP000820,202782..203795,0,1014,0,0,0
Franean1_0170,CP000820,203792..204229,0,438,0,0,0
Franean1_0171,CP000820,204568..205695,0.49927691222633,1128,0.49927691222633,6,6
Franean1_0172,CP000820,205839..208469,0.24973333960086,2631,0.24973333960086,7,7
Franean1_0173,CP000820,208620..210257,0.7449528531631,1638,0.7449528531631,13,13
Franean1_0174,CP000820,complement(210311..210904),0.31604060437222,594,0.31604060437222,2,2
Franean1_0175,CP000820,complement(211645..213267),78.364633777286,1623,78.364633777286,658,1355
Franean1_0176,CP000820,complement(213806..215083),0.66101450351092,1278,0.66101450351092,8,9
Franean1_0177,CP000820,215413..216213,0.70310156927753,801,0.70310156927753,6,6
Franean1_0178,CP000820,216282..217856,0.1191924565061,1575,0.1191924565061,2,2
Franean1_0179,CP000820,complement(217922..218809),0,888,0,0,0
Franean1_0180,CP000820,complement(218865..219521),1.1429413637571,657,1.1429413637571,8,8
Franean1_0181,CP000820,complement(219531..220196),0.5637481050964,666,0.5637481050964,4,4
Franean1_0182,CP000820,220454..220909,0,456,0,0,0
Franean1_0183,CP000820,complement(220854..222110),0.2986923134401,1257,0.2986923134401,4,4
Franean1_0184,CP000820,222282..224009,0.16295843662943,1728,0.16295843662943,3,3
Franean1_0185,CP000820,complement(223795..225693),0.34599705976295,1899,0.34599705976295,7,7
Franean1_0186,CP000820,225735..227474,1.2407318209578,1740,1.2407318209578,23,23
Franean1_0187,CP000820,complement(227518..229479),0.43056908026858,1962,0.43056908026858,9,9
Franean1_0188,CP000820,complement(229619..231301),1.0038936844765,1683,1.0038936844765,18,18
Franean1_0189,CP000820,complement(231593..233140),0.36381418410291,1548,0.36381418410291,6,6
Franean1_0190,CP000820,complement(233346..235850),10.86649790602,2505,10.86649790602,289,290
Franean1_0191,CP000820,complement(236419..237513),0.51432361369069,1095,0.51432361369069,5,6
Franean1_0192,CP000820,complement(237759..238037),3.7007335286167,279,3.7007335286167,11,11
Franean1_0193,CP000820,complement(238150..239568),0.39688820083954,1419,0.39688820083954,6,6
Franean1_0194,CP000820,239718..240254,0,537,0,0,0
Franean1_0195,CP000820,complement(240264..241235),0,972,0,0,0
Franean1_0196,CP000820,complement(241413..242174),0.61590590222146,762,0.61590590222146,5,5
Franean1_0197,CP000820,complement(242234..243262),0.1824374334277,1029,0.1824374334277,2,2
Franean1_0198,CP000820,complement(243259..245055),0.10446751196277,1797,0.10446751196277,2,2
Franean1_0199,CP000820,complement(245060..245509),1.0429339944283,450,1.0429339944283,5,5
Franean1_0200,CP000820,complement(245513..246595),0.43335207524723,1083,0.43335207524723,5,5
Franean1_0201,CP000820,complement(246842..249385),0.51654749724045,2544,0.51654749724045,14,14
Franean1_0202,CP000820,complement(249519..250583),0.52881160280873,1065,0.52881160280873,6,6
Franean1_0203,CP000820,250592..251191,0.3128801983285,600,0.3128801983285,2,2
Franean1_0204,CP000820,251195..251440,1.5262448698951,246,1.5262448698951,4,4
Franean1_0205,CP000820,251873..252466,0.15802030218611,594,0.15802030218611,1,1
Franean1_0206,CP000820,complement(252538..253845),0.71761513378096,1308,0.71761513378096,10,10
Franean1_0207,CP000820,complement(253842..254405),0.66570254963511,564,0.66570254963511,4,4
Franean1_0208,CP000820,complement(254402..255721),0.56887308787,1320,0.56887308787,8,8
Franean1_0209,CP000820,complement(255770..256045),0,276,0,0,0
Franean1_0210,CP000820,complement(256145..257083),0,939,0,0,0
Franean1_0211,CP000820,complement(257313..258596),1.6082627016886,1284,1.6082627016886,22,22
Franean1_0212,CP000820,complement(258685..259113),0,429,0,0,0
Franean1_0213,CP000820,complement(260033..260776),2.1447432949938,744,2.1447432949938,17,17
Franean1_0214,CP000820,complement(261118..261900),1.4385296474874,783,1.4385296474874,12,12
Franean1_0215,CP000820,complement(262173..262856),2.3328786717476,684,2.3328786717476,16,17
Franean1_0216,CP000820,complement(263232..263471),0.78220049582125,240,0.78220049582125,2,2
Franean1_0217,CP000820,complement(264473..265507),3.1741469395645,1035,3.1741469395645,35,35
Franean1_0218,CP000820,265674..266399,0.38786801445682,726,0.38786801445682,3,3
Franean1_0219,CP000820,266560..268047,0.504645481175,1488,0.504645481175,8,8
Franean1_0220,CP000820,268359..269465,0.16958276332168,1107,0.16958276332168,2,2
Franean1_0221,CP000820,269458..270021,0.49927691222633,564,0.49927691222633,3,3
Franean1_0222,CP000820,270648..271739,0.68764878753517,1092,0.68764878753517,8,8
Franean1_0223,CP000820,complement(271810..273219),0,1410,0,0,0
Franean1_0224,CP000820,complement(273286..273810),0,525,0,0,0
Franean1_0225,CP000820,complement(273938..276175),0.16776418140938,2238,0.16776418140938,4,4
Franean1_0226,CP000820,276572..277366,0.94454399495396,795,0.94454399495396,8,8
Franean1_0227,CP000820,complement(277387..278307),0.20383074809674,921,0.20383074809674,2,2
Franean1_0228,CP000820,278506..279408,1.4552567364116,903,1.4552567364116,14,14
Franean1_0229,CP000820,complement(279463..282075),8.5853464294502,2613,8.5853464294502,239,239
Franean1_0230,CP000820,complement(282472..282981),1.1042830529241,510,1.1042830529241,6,6
Franean1_0231,CP000820,complement(283089..284270),1.9852804462468,1182,1.9852804462468,25,25
Franean1_0232,CP000820,complement(284442..285278),3.02787288705,837,3.02787288705,27,27
Franean1_0233,CP000820,complement(285275..287113),10.208163077602,1839,10.208163077602,200,200
Franean1_0234,CP000820,complement(287131..287700),10.374448681419,570,10.374448681419,63,63
Franean1_0235,CP000820,complement(287881..289170),0.72762836820581,1290,0.72762836820581,10,10
Franean1_0236,CP000820,complement(289198..289536),1.1075405250566,339,1.1075405250566,4,4
Franean1_0237,CP000820,complement(289568..289963),1.422182719675,396,1.422182719675,6,6
Franean1_0238,CP000820,289991..292210,4.0589863566941,2220,4.0589863566941,96,96
Franean1_0239,CP000820,complement(292294..292899),1.858694247496,606,1.858694247496,12,12
Franean1_0240,CP000820,293188..293994,0.69787404831636,807,0.69787404831636,6,6
Franean1_0241,CP000820,293991..296393,0.89840756074351,2403,0.89840756074351,23,23
Franean1_0242,CP000820,complement(296616..297503),0.95132492735017,888,0.95132492735017,9,9
Franean1_0243,CP000820,297807..298133,6.3150131772725,327,6.3150131772725,22,22
Franean1_0244,CP000820,298302..298592,1.2902276219732,291,1.2902276219732,4,4
Franean1_0245,CP000820,complement(298650..300521),0.40112845939551,1872,0.40112845939551,8,8
Franean1_0246,CP000820,complement(300704..301759),0.088886419979688,1056,0.088886419979688,1,1
Franean1_0247,CP000820,complement(301785..302174),0,390,0,0,0
Franean1_0248,CP000820,302323..303096,0.36381418410291,774,0.36381418410291,3,3
Franean1_0249,CP000820,complement(303104..304078),0.38508332101969,975,0.38508332101969,4,4
Franean1_0250,CP000820,304371..305261,0,891,0,0,0
Franean1_0251,CP000820,305715..306239,0.53636605427743,525,0.53636605427743,3,3
Franean1_0252,CP000820,306334..307206,1.5052655589687,873,1.5052655589687,14,14
Franean1_0253,CP000820,307361..307921,0.66926245631765,561,0.66926245631765,4,4
Franean1_0254,CP000820,307918..308355,0,438,0,0,0
Franean1_0255,CP000820,308413..309117,0,705,0,0,0
Franean1_0256,CP000820,309460..310581,0.83657807039706,1122,0.83657807039706,10,10
Franean1_0257,CP000820,310578..311339,0.61590590222146,762,0.61590590222146,5,5
Franean1_0258,CP000820,311560..314049,0.52774973212036,2490,0.52774973212036,14,14
Franean1_0259,CP000820,complement(313980..314747),0.48887530988828,768,0.48887530988828,4,4
Franean1_0261,CP000820,complement(316856..317458),0.62264716085274,603,0.62264716085274,4,4
Franean1_0262,CP000820,317552..317767,0,216,0,0,0
Franean1_0263,CP000820,318039..318338,0,300,0,0,0
Franean1_0264,CP000820,318335..320977,0.14205684373598,2643,0.14205684373598,4,4
Franean1_0265,CP000820,321432..322007,0.65183374651771,576,0.65183374651771,4,4
Franean1_0266,CP000820,322084..322320,0,237,0,0,0
Franean1_0267,CP000820,322364..322633,0,270,0,0,0
Franean1_0268,CP000820,322950..323435,0.38627184978827,486,0.38627184978827,2,2
Franean1_0269,CP000820,323432..323875,0,444,0,0,0
Franean1_0270,CP000820,324319..325530,0.38722796822834,1212,0.38722796822834,5,5
Franean1_0271,CP000820,325527..325739,0,213,0,0,0
Franean1_0272,CP000820,325736..326326,0.15882243569975,591,0.15882243569975,1,1
Franean1_0273,CP000820,complement(326817..327074),0,258,0,0,0
Franean1_0274,CP000820,327230..327460,1.6253516796286,231,1.6253516796286,4,4
Franean1_0275,CP000820,complement(327682..328056),0,375,0,0,0
Franean1_0276,CP000820,complement(328053..328334),0,282,0,0,0
Franean1_0277,CP000820,complement(328301..328534),0,234,0,0,0
Franean1_0278,CP000820,complement(328531..329010),0.78220049582125,480,0.78220049582125,4,4
Franean1_0279,CP000820,329052..329246,0,195,0,0,0
Franean1_0280,CP000820,329996..330460,1.41300734729,465,1.41300734729,7,7
Franean1_0281,CP000820,330616..331425,0.81117088455537,810,0.81117088455537,7,7
Franean1_0282,CP000820,complement(331468..331896),0,429,0,0,0
Franean1_0283,CP000820,complement(331893..332435),1.9014818682948,543,1.9014818682948,11,11
Franean1_0284,CP000820,complement(333017..334603),0.94632952235463,1587,0.94632952235463,14,16
Franean1_0285,CP000820,complement(334755..335654),0.625760396657,900,0.625760396657,6,6
Franean1_0286,CP000820,336555..337505,0.69090264615126,951,0.69090264615126,7,7
Franean1_0287,CP000820,337539..338171,0.29656890836825,633,0.29656890836825,2,2
Franean1_0288,CP000820,complement(338215..339744),0.61349058495784,1530,0.61349058495784,10,10
Franean1_0289,CP000820,complement(339741..341312),0.6568095766438,1572,0.6568095766438,11,11
Franean1_0290,CP000820,complement(341569..342840),0.59033999684623,1272,0.59033999684623,8,8
Franean1_0291,CP000820,complement(342837..343637),0.58591797439794,801,0.58591797439794,5,5
Franean1_0292,CP000820,344266..345102,1.3457212831333,837,1.3457212831333,12,12
Franean1_0293,CP000820,complement(345121..345927),0.23262468277212,807,0.23262468277212,2,2
Franean1_0294,CP000820,346178..346627,1.4601075921997,450,1.4601075921997,7,7
Franean1_0295,CP000820,346689..347537,1.2161421136443,849,1.2161421136443,11,11
Franean1_0296,CP000820,347677..349551,0.20024332693024,1875,0.20024332693024,4,4
Franean1_0297,CP000820,complement(349657..350430),2.4254278940194,774,2.4254278940194,20,20
Franean1_0298,CP000820,complement(350427..352688),4.7720454652225,2262,4.7720454652225,115,115
Franean1_0299,CP000820,complement(352989..354815),0.51376058838834,1827,0.51376058838834,10,10
Franean1_0300,CP000820,complement(354886..356019),3.2281290303734,1134,3.2281290303734,39,39
Franean1_0301,CP000820,complement(356152..357639),0.063080685146875,1488,0.063080685146875,1,1
Franean1_0302,CP000820,358256..358798,6.5687555450182,543,6.5687555450182,37,38
Franean1_0303,CP000820,359498..360229,5.5138723475924,732,5.5138723475924,42,43
Franean1_0304,CP000820,complement(360189..360857),0.98213515170381,669,0.98213515170381,7,7
Franean1_0305,CP000820,complement(360969..362006),0.18085560597023,1038,0.18085560597023,2,2
Franean1_0306,CP000820,complement(362170..363108),0,939,0,0,0
Franean1_0307,CP000820,complement(363151..364407),0.22401923508007,1257,0.22401923508007,3,3
Franean1_0308,CP000820,complement(364424..366553),0.30847343497176,2130,0.30847343497176,7,7
Franean1_0309,CP000820,complement(366844..369915),1.0083053266446,3072,1.0083053266446,33,33
Franean1_0310,CP000820,complement(370571..372931),0.15902424311487,2361,0.15902424311487,4,4
Franean1_0311,CP000820,complement(373694..374212),2.351122877613,519,2.351122877613,13,13
Franean1_0312,CP000820,complement(374249..374590),8.2336894296974,342,8.2336894296974,30,30
Franean1_0313,CP000820,374926..377373,0.42177477715852,2448,0.42177477715852,10,11
Franean1_0314,CP000820,377482..378504,0.3670148954,1023,0.3670148954,4,4
Franean1_0315,CP000820,complement(378962..379357),0,396,0,0,0
Franean1_0316,CP000820,complement(379368..379640),0,273,0,0,0
Franean1_0317,CP000820,complement(379814..381373),0,1560,0,0,0
Franean1_0318,CP000820,complement(381370..382914),0.3037671828432,1545,0.3037671828432,4,5
Franean1_0319,CP000820,complement(382911..384383),0.063723054649389,1473,0.063723054649389,1,1
Franean1_0320,CP000820,complement(384542..385531),0.284436543935,990,0.284436543935,3,3
Franean1_0321,CP000820,385842..386333,0.38156121747378,492,0.38156121747378,2,2
Franean1_0322,CP000820,386441..387490,0.53636605427743,1050,0.53636605427743,6,6
Franean1_0323,CP000820,complement(387501..388682),0.079411217849873,1182,0.079411217849873,1,1
Franean1_0324,CP000820,complement(388702..389118),2.2509366786223,417,2.2509366786223,10,10
Franean1_0325,CP000820,complement(389115..389951),0.44857376104444,837,0.44857376104444,4,4
Franean1_0326,CP000820,complement(389948..390673),0.51715735260909,726,0.51715735260909,4,4
Franean1_0327,CP000820,390793..391029,0.79210176792025,237,0.79210176792025,2,2
Franean1_0328,CP000820,391269..392009,2.7867871915899,741,2.7867871915899,22,22
Franean1_0329,CP000820,complement(392138..395995),0.12164859966116,3858,0.12164859966116,4,5
Franean1_0330,CP000820,complement(396470..397249),0.24067707563731,780,0.24067707563731,2,2
Franean1_0331,CP000820,complement(397246..398352),0.16958276332168,1107,0.16958276332168,2,2
Franean1_0332,CP000820,complement(398391..398882),0,492,0,0,0
Franean1_0333,CP000820,complement(398969..399130),3.4764466480944,162,3.4764466480944,6,6
Franean1_0334,CP000820,399250..400269,1.2883302284115,1020,1.2883302284115,14,14
Franean1_0335,CP000820,400644..401774,0.82992095047348,1131,0.82992095047348,10,10
Franean1_0336,CP000820,complement(402236..402592),4.7326416553891,357,4.7326416553891,18,18
Franean1_0337,CP000820,403117..405732,1.1840649707386,2616,1.1840649707386,32,33
Franean1_0338,CP000820,complement(405763..406221),0.81798744661046,459,0.81798744661046,4,4
Franean1_0339,CP000820,406453..407364,0.20584223574243,912,0.20584223574243,1,2
Franean1_0340,CP000820,408054..408719,0,666,0,0,0
Franean1_0341,CP000820,409243..410526,0.80413135084428,1284,0.80413135084428,11,11
