Name,Chromosome,Region,Expression value,Gene length,RPKM,Unique gene reads,Total gene reads
Franean1_0044,CP000820,56470..56763,0,294,0,0,0
Franean1_0045,CP000820,56774..60883,0.045816564350513,4110,0.045816564350513,5,5
Franean1_0046,CP000820,complement(61226..61570),0.43665177850575,345,0.43665177850575,4,4
Franean1_0047,CP000820,complement(61583..61909),0.23034382811083,327,0.23034382811083,2,2
Franean1_0048,CP000820,61929..62132,0.18461380341236,204,0.18461380341236,1,1
Franean1_0049,CP000820,complement(62283..63137),0.39643385153812,855,0.39643385153812,8,9
Franean1_0050,CP000820,complement(63167..63649),0,483,0,0,0
Franean1_0051,CP000820,63682..65379,0.57667350606546,1698,0.57667350606546,26,26
Franean1_0052,CP000820,65379..66158,0.38626888098586,780,0.38626888098586,8,8
Franean1_0053,CP000820,complement(66165..67283),0.16828067871368,1119,0.16828067871368,4,5
Franean1_0054,CP000820,complement(67290..68258),0.077732127752572,969,0.077732127752572,2,2
Franean1_0055,CP000820,complement(68240..69427),0.095104080545761,1188,0.095104080545761,3,3
Franean1_0056,CP000820,complement(69424..72531),0.13329259165294,3108,0.13329259165294,11,11
Franean1_0057,CP000820,complement(72610..72801),0.39230433225126,192,0.39230433225126,2,2
Franean1_0058,CP000820,complement(72866..74167),0.14462832525392,1302,0.14462832525392,5,5
Franean1_0059,CP000820,74912..76456,3.8758144514455,1545,3.8758144514455,155,159
Franean1_0060,CP000820,complement(76584..76895),0,312,0,0,0
Franean1_0061,CP000820,76974..77804,4.9852391679583,831,4.9852391679583,110,110
Franean1_0062,CP000820,77817..79001,1.366609521969,1185,1.366609521969,43,43
Franean1_0064,CP000820,complement(80009..80491),0,483,0,0,0
Franean1_0065,CP000820,80561..80929,0,369,0,0,0
Franean1_0066,CP000820,complement(81495..82970),0.91856624136881,1476,0.91856624136881,36,36
Franean1_0067,CP000820,complement(82991..83287),0.38041632218304,297,0.38041632218304,3,3
Franean1_0068,CP000820,complement(83438..83728),0.25883997179465,291,0.25883997179465,2,2
Franean1_0069,CP000820,83908..84387,0.62768693160202,480,0.62768693160202,8,8
Franean1_0070,CP000820,complement(84437..85057),0.78839904452428,621,0.78839904452428,0,13
Franean1_0071,CP000820,complement(84982..85521),1.6738318176054,540,1.6738318176054,0,24
Franean1_0072,CP000820,86789..89791,0.25082394869212,3003,0.25082394869212,20,20
Franean1_0073,CP000820,90092..91351,0.089669561657432,1260,0.089669561657432,3,3
Franean1_0074,CP000820,91442..92632,0,1191,0,0,0
Franean1_0075,CP000820,92648..93160,0.073413676210763,513,0.073413676210763,1,1
Franean1_0076,CP000820,93263..93886,0,624,0,0,0
Franean1_0077,CP000820,complement(94301..95116),0.32307415597163,816,0.32307415597163,7,7
Franean1_0078,CP000820,complement(95113..95979),0.086877083958757,867,0.086877083958757,2,2
Franean1_0079,CP000820,96103..96657,0.81429655991614,555,0.81429655991614,12,12
Franean1_0080,CP000820,complement(97102..97470),0.20412583141529,369,0.20412583141529,2,2
Franean1_0081,CP000820,complement(97795..99000),0.37473846662807,1206,0.37473846662807,11,12
Franean1_0082,CP000820,complement(98997..99656),0.28531224163728,660,0.28531224163728,5,5
Franean1_0083,CP000820,99828..100331,0.074724634714526,504,0.074724634714526,1,1
Franean1_0084,CP000820,100328..101554,0.061387474973303,1227,0.061387474973303,2,2
Franean1_0085,CP000820,101551..102258,0.053193807762883,708,0.053193807762883,1,1
Franean1_0086,CP000820,102255..103571,0.17157729337641,1317,0.17157729337641,6,6
Franean1_0087,CP000820,103928..104269,4.8453026299103,342,4.8453026299103,44,44
Franean1_0088,CP000820,complement(104451..105926),0.20412583141529,1476,0.20412583141529,8,8
Franean1_0089,CP000820,106070..106681,0,612,0,0,0
Franean1_0090,CP000820,106678..107595,0.32820231717753,918,0.32820231717753,8,8
Franean1_0091,CP000820,complement(107696..108688),0.1137801084475,993,0.1137801084475,3,3
Franean1_0092,CP000820,complement(108808..109800),0.075853405631664,993,0.075853405631664,2,2
Franean1_0093,CP000820,110033..110944,0.12388557860566,912,0.12388557860566,3,3
Franean1_0094,CP000820,111434..112696,4.5622850610503,1263,4.5622850610503,101,153
Franean1_0095,CP000820,complement(112875..113852),0.23105040427068,978,0.23105040427068,5,6
Franean1_0096,CP000820,complement(113892..114695),0.32789615829956,804,0.32789615829956,7,7
Franean1_0097,CP000820,complement(114692..115714),0.69947517304624,1023,0.69947517304624,19,19
Franean1_0098,CP000820,complement(115711..117012),0.83884428647275,1302,0.83884428647275,29,29
Franean1_0099,CP000820,complement(117226..118992),0.19182283138941,1767,0.19182283138941,9,9
Franean1_0100,CP000820,complement(119081..119740),0.51356203494711,660,0.51356203494711,9,9
Franean1_0101,CP000820,complement(119884..121128),0.24199978085861,1245,0.24199978085861,8,8
Franean1_0102,CP000820,121434..122270,1.2148779321329,837,1.2148779321329,27,27
Franean1_0103,CP000820,122399..123010,3.3230484614225,612,3.3230484614225,54,54
Franean1_0104,CP000820,complement(123040..123750),0.21187744526651,711,0.21187744526651,4,4
Franean1_0105,CP000820,complement(123775..124047),0.13795317178066,273,0.13795317178066,1,1
Franean1_0106,CP000820,complement(124071..125018),0.75481339876193,948,0.75481339876193,19,19
Franean1_0107,CP000820,125194..126174,0.23034382811083,981,0.23034382811083,6,6
Franean1_0108,CP000820,126171..127487,0.51473188012922,1317,0.51473188012922,18,18
Franean1_0109,CP000820,complement(127540..128625),1.3871534400045,1086,1.3871534400045,40,40
Franean1_0110,CP000820,128855..129745,0.80310112460865,891,0.80310112460865,19,19
Franean1_0111,CP000820,129761..130477,1.9434658133284,717,1.9434658133284,36,37
Franean1_0112,CP000820,complement(130611..132047),7.8100503389312,1437,7.8100503389312,298,298
Franean1_0113,CP000820,complement(132262..134859),0.21744350979285,2598,0.21744350979285,15,15
Franean1_0114,CP000820,complement(135288..135494),0.72775296417626,207,0.72775296417626,4,4
Franean1_0115,CP000820,136246..137430,2.1611499417184,1185,2.1611499417184,68,68
Franean1_0116,CP000820,137538..138677,0.19821692576906,1140,0.19821692576906,6,6
Franean1_0117,CP000820,138819..140615,0.10478913716227,1797,0.10478913716227,5,5
Franean1_0118,CP000820,complement(140647..141792),0.42722147177101,1146,0.42722147177101,13,13
Franean1_0119,CP000820,complement(141971..142558),0.25619874759266,588,0.25619874759266,4,4
Franean1_0120,CP000820,142743..145028,0.57661529149792,2286,0.57661529149792,34,35
Franean1_0121,CP000820,145039..146910,0.44259975946296,1872,0.44259975946296,22,22
Franean1_0122,CP000820,146934..147740,0.84002712035958,807,0.84002712035958,17,18
Franean1_0123,CP000820,complement(147843..148565),1.0938942376467,723,1.0938942376467,21,21
Franean1_0124,CP000820,148981..149508,7.2754621617507,528,7.2754621617507,102,102
Franean1_0125,CP000820,149587..150732,0.75585337313333,1146,0.75585337313333,23,23
Franean1_0126,CP000820,complement(150756..151208),0.16627468386809,453,0.16627468386809,2,2
Franean1_0127,CP000820,151460..152671,0.24858888380278,1212,0.24858888380278,8,8
Franean1_0128,CP000820,complement(152708..154795),0.10822188475897,2088,0.10822188475897,6,6
Franean1_0129,CP000820,154807..155253,0,447,0,0,0
Franean1_0130,CP000820,155425..157335,0.236491151624,1911,0.236491151624,12,12
Franean1_0131,CP000820,complement(157556..157822),1.4105324305663,267,1.4105324305663,10,10
Franean1_0132,CP000820,158037..158927,0.12680544072768,891,0.12680544072768,3,3
Franean1_0133,CP000820,159068..159718,0.11570266020314,651,0.11570266020314,2,2
Franean1_0134,CP000820,complement(159777..161879),1.378941333334,2103,1.378941333334,77,77
Franean1_0135,CP000820,complement(161876..163555),0.51559997953023,1680,0.51559997953023,23,23
Franean1_0136,CP000820,complement(163552..165000),1.2735676873085,1449,1.2735676873085,49,49
Franean1_0137,CP000820,complement(164997..166478),0.40659882209038,1482,0.40659882209038,16,16
Franean1_0138,CP000820,complement(166492..167895),2.6555985567778,1404,2.6555985567778,98,99
Franean1_0139,CP000820,complement(167892..168431),3.2081776504103,540,3.2081776504103,46,46
Franean1_0140,CP000820,complement(168435..170036),1.1049170706103,1602,1.1049170706103,46,47
Franean1_0141,CP000820,171011..171343,1.5833544220592,333,1.5833544220592,14,14
Franean1_0142,CP000820,complement(171414..172289),0.30094578912426,876,0.30094578912426,7,7
Franean1_0143,CP000820,172402..173202,0.28210648611327,801,0.28210648611327,6,6
Franean1_0144,CP000820,complement(173237..175087),0.36623548683424,1851,0.36623548683424,16,18
Franean1_0145,CP000820,175224..175487,0.28531224163728,264,0.28531224163728,2,2
Franean1_0146,CP000820,complement(175504..175902),1.0382791349808,399,1.0382791349808,11,11
Franean1_0147,CP000820,complement(176507..177967),0.23199927656748,1461,0.23199927656748,9,9
Franean1_0148,CP000820,178026..178289,0.42796836245592,264,0.42796836245592,2,3
Franean1_0149,CP000820,complement(178340..178690),1.3948598480045,351,1.3948598480045,12,13
Franean1_0150,CP000820,complement(178809..178889),0,81,0,0,0
Franean1_0151,CP000820,complement(178948..179829),0.29889853885811,882,0.29889853885811,7,7
Franean1_0152,CP000820,complement(179868..180809),0.39980059337708,942,0.39980059337708,10,10
Franean1_0153,CP000820,complement(181053..182849),0.20957827432455,1797,0.20957827432455,10,10
Franean1_0154,CP000820,182932..184167,0.60940478796313,1236,0.60940478796313,20,20
Franean1_0155,CP000820,complement(184343..186652),0.45649958661965,2310,0.45649958661965,28,28
Franean1_0156,CP000820,complement(186804..187838),0.32748883387932,1035,0.32748883387932,9,9
Franean1_0157,CP000820,complement(187820..188188),0.61237749424588,369,0.61237749424588,6,6
Franean1_0158,CP000820,complement(188268..188987),1.0984521303035,720,1.0984521303035,21,21
Franean1_0159,CP000820,complement(189121..189825),1.5491847673582,705,1.5491847673582,29,29
Franean1_0160,CP000820,complement(189925..190884),0.078460866450253,960,0.078460866450253,2,2
Franean1_0161,CP000820,191566..192531,0.31189412750411,966,0.31189412750411,7,8
Franean1_0162,CP000820,192539..193717,0.095830065893438,1179,0.095830065893438,3,3
Franean1_0163,CP000820,complement(193839..196154),0.34148770890265,2316,0.34148770890265,20,21
Franean1_0164,CP000820,complement(196564..197367),0.28105384997105,804,0.28105384997105,6,6
Franean1_0165,CP000820,complement(197523..198464),0.039980059337708,942,0.039980059337708,1,1
Franean1_0166,CP000820,complement(198508..199860),0.52887147230326,1353,0.52887147230326,19,19
Franean1_0167,CP000820,200636..201874,0.3039646157879,1239,0.3039646157879,10,10
Franean1_0168,CP000820,201871..202785,0.08231959758715,915,0.08231959758715,2,2
Franean1_0169,CP000820,202782..203795,0.074282477112665,1014,0.074282477112665,2,2
Franean1_0170,CP000820,203792..204229,0.68787608942687,438,0.68787608942687,7,8
Franean1_0171,CP000820,204568..205695,0.96824047959886,1128,0.96824047959886,29,29
Franean1_0172,CP000820,205839..208469,0.1860873457429,2631,0.1860873457429,13,13
Franean1_0173,CP000820,208620..210257,0.59779707771621,1638,0.59779707771621,25,26
Franean1_0174,CP000820,complement(210311..210904),0.76083264436609,594,0.76083264436609,12,12
Franean1_0175,CP000820,complement(211645..213267),60.6106567595,1623,60.6106567595,1342,2612
Franean1_0176,CP000820,complement(213806..215083),0.94300384090445,1278,0.94300384090445,31,32
Franean1_0177,CP000820,215413..216213,0.56421297222654,801,0.56421297222654,12,12
Franean1_0178,CP000820,216282..217856,0.33476636352108,1575,0.33476636352108,14,14
Franean1_0179,CP000820,complement(217922..218809),0.38170151246069,888,0.38170151246069,9,9
Franean1_0180,CP000820,complement(218865..219521),1.3184291714015,657,1.3184291714015,23,23
Franean1_0181,CP000820,complement(219531..220196),0.22619348886559,666,0.22619348886559,4,4
Franean1_0182,CP000820,220454..220909,0,456,0,0,0
Franean1_0183,CP000820,complement(220854..222110),0.059922380105205,1257,0.059922380105205,2,2
Franean1_0184,CP000820,222282..224009,0,1728,0,0,0
Franean1_0185,CP000820,complement(223795..225693),0.17848917486313,1899,0.17848917486313,8,9
Franean1_0186,CP000820,225735..227474,0.56275380074664,1740,0.56275380074664,25,26
Franean1_0187,CP000820,complement(227518..229479),0.24953914712007,1962,0.24953914712007,13,13
Franean1_0188,CP000820,complement(229619..231301),1.4769104272989,1683,1.4769104272989,66,66
Franean1_0189,CP000820,complement(231593..233140),0.14597370502373,1548,0.14597370502373,6,6
Franean1_0190,CP000820,complement(233346..235850),16.116895585087,2505,16.116895585087,1071,1072
Franean1_0191,CP000820,complement(236419..237513),0.5503008715415,1095,0.5503008715415,16,16
Franean1_0192,CP000820,complement(237759..238037),0.94490505832562,279,0.94490505832562,7,7
Franean1_0193,CP000820,complement(238150..239568),0.34502875732881,1419,0.34502875732881,12,13
Franean1_0194,CP000820,239718..240254,0,537,0,0,0
Franean1_0195,CP000820,complement(240264..241235),0.30996885511211,972,0.30996885511211,8,8
Franean1_0196,CP000820,complement(241413..242174),0.9390591890109,762,0.9390591890109,19,19
Franean1_0197,CP000820,complement(242234..243262),0.18299910542333,1029,0.18299910542333,5,5
Franean1_0198,CP000820,complement(243259..245055),0.29340958405437,1797,0.29340958405437,13,14
Franean1_0199,CP000820,complement(245060..245509),1.0042990905632,450,1.0042990905632,12,12
Franean1_0200,CP000820,complement(245513..246595),0.62594818663914,1083,0.62594818663914,17,18
Franean1_0201,CP000820,complement(246842..249385),0.42931417491648,2544,0.42931417491648,28,29
Franean1_0202,CP000820,complement(249519..250583),0.99015403294967,1065,0.99015403294967,28,28
Franean1_0203,CP000820,250592..251191,0.062768693160202,600,0.062768693160202,1,1
Franean1_0204,CP000820,251195..251440,0.15309437356147,246,0.15309437356147,1,1
Franean1_0205,CP000820,251873..252466,0.12680544072768,594,0.12680544072768,2,2
Franean1_0206,CP000820,complement(252538..253845),0.51827361324938,1308,0.51827361324938,18,18
Franean1_0207,CP000820,complement(253842..254405),0.40065123293746,564,0.40065123293746,6,6
Franean1_0208,CP000820,complement(254402..255721),0.9129991732393,1320,0.9129991732393,32,32
Franean1_0209,CP000820,complement(255770..256045),0,276,0,0,0
Franean1_0210,CP000820,complement(256145..257083),0.20053895578339,939,0.20053895578339,5,5
Franean1_0211,CP000820,complement(257313..258596),1.2025777661534,1284,1.2025777661534,41,41
Franean1_0212,CP000820,complement(258685..259113),0.26336514612672,429,0.26336514612672,3,3
Franean1_0213,CP000820,complement(260033..260776),2.9359550026546,744,2.9359550026546,58,58
Franean1_0214,CP000820,complement(261118..261900),0.86577507807175,783,0.86577507807175,17,18
Franean1_0215,CP000820,complement(262173..262856),0.82590385737108,684,0.82590385737108,15,15
Franean1_0216,CP000820,complement(263232..263471),0,240,0,0,0
Franean1_0217,CP000820,complement(264473..265507),3.3476636352108,1035,3.3476636352108,92,92
Franean1_0218,CP000820,265674..266399,0.20749981209984,726,0.20749981209984,3,4
Franean1_0219,CP000820,266560..268047,0.20247965535549,1488,0.20247965535549,7,8
Franean1_0220,CP000820,268359..269465,0.30618874712294,1107,0.30618874712294,9,9
Franean1_0221,CP000820,269458..270021,0.066775205489577,564,0.066775205489577,1,1
Franean1_0222,CP000820,270648..271739,1.8968561119841,1092,1.8968561119841,55,55
Franean1_0223,CP000820,complement(271810..273219),0.21368065756665,1410,0.21368065756665,7,8
Franean1_0224,CP000820,complement(273286..273810),0,525,0,0,0
Franean1_0225,CP000820,complement(273938..276175),0.084140339356839,2238,0.084140339356839,5,5
Franean1_0226,CP000820,276572..277366,0.33160819028031,795,0.33160819028031,7,7
Franean1_0227,CP000820,complement(277387..278307),0.040891656781891,921,0.040891656781891,1,1
Franean1_0228,CP000820,278506..279408,1.4180302773733,903,1.4180302773733,33,34
Franean1_0229,CP000820,complement(279463..282075),9.7576131502771,2613,9.7576131502771,677,677
Franean1_0230,CP000820,complement(282472..282981),0.95999177774427,510,0.95999177774427,13,13
Franean1_0231,CP000820,complement(283089..284270),1.688700881975,1182,1.688700881975,53,53
Franean1_0232,CP000820,complement(284442..285278),2.4747513432338,837,2.4747513432338,55,55
Franean1_0233,CP000820,complement(285275..287113),11.038279156068,1839,11.038279156068,538,539
Franean1_0234,CP000820,complement(287131..287700),6.2768693160202,570,6.2768693160202,95,95
Franean1_0235,CP000820,complement(287881..289170),1.1969843811946,1290,1.1969843811946,41,41
Franean1_0236,CP000820,complement(289198..289536),1.1109503214195,339,1.1109503214195,10,10
Franean1_0237,CP000820,complement(289568..289963),0.95104080545761,396,0.95104080545761,10,10
Franean1_0238,CP000820,289991..292210,3.7830861012771,2220,3.7830861012771,222,223
Franean1_0239,CP000820,complement(292294..292899),0.74576665140834,606,0.74576665140834,12,12
Franean1_0240,CP000820,293188..293994,1.1200361604794,807,1.1200361604794,24,24
Franean1_0241,CP000820,293991..296393,0.50152264197914,2403,0.50152264197914,32,32
Franean1_0242,CP000820,complement(296616..297503),0.50893534994759,888,0.50893534994759,12,12
Franean1_0243,CP000820,297807..298133,4.146188905995,327,4.146188905995,35,36
Franean1_0244,CP000820,298302..298592,0.64709992948662,291,0.64709992948662,5,5
Franean1_0245,CP000820,complement(298650..300521),0.28165439238552,1872,0.28165439238552,12,14
Franean1_0246,CP000820,complement(300704..301759),0,1056,0,0,0
Franean1_0247,CP000820,complement(301785..302174),0.57940332147879,390,0.57940332147879,6,6
Franean1_0248,CP000820,302323..303096,0.1946316066983,774,0.1946316066983,4,4
Franean1_0249,CP000820,complement(303104..304078),0,975,0,0,0
Franean1_0250,CP000820,304371..305261,0.4226848024256,891,0.4226848024256,9,10
Franean1_0251,CP000820,305715..306239,0.93256344123729,525,0.93256344123729,13,13
Franean1_0252,CP000820,306334..307206,0.94907989658038,873,0.94907989658038,22,22
Franean1_0253,CP000820,307361..307921,0.33566146074974,561,0.33566146074974,5,5
Franean1_0254,CP000820,307918..308355,0,438,0,0,0
Franean1_0255,CP000820,308413..309117,0.16026049317498,705,0.16026049317498,3,3
Franean1_0256,CP000820,309460..310581,1.8797041801986,1122,1.8797041801986,56,56
Franean1_0257,CP000820,310578..311339,1.7298458744938,762,1.7298458744938,35,35
Franean1_0258,CP000820,311560..314049,0.33274969868059,2490,0.33274969868059,22,22
Franean1_0259,CP000820,complement(313980..314747),0.44134237378267,768,0.44134237378267,9,9
Franean1_0261,CP000820,complement(316856..317458),0.31228205552339,603,0.31228205552339,5,5
Franean1_0262,CP000820,317552..317767,0.17435748100056,216,0.17435748100056,1,1
Franean1_0263,CP000820,318039..318338,0.25107477264081,300,0.25107477264081,2,2
Franean1_0264,CP000820,318335..320977,0.099745936917461,2643,0.099745936917461,7,7
Franean1_0265,CP000820,321432..322007,0.19615216612563,576,0.19615216612563,3,3
Franean1_0266,CP000820,322084..322320,0,237,0,0,0
Franean1_0267,CP000820,322364..322633,0,270,0,0,0
Franean1_0268,CP000820,322950..323435,0.15498442755605,486,0.15498442755605,2,2
Franean1_0269,CP000820,323432..323875,0.42411279162299,444,0.42411279162299,5,5
Franean1_0270,CP000820,324319..325530,0.062147220950695,1212,0.062147220950695,2,2
Franean1_0271,CP000820,325527..325739,0,213,0,0,0
Franean1_0272,CP000820,325736..326326,0.19117368475188,591,0.19117368475188,3,3
Franean1_0273,CP000820,complement(326817..327074),0,258,0,0,0
Franean1_0274,CP000820,327230..327460,0.48910669994963,231,0.48910669994963,3,3
Franean1_0275,CP000820,complement(327682..328056),0,375,0,0,0
Franean1_0276,CP000820,complement(328053..328334),0.26710082195831,282,0.26710082195831,2,2
Franean1_0277,CP000820,complement(328301..328534),0.48283610123232,234,0.48283610123232,3,3
Franean1_0278,CP000820,complement(328531..329010),0.31384346580101,480,0.31384346580101,4,4
Franean1_0279,CP000820,329052..329246,0,195,0,0,0
Franean1_0280,CP000820,329996..330460,0.64793489713757,465,0.64793489713757,8,8
Franean1_0281,CP000820,330616..331425,0.41845795440135,810,0.41845795440135,9,9
Franean1_0282,CP000820,complement(331468..331896),0.79009543838017,429,0.79009543838017,9,9
Franean1_0283,CP000820,complement(331893..332435),1.248438096004,543,1.248438096004,18,18
Franean1_0284,CP000820,complement(333017..334603),0.42715934853824,1587,0.42715934853824,18,18
Franean1_0285,CP000820,complement(334755..335654),1.6319860221653,900,1.6319860221653,39,39
Franean1_0286,CP000820,336555..337505,0.19800849577351,951,0.19800849577351,5,5
Franean1_0287,CP000820,337539..338171,1.4279133989051,633,1.4279133989051,24,24
Franean1_0288,CP000820,complement(338215..339744),0.46768830197798,1530,0.46768830197798,18,19
Franean1_0289,CP000820,complement(339741..341312),0.33540523062703,1572,0.33540523062703,14,14
Franean1_0290,CP000820,complement(341569..342840),0.5033338602469,1272,0.5033338602469,17,17
Franean1_0291,CP000820,complement(342837..343637),0.47017747685545,801,0.47017747685545,10,10
Franean1_0292,CP000820,344266..345102,0.26997287380732,837,0.26997287380732,6,6
Franean1_0293,CP000820,complement(345121..345927),0.4666817335331,807,0.4666817335331,10,10
Franean1_0294,CP000820,346178..346627,0.75322431792243,450,0.75322431792243,9,9
Franean1_0295,CP000820,346689..347537,1.4638635153969,849,1.4638635153969,32,33
Franean1_0296,CP000820,347677..349551,0.32137570898024,1875,0.32137570898024,15,16
Franean1_0297,CP000820,complement(349657..350430),1.2164475418644,774,1.2164475418644,25,25
Franean1_0298,CP000820,complement(350427..352688),3.912637372055,2262,3.912637372055,235,235
Franean1_0299,CP000820,complement(352989..354815),0.43288753903588,1827,0.43288753903588,20,21
Franean1_0300,CP000820,complement(354886..356019),2.4908211571509,1134,2.4908211571509,75,75
Franean1_0301,CP000820,complement(356152..357639),0.075929870758309,1488,0.075929870758309,3,3
Franean1_0302,CP000820,358256..358798,3.1210952400101,543,3.1210952400101,45,45
Franean1_0303,CP000820,359498..360229,2.5724874245985,732,2.5724874245985,50,50
Franean1_0304,CP000820,complement(360189..360857),0.90071667315088,669,0.90071667315088,14,16
Franean1_0305,CP000820,complement(360969..362006),0.072564963190985,1038,0.072564963190985,2,2
Franean1_0306,CP000820,complement(362170..363108),0,939,0,0,0
Franean1_0307,CP000820,complement(363151..364407),0.11984476021041,1257,0.11984476021041,4,4
Franean1_0308,CP000820,complement(364424..366553),0.44203305042396,2130,0.44203305042396,23,25
Franean1_0309,CP000820,complement(366844..369915),0.78460866450253,3072,0.78460866450253,64,64
Franean1_0310,CP000820,complement(370571..372931),0.4944928813129,2361,0.4944928813129,30,31
Franean1_0311,CP000820,complement(373694..374212),1.8141240797746,519,1.8141240797746,25,25
Franean1_0312,CP000820,complement(374249..374590),11.893015546144,342,11.893015546144,108,108
Franean1_0313,CP000820,374926..377373,0.076922418088483,2448,0.076922418088483,4,5
Franean1_0314,CP000820,377482..378504,1.8775386223873,1023,1.8775386223873,51,51
Franean1_0315,CP000820,complement(378962..379357),0.28531224163728,396,0.28531224163728,3,3
Franean1_0316,CP000820,complement(379368..379640),0.13795317178066,273,0.13795317178066,1,1
Franean1_0317,CP000820,complement(379814..381373),0.12070902530808,1560,0.12070902530808,5,5
Franean1_0318,CP000820,complement(381370..382914),0.21938572366673,1545,0.21938572366673,3,9
Franean1_0319,CP000820,complement(382911..384383),0.10227078315308,1473,0.10227078315308,4,4
Franean1_0320,CP000820,complement(384542..385531),0.19020816109152,990,0.19020816109152,5,5
Franean1_0321,CP000820,385842..386333,0.30618874712294,492,0.30618874712294,4,4
Franean1_0322,CP000820,386441..387490,0.14347129865189,1050,0.14347129865189,4,4
Franean1_0323,CP000820,complement(387501..388682),0.1593114039599,1182,0.1593114039599,5,5
Franean1_0324,CP000820,complement(388702..389118),0.72251733134046,417,0.72251733134046,8,8
Franean1_0325,CP000820,complement(389115..389951),0.13498643690366,837,0.13498643690366,3,3
Franean1_0326,CP000820,complement(389948..390673),0.77812429537441,726,0.77812429537441,15,15
Franean1_0327,CP000820,390793..391029,0.31781616789976,237,0.31781616789976,2,2
Franean1_0328,CP000820,391269..392009,3.2019657239617,741,3.2019657239617,63,63
Franean1_0329,CP000820,complement(392138..395995),0.25380809053892,3858,0.25380809053892,26,26
Franean1_0330,CP000820,complement(396470..397249),0.19313444049293,780,0.19313444049293,4,4
Franean1_0331,CP000820,complement(397246..398352),0.51031457853823,1107,0.51031457853823,13,15
Franean1_0332,CP000820,complement(398391..398882),0.076547186780734,492,0.076547186780734,1,1
Franean1_0333,CP000820,complement(398969..399130),1.8598131306727,162,1.8598131306727,8,8
Franean1_0334,CP000820,399250..400269,0.47999588887213,1020,0.47999588887213,13,13
